Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Gender,Female gender,2018,gndr_2/gs1datot,0.558966349,7.092382125,0.481265479,0.636667219,880,Percentage of donations,Percentage of total donations,12,NS,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.467657435,9.684370873,0.378891293,0.556423578,837,Percentage of donations,Percentage of total donations,13,NB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.496399476,8.147836255,0.417127132,0.575671819,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.524366837,4.624131052,0.476842787,0.571890887,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.517363511,8.374638722,0.432443515,0.602283508,850,Percentage of donations,Percentage of total donations,46,MB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.539468666,9.48100278,0.439222311,0.639715021,749,Percentage of donations,Percentage of total donations,47,SK,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.544314591,8.523909525,0.453378371,0.635250811,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Gender,Female gender,2018,gndr_2/gs1datot,0.556943418,6.351140319,0.487615066,0.626271769,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.64175607,7.220808384,0.550931386,0.732580754,897,Percentage of donations,Percentage of total donations,10,NL,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.669811487,7.299836157,0.573978772,0.765644203,598,Percentage of donations,Percentage of total donations,11,PE,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.668478998,6.092677595,0.588653056,0.748304941,880,Percentage of donations,Percentage of total donations,12,NS,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.701588812,5.608431957,0.624467892,0.778709732,837,Percentage of donations,Percentage of total donations,13,NB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.540619101,7.006168064,0.466382167,0.614856035,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.667567015,3.295177798,0.624452668,0.710681363,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.579861843,8.499590235,0.483263292,0.676460394,850,Percentage of donations,Percentage of total donations,46,MB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.695534739,5.954121745,0.61436678,0.776702699,749,Percentage of donations,Percentage of total donations,47,SK,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.692314238,5.570127692,0.616732564,0.767895912,1013,Percentage of donations,Percentage of total donations,48,AB,NA
Marital status (original),Married,2018,marstat_1/gs1datot,0.669242576,4.954673477,0.604252553,0.734232599,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.03716691,22.05332316,0.021101989,0.053231831,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.035262075,37.15684023,0.009582092,0.060942058,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.032426029,22.07056481,0.018399336,0.046452723,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.041392807,25.15376637,0.020985956,0.061799658,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.159422969,11.66557606,0.122972328,0.195873611,1509,Percentage of donations,Percentage of total donations,24,QC,NA
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.038329395,23.5351377,0.020648803,0.056009986,3289,Percentage of donations,Percentage of total donations,35,ON,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.034403276,29.03771697,0.014823381,0.05398317,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.033519023,31.06617503,0.013109764,0.053928281,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.032299086,27.39575604,0.01495619,0.049641982,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Living common-law,2018,marstat_2/gs1datot,0.052271759,18.76631295,0.033045528,0.071497991,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.109314628,22.50983832,0.061086684,0.157542572,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.073809159,22.0790535,0.041868873,0.105749444,598,Percentage of donations,Percentage of total donations,11,PE,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.093821354,29.9552257,0.038737746,0.148904963,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.100835695,24.60510938,0.052207552,0.149463838,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.078754721,17.47691362,0.051777984,0.105731459,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.0640023,12.53213929,0.048281708,0.079722892,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.112741627,26.9405567,0.053211206,0.172272049,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.076249584,23.7175083,0.040804613,0.111694556,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.074736193,29.83574,0.031032727,0.118439658,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Widowed,2018,marstat_3/gs1datot,0.100196877,27.62535546,0.045945577,0.154448178,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.016771917,50.06601982,3.14E-04,0.033229796,897,Percentage of donations,Percentage of total donations,10,NL,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.060034149,66.85742819,-0.01863349,0.138701788,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.037137359,53.66783309,-0.001926322,0.07620104,880,Percentage of donations,Percentage of total donations,12,NS,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.015171097,37.21720104,0.004104635,0.026237559,837,Percentage of donations,Percentage of total donations,13,NB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.016041679,31.2664424,0.006211161,0.025872196,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.023656461,25.98898628,0.011606457,0.035706465,3289,Percentage of donations,Percentage of total donations,35,ON,*
Marital status (original),Separated,2018,marstat_4/gs1datot,0.041051298,39.80966023,0.009020817,0.073081779,850,Percentage of donations,Percentage of total donations,46,MB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.014854789,43.83869048,0.002091219,0.027618359,749,Percentage of donations,Percentage of total donations,47,SK,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.010350375,41.49393874,0.001932764,0.018767986,1013,Percentage of donations,Percentage of total donations,48,AB,...
Marital status (original),Separated,2018,marstat_4/gs1datot,0.026171798,53.28056785,-0.001158886,0.053502482,1532,Percentage of donations,Percentage of total donations,59,BC,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.038727615,38.45956023,0.009534989,0.06792024,897,Percentage of donations,Percentage of total donations,10,NL,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.039981434,44.85332178,0.004833397,0.07512947,598,Percentage of donations,Percentage of total donations,11,PE,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.061950052,25.26847914,0.031269097,0.092631007,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.0566582,30.70258145,0.022563588,0.090752812,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.055248656,18.92087652,0.034760114,0.075737199,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.050012938,14.98475224,0.035324351,0.064701525,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.038654138,37.59847646,0.010169262,0.067139014,850,Percentage of donations,Percentage of total donations,46,MB,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.023980847,40.24235905,0.005066296,0.042895398,749,Percentage of donations,Percentage of total donations,47,SK,...
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.05588424,27.67481009,0.025571717,0.086196763,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),Divorced,2018,marstat_5/gs1datot,0.057160801,17.45144489,0.037609404,0.076712197,1532,Percentage of donations,Percentage of total donations,59,BC,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.15626286,25.31701567,0.078724543,0.233801177,897,Percentage of donations,Percentage of total donations,10,NL,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.121101696,21.18891169,0.070808763,0.17139463,598,Percentage of donations,Percentage of total donations,11,PE,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.106186207,24.71809786,0.05474262,0.157629795,880,Percentage of donations,Percentage of total donations,12,NS,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.084353389,25.82093868,0.041663733,0.127043045,837,Percentage of donations,Percentage of total donations,13,NB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.149912873,20.34733327,0.090127559,0.209698188,1509,Percentage of donations,Percentage of total donations,24,QC,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.156431891,12.70914272,0.117465549,0.195398233,3289,Percentage of donations,Percentage of total donations,35,ON,NA
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.193287818,21.01872602,0.113661073,0.272914562,850,Percentage of donations,Percentage of total donations,46,MB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.155861017,23.59221319,0.083791057,0.227930978,749,Percentage of donations,Percentage of total donations,47,SK,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.134415868,18.99507026,0.084373306,0.184458431,1013,Percentage of donations,Percentage of total donations,48,AB,*
Marital status (original),"Single, never married",2018,marstat_6/gs1datot,0.094956189,15.07582929,0.066898456,0.123013922,1532,Percentage of donations,Percentage of total donations,59,BC,NA
Education,Less than High School,2018,dh1ged_1/gs1datot,0.06501879,29.30349809,0.027676028,0.102361553,751,Percentage of donations,Percentage of total donations,10,NL,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.04007386,43.17052675,0.006166294,0.073981425,537,Percentage of donations,Percentage of total donations,11,PE,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.04706569,27.7738369,0.021445143,0.072686237,785,Percentage of donations,Percentage of total donations,12,NS,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.057539558,24.59098731,0.029806959,0.085272158,754,Percentage of donations,Percentage of total donations,13,NB,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.077035028,18.10976486,0.04969184,0.104378215,1397,Percentage of donations,Percentage of total donations,24,QC,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.047148835,16.3373574,0.03205148,0.06224619,3071,Percentage of donations,Percentage of total donations,35,ON,NA
Education,Less than High School,2018,dh1ged_1/gs1datot,0.084466565,37.19475019,0.022890126,0.146043003,751,Percentage of donations,Percentage of total donations,46,MB,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.080695103,43.22809295,0.012325769,0.149064437,658,Percentage of donations,Percentage of total donations,47,SK,...
Education,Less than High School,2018,dh1ged_1/gs1datot,0.034160123,29.33084447,0.014522357,0.05379789,925,Percentage of donations,Percentage of total donations,48,AB,*
Education,Less than High School,2018,dh1ged_1/gs1datot,0.078905013,39.15793452,0.018346882,0.139463144,1425,Percentage of donations,Percentage of total donations,59,BC,...
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.218312984,16.84459089,0.146237407,0.29038856,751,Percentage of donations,Percentage of total donations,10,NL,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.169411911,17.42397905,0.111557114,0.227266708,537,Percentage of donations,Percentage of total donations,11,PE,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.188912216,17.43654943,0.124351449,0.253472983,785,Percentage of donations,Percentage of total donations,12,NS,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.189623802,26.22954466,0.092140172,0.287107431,754,Percentage of donations,Percentage of total donations,13,NB,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.192792919,17.77004903,0.125645736,0.259940101,1397,Percentage of donations,Percentage of total donations,24,QC,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.146884376,11.11383226,0.114888977,0.178879775,3071,Percentage of donations,Percentage of total donations,35,ON,NA
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.225418832,17.68145015,0.147299924,0.303537741,751,Percentage of donations,Percentage of total donations,46,MB,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.251019744,23.3413805,0.136182566,0.365856922,658,Percentage of donations,Percentage of total donations,47,SK,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.141823677,17.50186134,0.093173876,0.190473479,925,Percentage of donations,Percentage of total donations,48,AB,*
Education,Graduated from High school,2018,dh1ged_2/gs1datot,0.139143891,16.39173763,0.094440833,0.183846948,1425,Percentage of donations,Percentage of total donations,59,BC,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.403799148,12.14915475,0.307646875,0.49995142,751,Percentage of donations,Percentage of total donations,10,NL,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.425050297,11.92062798,0.32574154,0.524359055,537,Percentage of donations,Percentage of total donations,11,PE,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.290585936,13.52363333,0.213563709,0.367608162,785,Percentage of donations,Percentage of total donations,12,NS,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.274820564,14.91052543,0.194506747,0.35513438,754,Percentage of donations,Percentage of total donations,13,NB,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.34815517,12.76593304,0.261044069,0.43526627,1397,Percentage of donations,Percentage of total donations,24,QC,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.270299876,6.79664477,0.234292746,0.306307007,3071,Percentage of donations,Percentage of total donations,35,ON,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.370272615,14.35568035,0.26609043,0.474454801,751,Percentage of donations,Percentage of total donations,46,MB,NA
Education,Post-secondary diploma,2018,dh1ged_3/gs1datot,0.313324083,15.44184352,0.218495117,0.408153049,658,Percentage of donations,Percentage of total donations,47,SK,NA
