Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Education,University Diploma,2018,total_causes,3.096471756961925,4.62110826168072,2.816017938585455,3.3769255753383947,180,Total number of causes supported,Average number of causes supported,47,SK,NA
Education,Less than High School,2018,total_causes,1.7529564461500933,7.877737354572324,1.4822985422991912,2.0236143500009955,60,Total number of causes supported,Average number of causes supported,48,AB,NA
Education,Graduated from High school,2018,total_causes,2.3774793559674015,4.449807536634208,2.1701283852551905,2.5848303266796124,202,Total number of causes supported,Average number of causes supported,48,AB,NA
Education,Post-secondary diploma,2018,total_causes,2.5130154488789977,3.739058548521066,2.3288511198286934,2.697179777929302,361,Total number of causes supported,Average number of causes supported,48,AB,NA
Education,University Diploma,2018,total_causes,2.649360020341185,4.108715281255375,2.436008807169824,2.8627112335125457,302,Total number of causes supported,Average number of causes supported,48,AB,NA
Education,Less than High School,2018,total_causes,1.9518890432210756,8.05224570637972,1.6438397365183015,2.2599383499238495,98,Total number of causes supported,Average number of causes supported,59,BC,NA
Education,Graduated from High school,2018,total_causes,2.166409008953263,4.956905454746846,1.95593465771954,2.3768833601869854,289,Total number of causes supported,Average number of causes supported,59,BC,NA
Education,Post-secondary diploma,2018,total_causes,2.4281951602963825,3.6872858628053775,2.25271077106328,2.603679549529485,469,Total number of causes supported,Average number of causes supported,59,BC,NA
Education,University Diploma,2018,total_causes,2.6055703495263303,2.990633396618486,2.4528439641522364,2.758296734900424,569,Total number of causes supported,Average number of causes supported,59,BC,NA
Marital status (original),Married,2018,total_causes,3.3283661847883828,2.8213047666940323,3.144318993264906,3.5124133763118595,511,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),Living common-law,2018,total_causes,3.0053175791084388,7.775226352356493,2.547332315859397,3.4633028423574808,78,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),Widowed,2018,total_causes,2.8976071826852983,7.152153892930338,2.491421649737154,3.3037927156334423,82,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),Separated,2018,total_causes,2.7668035879519493,16.29607589452517,1.8830942180290011,3.650512957874897,17,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),Divorced,2018,total_causes,3.167290006592821,10.122020900097926,2.5389377903136996,3.795642222871942,56,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),"Single, never married",2018,total_causes,2.6186462874994154,6.254542645928629,2.297634862624621,2.93965771237421,153,Total number of causes supported,Average number of causes supported,10,NL,NA
Marital status (original),Married,2018,total_causes,3.1939966494911296,3.72937670290286,2.9605332523169334,3.4274600466653258,315,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),Living common-law,2018,total_causes,2.416410853516698,12.853323467386362,1.8076673970511836,3.025154309982213,41,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),Widowed,2018,total_causes,3.3028325039675672,6.892197243551568,2.85667075008189,3.748994257853244,69,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),Separated,2018,total_causes,2.8627070381162754,14.461657976985668,2.051291942891515,3.674122133341036,22,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),Divorced,2018,total_causes,2.6868029370309174,8.677914168952306,2.229820766921546,3.143785107140289,44,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),"Single, never married",2018,total_causes,2.5076036618578117,8.21819658019801,2.1036946790844473,2.911512644631176,107,Total number of causes supported,Average number of causes supported,11,PE,NA
Marital status (original),Married,2018,total_causes,2.9920009133103656,2.665090394230083,2.8357143084517906,3.1482875181689405,485,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),Living common-law,2018,total_causes,2.4022930073208406,9.329959414140628,1.9630004728927029,2.8415855417489784,61,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),Widowed,2018,total_causes,3.057876632986325,6.267420263054811,2.682249575107087,3.433503690865563,97,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),Separated,2018,total_causes,3.214190793847098,15.679787114369844,2.2264115279636343,4.201970059730562,31,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),Divorced,2018,total_causes,2.999938824968437,8.265166554785397,2.5139658717659707,3.485911778170903,82,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),"Single, never married",2018,total_causes,2.3826603274634426,6.914089189780606,2.059777310768199,2.705543344158686,124,Total number of causes supported,Average number of causes supported,12,NS,NA
Marital status (original),Married,2018,total_causes,2.9047919870925707,2.9330826224128232,2.7378031555862425,3.071780818598899,461,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),Living common-law,2018,total_causes,2.0988098601293967,7.750064621611784,1.7800038423006492,2.417615877958144,76,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),Widowed,2018,total_causes,2.658354381896702,8.133867391597303,2.234557209776788,3.082151554016616,101,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),Separated,2018,total_causes,2.65052134931793,10.842294391775589,2.0872721372291334,3.2137705614067267,25,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),Divorced,2018,total_causes,2.957026526599359,8.648031815197205,2.455815530822159,3.4582375223765593,59,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),"Single, never married",2018,total_causes,2.011198425095855,7.186292724028679,1.7279236424987614,2.294473207692948,115,Total number of causes supported,Average number of causes supported,13,NB,NA
Marital status (original),Married,2018,total_causes,2.547487831758014,2.8386044909002264,2.405756752312772,2.689218911203256,567,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),Living common-law,2018,total_causes,2.4700862303846214,3.61002699951529,2.29531471344801,2.644857747321233,340,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),Widowed,2018,total_causes,2.561768195126628,5.256393082918613,2.297846096676507,2.825690293576749,135,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),Separated,2018,total_causes,2.2081230445549176,9.10948498869179,1.813878959955481,2.6023671291543544,46,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),Divorced,2018,total_causes,2.4208526709562075,5.261508596864466,2.171205450423187,2.670499891489228,148,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),"Single, never married",2018,total_causes,2.1815278363081108,4.734123256885425,1.979110171206535,2.383945501409686,273,Total number of causes supported,Average number of causes supported,24,QC,NA
Marital status (original),Married,2018,total_causes,2.7172609031698034,1.56559937811609,2.6338812525070407,2.800640553832566,1864,Total number of causes supported,Average number of causes supported,35,ON,NA
