Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Younger,>=35,2018,fv_070,0.08192569428062152,3.6357818625232805,0.07608766807222815,0.08776372048901489,13376,Office work,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_080,0.088634708013084,14.638219928677835,0.06320507005272599,0.114064345973442,844,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA,
Younger,25 to 34,2018,fv_080,0.06211531736204644,11.354109686159166,0.048292394486387905,0.07593824023770497,1845,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_080,0.04998961706037972,4.758395930069028,0.04532744307932481,0.05465179104143463,13369,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_090,0.09759141290959077,12.917869075444932,0.07288267428767022,0.12230015153151132,844,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA,
Younger,25 to 34,2018,fv_090,0.08646092304563936,9.654763946602278,0.07009993155704626,0.10282191453423246,1844,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_090,0.10101242345905843,3.388913491234143,0.09430302840103644,0.10772181851708043,13370,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_100,0.08083191466358054,14.640617178384662,0.057637130160667994,0.1040266991664931,844,Health care or support,Younger Canadians Volunteer Rate by Activity,CA,
Younger,25 to 34,2018,fv_100,0.04966624847615816,10.739254284803216,0.03921222252841743,0.06012027442389888,1844,Health care or support,Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_100,0.08467217562105755,3.5500131896147127,0.07878077201010739,0.09056357923200772,13379,Health care or support,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_110,0.12109835262410028,11.961120760420545,0.09270882271331321,0.14948788253488735,844,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA,
Younger,25 to 34,2018,fv_110,0.08473805607161132,8.671146073782065,0.07033670988536626,0.09913940225785638,1844,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_110,0.11016547252586796,3.1317613980333885,0.10340336208816599,0.11692758296356993,13380,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_120,0.06573153614336491,18.54891917491506,0.04183469581862341,0.08962837646810641,844,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA,*
Younger,25 to 34,2018,fv_120,0.04569972150515833,12.618246023970226,0.03439758273651806,0.0570018602737986,1843,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_120,0.06422138741341783,4.141437067375818,0.0590084940500131,0.06943428077682257,13374,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_130,0.03232467312430913,18.348846782500367,0.02069972544010987,0.043949620808508394,844,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA,*
Younger,25 to 34,2018,fv_130,0.049242444668383394,12.412033782584086,0.037263166613958,0.061221722722808784,1842,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_130,0.0730556604768515,4.0791977943913995,0.06721480141991393,0.07889651953378907,13366,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_140,0.02602673728203974,26.662680321471537,0.012425712719796006,0.039627761844283474,844,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA,*
Younger,25 to 34,2018,fv_140,0.02549228010167061,15.794956596099672,0.017600495745991335,0.033384064457349885,1842,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_140,0.01784558621125022,8.247663797823211,0.014960825071616127,0.02073034735088431,13360,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_150,0.054791859108306445,16.69905454361364,0.036858732661374606,0.07272498555523829,844,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA,*
Younger,25 to 34,2018,fv_150,0.051623731400341516,11.204043793069793,0.040287406583324525,0.0629600562173585,1842,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_150,0.05411308032909342,4.264449802972257,0.049590218150221056,0.058635942507965784,13365,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_160,0.1028940676288402,14.208566683375428,0.07423984063058964,0.13154829462709075,844,Other,Younger Canadians Volunteer Rate by Activity,CA,
Younger,25 to 34,2018,fv_160,0.051536058713693995,12.542097953869524,0.03886743369467624,0.06420468373271175,1845,Other,Younger Canadians Volunteer Rate by Activity,CA,
Younger,>=35,2018,fv_160,0.07662431654922253,3.7937032255333456,0.07092689887233046,0.08232173422611459,13449,Other,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_020,0.03131903494385857,15.178883565101481,0.02200160165525801,0.04063646823245913,2689,Canvassing,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_020,0.030334033679656116,6.597468899283513,0.02641160001830908,0.03425646734100315,13373,Canvassing,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_030,0.16527673188057582,5.230588585528889,0.14833294932260768,0.18222051443854395,2689,Fundraising,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_030,0.15899048115119538,2.6610117545328422,0.15069835295543435,0.1672826093469564,13393,Fundraising,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_040,0.09841757903158335,7.662513803394673,0.08363697990015825,0.11319817816300845,2688,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_040,0.1454620700421009,2.670930423196006,0.1378472362304186,0.1530769038537832,13396,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_050,0.14182468231646858,6.498259477276412,0.12376138795473621,0.15988797667820095,2689,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_050,0.11140431311103555,3.151532926099544,0.10452299008605741,0.11828563613601369,13377,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_060,0.20090289278986978,5.144186658405458,0.18064701818095427,0.2211587673987853,2690,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_060,0.16784995168077557,2.599881857717676,0.15929686398246187,0.17640303937908927,13391,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_070,0.056346786422895284,10.488916645571004,0.044763071057998136,0.06793050178779243,2689,Office work,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_070,0.08192569428062152,3.6357818625232805,0.07608766807222815,0.08776372048901489,13376,Office work,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_080,0.07434960247630862,9.672466506800125,0.060254638300320636,0.08844456665229661,2689,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_080,0.04998961706037972,4.758395930069028,0.04532744307932481,0.05465179104143463,13369,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_090,0.09159686053873364,7.661891249469561,0.07784173168598278,0.1053519893914845,2688,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_090,0.10101242345905843,3.388913491234143,0.09430302840103644,0.10772181851708043,13370,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_100,0.06404700937938217,9.40040381988906,0.05224669828505278,0.07584732047371155,2688,Health care or support,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_100,0.08467217562105755,3.5500131896147127,0.07878077201010739,0.09056357923200772,13379,Health care or support,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_110,0.1015157731897741,7.699013289322444,0.08619725745373516,0.11683428892581305,2688,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_110,0.11016547252586796,3.1317613980333885,0.10340336208816599,0.11692758296356993,13380,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_120,0.054943292290133394,11.41405123803692,0.04265185730591987,0.06723472727434693,2687,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_120,0.06422138741341783,4.141437067375818,0.0590084940500131,0.06943428077682257,13374,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_130,0.041433950261638486,10.431645533101346,0.03296250999875665,0.049905390524520324,2686,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_130,0.0730556604768515,4.0791977943913995,0.06721480141991393,0.07889651953378907,13366,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_140,0.02573896187608071,14.91709058366687,0.018213671811225678,0.03326425194093574,2686,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_140,0.01784558621125022,8.247663797823211,0.014960825071616127,0.02073034735088431,13360,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_150,0.05308568454211287,9.583486302274235,0.04311444752843843,0.06305692155578731,2686,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_150,0.05411308032909342,4.264449802972257,0.049590218150221056,0.058635942507965784,13365,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,15 to 34,2018,fv_160,0.07522852131097617,10.290797263372776,0.06005523548858951,0.09040180713336282,2689,Other,Younger Canadians Volunteer Rate by Activity,CA,
Younger2,>=35,2018,fv_160,0.07662431654922253,3.7937032255333456,0.07092689887233046,0.08232173422611459,13449,Other,Younger Canadians Volunteer Rate by Activity,CA,
Younger,15 to 24,2018,fv_020,0.039761081807076756,24.27535649207583,0.0208432265000985,0.058678937114055016,757,Canvassing,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_020,0.019051659293423714,24.781201096600952,0.009798218527278255,0.028305100059569176,1622,Canvassing,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,>=35,2018,fv_020,0.0308436152757278,7.806759873161479,0.02612424351456038,0.03556298703689522,11682,Canvassing,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_030,0.19686159617675578,8.444123292107495,0.16428065251412935,0.2294425398393822,757,Fundraising,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_030,0.14980628841160973,6.73827338908997,0.13002171172077276,0.1695908651024467,1622,Fundraising,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_030,0.18615813233603398,2.7992899244238205,0.1759445525661305,0.19637171210593746,11699,Fundraising,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_040,0.07196648016643642,15.307000401762716,0.050375694469387104,0.09355726586348573,756,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_040,0.11482615964977172,8.647432907066683,0.09536466763949408,0.13428765166004936,1622,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_040,0.15875254283671936,2.8896213873717165,0.1497615070877667,0.16774357858567202,11700,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_050,0.18998830834635416,9.356486001671351,0.1551475387939667,0.22482907789874162,757,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_050,0.11742650167232431,8.274293425113013,0.09838307352407734,0.1364699298205713,1622,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_050,0.12737024629712757,3.155649706589281,0.11949244780121115,0.13524804479304398,11685,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_060,0.2559258881009805,7.70411416099018,0.21728162594123268,0.2945701502607283,757,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_060,0.17283118302635506,7.32547115705232,0.14801667001977709,0.19764569603293303,1623,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_060,0.1847746217741633,2.689193726122011,0.17503566356210998,0.1945135799862166,11694,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_070,0.06107912199047986,16.818745588266165,0.040944917383166704,0.08121332659779301,756,Office work,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_070,0.061898925801018294,12.639255804030899,0.04656502296926031,0.07723282863277628,1623,Office work,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_070,0.08946960353233141,3.9527436296807217,0.08253818295506686,0.09640102410959596,11681,Office work,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_080,0.08550060140087706,15.599722920815182,0.05935888221816033,0.1116423205835938,756,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_080,0.06796495471336013,11.757356138780958,0.05230311422922919,0.08362679519749107,1623,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_080,0.05838692258113193,4.960792348914786,0.05270997708143821,0.06406386808082565,11678,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_090,0.07798871577256118,14.611636926888702,0.05565408731858717,0.10032334422653519,756,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_090,0.08055465811464105,10.54755159865674,0.06390173762724978,0.09720757860203232,1622,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_090,0.09955727437850806,3.8807781311776077,0.09198476354085647,0.10712978521615965,11677,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_100,0.08615165952507563,14.440994932889742,0.06176744029729103,0.11053587875286022,756,Health care or support,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_100,0.05465716497414978,11.411760523664029,0.042432193854277794,0.06688213609402177,1622,Health care or support,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_100,0.09250479878123008,3.879791521669124,0.08547050109358353,0.09953909646887663,11688,Health care or support,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_110,0.11634073668885077,12.238563442335543,0.08843391714949822,0.14424755622820332,756,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_110,0.08889007817163094,9.319721502338233,0.0726531333863229,0.10512702295693899,1622,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_110,0.11957868003357751,3.496006910362971,0.1113850919175509,0.1277722681496041,11687,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_120,0.06552390357568925,18.39508936756973,0.04190010366159132,0.08914770348978719,756,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_120,0.05205392026347778,13.14757741383822,0.038640260998530115,0.06546757952842544,1621,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_120,0.06866268186179843,4.489115304270335,0.06262139283277222,0.07470397089082463,11683,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_130,0.03781172105281311,18.74080796539624,0.023922981085757584,0.05170046101986863,756,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_130,0.0479637889280448,13.812403507700768,0.034979121482666554,0.06094845637342305,1620,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_130,0.07806631529743502,4.513964168085032,0.07115962663204592,0.08497300396282412,11678,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_140,0.031976868216162524,27.269581257598613,0.014886064468253173,0.04906767196407187,756,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_140,0.030324278005454952,16.174593232781362,0.02071099056351975,0.039937565447390154,1620,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_140,0.01951342516444603,8.348132150907723,0.016320631054868084,0.022706219274023977,11672,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_150,0.0585238971884069,17.649629256072743,0.038278937476408606,0.078768856900405193,756,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger,25 to 34,2018,fv_150,0.05836396486698671,11.617284664832344,0.045074805499945816,0.0716531242340276,1620,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_150,0.05995717512356473,4.548137924126524,0.05461248069612531,0.06530186955100414,11675,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_160,0.11018446051196973,14.84196470555128,0.07813211356141948,0.14223680746252,756,Other,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,25 to 34,2018,fv_160,0.05053908885247147,14.072749148666738,0.036599356178426364,0.06447882152651657,1623,Other,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,>=35,2018,fv_160,0.07877560616773656,4.300457775030606,0.07213581328440577,0.08541539905106735,11748,Other,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_020,0.028675531059283842,18.37212768499359,0.01834984264581728,0.039001219472750405,2379,Canvassing,Younger Canadians Volunteer Rate by Activity,CA (without QC),*
Younger2,>=35,2018,fv_020,0.0308436152757278,7.806759873161479,0.02612424351456038,0.03556298703689522,11682,Canvassing,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_030,0.17166848641451393,5.365559354474174,0.1536153080702618,0.18972166475876606,2379,Fundraising,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_030,0.18615813233603398,2.7992899244238205,0.1759445525661305,0.19637171210593746,11699,Fundraising,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_040,0.09492109882846414,7.717012455733601,0.080564219525703,0.10927797813122528,2378,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_040,0.15875254283671936,2.8896213873717165,0.1497615070877667,0.16774357858567202,11700,Sit on committee or board,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_050,0.15114668494009115,6.621220217637239,0.13153184584536365,0.17076152403481865,2379,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_050,0.12737024629712757,3.155649706589281,0.11949244780121115,0.13524804479304398,11685,Teaching or mentoring,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_060,0.21144306310470404,5.403204515091707,0.1890510603508278,0.23383506585858027,2380,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_060,0.1847746217741633,2.689193726122011,0.17503566356210998,0.1945135799862166,11694,Organize activities or events,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_070,0.06151811704549157,10.352396650810643,0.04903589141575926,0.07400034267522389,2379,Office work,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_070,0.08946960353233141,3.9527436296807217,0.08253818295506686,0.09640102410959596,11681,Office work,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_080,0.07610415193334152,9.880225518699714,0.061366669536403455,0.0908416343302796,2379,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_080,0.05838692258113193,4.960792348914786,0.05270997708143821,0.06406386808082565,11678,"Coach, referee or officiate",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_090,0.0793633580897879,8.278390868834228,0.06648637709264528,0.09224033908693051,2378,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_090,0.09955727437850806,3.8807781311776077,0.09198476354085647,0.10712978521615965,11677,Counsel or provide advice,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_100,0.06927923637690925,9.519775931844089,0.05635282688914787,0.08220564586467063,2378,Health care or support,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_100,0.09250479878123008,3.879791521669124,0.08547050109358353,0.09953909646887663,11688,Health care or support,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_110,0.10163470210082354,7.808350470936581,0.08608044018864391,0.11718896401300316,2378,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_110,0.11957868003357751,3.496006910362971,0.1113850919175509,0.1277722681496041,11687,"Collect, serve or deliver goods",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_120,0.0583079375813156,11.409513053047512,0.04526897975099434,0.07134689541163686,2377,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_120,0.06866268186179843,4.489115304270335,0.06262139283277222,0.07470397089082463,11683,"Maintenance, repair or building",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_130,0.043248817204700724,11.256861268892251,0.03370681221229043,0.052790822197111016,2376,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_130,0.07806631529743502,4.513964168085032,0.07115962663204592,0.08497300396282412,11678,Volunteer driving,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_140,0.031091798101806123,15.382994615977516,0.02171758508743292,0.040466011116179326,2376,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_140,0.01951342516444603,8.348132150907723,0.016320631054868084,0.022706219274023977,11672,"First aid, firefighting",Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_150,0.05843822275046366,9.867959843465897,0.0471357761450569,0.06974066935587042,2376,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_150,0.05995717512356473,4.548137924126524,0.05461248069612531,0.06530186955100414,11675,Protection of the environment,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,15 to 34,2018,fv_160,0.07822252741180728,11.24451626424004,0.060983184353046664,0.0954618704705679,2379,Other,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger2,>=35,2018,fv_160,0.07877560616773656,4.300457775030606,0.07213581328440577,0.08541539905106735,11748,Other,Younger Canadians Volunteer Rate by Activity,CA (without QC),
Younger,15 to 24,2018,fv_020,0.05520411582174437,61.19437281425611,-0.011007019902495717,0.12141525154598445,74,Canvassing,Younger Canadians Volunteer Rate by Activity,AB,...
Younger,25 to 34,2018,fv_020,0.007350494775633762,61.870090601557806,-0.00156294667837903,0.016263936229646555,205,Canvassing,Younger Canadians Volunteer Rate by Activity,AB,...
Younger,>=35,2018,fv_020,0.039868154898947655,21.417224788340132,0.02313270380924383,0.05660360598865148,1125,Canvassing,Younger Canadians Volunteer Rate by Activity,AB,*
Younger,15 to 24,2018,fv_020,0.02029400467628589,54.3267413673861,-0.0013147382604947987,0.041902747613066574,194,Canvassing,Younger Canadians Volunteer Rate by Activity,AT,...
