Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Gender,Female gender,2018,gs1datot,724.5804648156839,11.307997378726094,563.9897574243287,885.171172207039,490,Total amount of donations,Average total amount of donations,46,MB,NA
Gender,Male gender,2018,gs1datot,785.343849090166,14.768580972857176,558.0191074666568,1012.6685907136751,318,Total amount of donations,Average total amount of donations,47,SK,NA
Gender,Female gender,2018,gs1datot,806.2221663848533,12.49698245318808,608.7490474394493,1003.6952853302572,431,Total amount of donations,Average total amount of donations,47,SK,NA
Gender,Male gender,2018,gs1datot,913.8347892706312,12.5396542878456,689.2391386045183,1138.4304399367445,455,Total amount of donations,Average total amount of donations,48,AB,NA
Gender,Female gender,2018,gs1datot,934.5058578114822,13.809478872038506,681.5717431954179,1187.4399724275463,558,Total amount of donations,Average total amount of donations,48,AB,NA
Gender,Male gender,2018,gs1datot,641.3846937250477,10.46580507810144,509.8200104831584,772.9493769669369,609,Total amount of donations,Average total amount of donations,59,BC,NA
Gender,Female gender,2018,gs1datot,645.2609452770122,8.851250926170101,533.3202180776515,757.2016724763729,923,Total amount of donations,Average total amount of donations,59,BC,NA
Education,Less than High School,2018,gs1datot,174.5284553095042,27.973178749624072,78.84074635145716,270.2161642675513,80,Total amount of donations,Average total amount of donations,10,NL,*
Education,Graduated from High school,2018,gs1datot,332.9446154413655,14.72012384656917,236.8870554764389,429.0021754062921,161,Total amount of donations,Average total amount of donations,10,NL,NA
Education,Post-secondary diploma,2018,gs1datot,404.7587812458303,14.010230917561437,293.61384937073376,515.9037131209268,316,Total amount of donations,Average total amount of donations,10,NL,NA
Education,University Diploma,2018,gs1datot,631.0866978325305,19.68994246355317,387.5403820466787,874.6330136183823,194,Total amount of donations,Average total amount of donations,10,NL,*
Education,Less than High School,2018,gs1datot,259.6030355901526,46.99620998341378,20.48039765612134,498.7256735241839,49,Total amount of donations,Average total amount of donations,11,PE,...
Education,Graduated from High school,2018,gs1datot,322.2647974018159,15.160989025141316,226.50383715493945,418.0257576486923,121,Total amount of donations,Average total amount of donations,11,PE,NA
Education,Post-secondary diploma,2018,gs1datot,600.9264176618053,15.29560658445571,420.77566024815576,781.0771750754549,189,Total amount of donations,Average total amount of donations,11,PE,NA
Education,University Diploma,2018,gs1datot,582.6306333506135,18.349626486494987,373.08981555221953,792.1714511490075,178,Total amount of donations,Average total amount of donations,11,PE,*
Education,Less than High School,2018,gs1datot,233.68601563689265,26.565159147659617,112.01329000172224,355.35874127206307,71,Total amount of donations,Average total amount of donations,12,NS,*
Education,Graduated from High school,2018,gs1datot,349.792212561336,18.044773740356533,226.0808277253982,473.5035973972738,179,Total amount of donations,Average total amount of donations,12,NS,*
Education,Post-secondary diploma,2018,gs1datot,356.7267988328709,16.57669001798218,240.82727707186717,472.6263205938746,280,Total amount of donations,Average total amount of donations,12,NS,*
Education,University Diploma,2018,gs1datot,831.197073059462,13.528223793103866,610.806570458864,1051.58757566006,255,Total amount of donations,Average total amount of donations,12,NS,NA
Education,Less than High School,2018,gs1datot,295.10012162037236,23.30286533887672,160.3197017338543,429.8805415068904,69,Total amount of donations,Average total amount of donations,13,NB,*
Education,Graduated from High school,2018,gs1datot,350.62887690381183,30.107085783299176,143.7269708138705,557.5307829937532,209,Total amount of donations,Average total amount of donations,13,NB,*
Education,Post-secondary diploma,2018,gs1datot,426.4540514519827,14.501227635509958,305.24777607332453,547.660326830641,260,Total amount of donations,Average total amount of donations,13,NB,NA
Education,University Diploma,2018,gs1datot,1025.0567268753266,16.586121859457194,691.8292207391796,1358.2842330114736,216,Total amount of donations,Average total amount of donations,13,NB,*
Education,Less than High School,2018,gs1datot,149.53508505109522,15.47539877241317,104.17926308628655,194.89090701590388,166,Total amount of donations,Average total amount of donations,24,QC,NA
Education,Graduated from High school,2018,gs1datot,207.82471617413125,20.80858894207838,123.06530749569193,292.5841248525706,283,Total amount of donations,Average total amount of donations,24,QC,*
Education,Post-secondary diploma,2018,gs1datot,227.19112495065824,17.91310920308964,147.42648181983392,306.9557680814826,502,Total amount of donations,Average total amount of donations,24,QC,*
Education,University Diploma,2018,gs1datot,383.5757874613815,10.345170817700192,305.8013385720835,461.35023635067944,446,Total amount of donations,Average total amount of donations,24,QC,NA
Education,Less than High School,2018,gs1datot,321.7374864421789,13.678348043284004,235.4826599886817,407.99231289567615,239,Total amount of donations,Average total amount of donations,35,ON,NA
Education,Graduated from High school,2018,gs1datot,381.62681859705424,11.905513930644643,292.57657220604654,470.67706498806194,609,Total amount of donations,Average total amount of donations,35,ON,NA
Education,Post-secondary diploma,2018,gs1datot,511.30047103778185,6.945067185320649,441.70183393699904,580.8991081385647,1011,Total amount of donations,Average total amount of donations,35,ON,NA
Education,University Diploma,2018,gs1datot,882.8772204418126,6.57031216804839,769.1840423095429,996.5703985740824,1212,Total amount of donations,Average total amount of donations,35,ON,NA
Education,Less than High School,2018,gs1datot,635.926385350696,39.65938253907309,141.61469205802575,1130.2380786433664,77,Total amount of donations,Average total amount of donations,46,MB,...
Education,Graduated from High school,2018,gs1datot,526.4945517055031,18.105056802395502,339.66659498644776,713.3225084245585,205,Total amount of donations,Average total amount of donations,46,MB,*
Education,Post-secondary diploma,2018,gs1datot,795.3034181671667,18.629776224851156,504.9087899929133,1085.6980463414202,254,Total amount of donations,Average total amount of donations,46,MB,*
Education,University Diploma,2018,gs1datot,709.0652052748733,13.446992907796282,522.1866614597424,895.9437490900042,215,Total amount of donations,Average total amount of donations,46,MB,NA
Education,Less than High School,2018,gs1datot,804.3903834910997,41.876886218770515,144.16936995745516,1464.6113970247443,55,Total amount of donations,Average total amount of donations,47,SK,...
Education,Graduated from High school,2018,gs1datot,661.3798824653585,25.347949338357513,332.7992947405531,989.960470190164,180,Total amount of donations,Average total amount of donations,47,SK,*
Education,Post-secondary diploma,2018,gs1datot,698.1885202435819,14.386523977872915,501.3198224224026,895.0572180647613,243,Total amount of donations,Average total amount of donations,47,SK,NA
Education,University Diploma,2018,gs1datot,1121.5365461782428,16.1976962530548,765.4834459485078,1477.589646407978,180,Total amount of donations,Average total amount of donations,47,SK,NA
Education,Less than High School,2018,gs1datot,372.18417095664023,27.60583662985361,170.8085451239449,573.5597967893356,60,Total amount of donations,Average total amount of donations,48,AB,*
Education,Graduated from High school,2018,gs1datot,549.8451080718075,14.733953396162155,391.0607387556895,708.6294773879256,202,Total amount of donations,Average total amount of donations,48,AB,NA
Education,Post-secondary diploma,2018,gs1datot,1014.1964753066884,19.98611080648975,616.9148501373197,1411.4781004760569,361,Total amount of donations,Average total amount of donations,48,AB,*
Education,University Diploma,2018,gs1datot,1400.575190311085,13.938175258163431,1017.9615567456664,1783.1888238765034,302,Total amount of donations,Average total amount of donations,48,AB,NA
Education,Less than High School,2018,gs1datot,605.2081074643381,42.21962783181432,104.40475327694764,1106.0114616517285,98,Total amount of donations,Average total amount of donations,59,BC,...
Education,Graduated from High school,2018,gs1datot,384.34053037171185,15.724688563288272,265.88745822475937,502.79360251866433,289,Total amount of donations,Average total amount of donations,59,BC,NA
Education,Post-secondary diploma,2018,gs1datot,659.0226695338124,13.885357326201738,479.6709662741374,838.3743727934874,469,Total amount of donations,Average total amount of donations,59,BC,NA
Education,University Diploma,2018,gs1datot,818.4824313764422,8.174073365441604,687.354266260561,949.6105964923232,569,Total amount of donations,Average total amount of donations,59,BC,NA
Marital status (original),Married,2018,gs1datot,445.8009677193641,10.231495458411992,356.402883159436,535.1990522792922,511,Total amount of donations,Average total amount of donations,10,NL,NA
Marital status (original),Living common-law,2018,gs1datot,159.32132645929724,18.254281311426336,102.3197661784776,216.32288674011687,78,Total amount of donations,Average total amount of donations,10,NL,*
Marital status (original),Widowed,2018,gs1datot,633.4164967276578,21.65475573195882,364.5784383215247,902.2545551337907,82,Total amount of donations,Average total amount of donations,10,NL,*
Marital status (original),Separated,2018,gs1datot,462.51697097062834,51.694771647016914,-6.104718102685467,931.138660043942,17,Total amount of donations,Average total amount of donations,10,NL,...
Marital status (original),Divorced,2018,gs1datot,378.78441381366065,35.90623852670484,112.21513132999884,645.3536962973225,56,Total amount of donations,Average total amount of donations,10,NL,...
Marital status (original),"Single, never married",2018,gs1datot,292.7061342331563,27.84339822143585,132.97037370588407,452.44189476042857,153,Total amount of donations,Average total amount of donations,10,NL,*
Marital status (original),Married,2018,gs1datot,619.25679496257,12.563108914828987,466.7757018872149,771.7378880379251,315,Total amount of donations,Average total amount of donations,11,PE,NA
Marital status (original),Living common-law,2018,gs1datot,228.9251755222068,29.84017715767033,95.03674704741216,362.81360399700145,41,Total amount of donations,Average total amount of donations,11,PE,*
Marital status (original),Widowed,2018,gs1datot,642.2426622592081,17.329165675596244,424.1078924452207,860.3774320731956,69,Total amount of donations,Average total amount of donations,11,PE,*
Marital status (original),Separated,2018,gs1datot,920.3045816966652,80.78599491461048,-536.8839782636189,2377.493141656949,22,Total amount of donations,Average total amount of donations,11,PE,...
Marital status (original),Divorced,2018,gs1datot,440.1329960803162,34.89843920135215,139.08341779594411,741.1825743646883,44,Total amount of donations,Average total amount of donations,11,PE,...
Marital status (original),"Single, never married",2018,gs1datot,249.4628199686593,17.949668381089403,161.70004477964463,337.22559515767387,107,Total amount of donations,Average total amount of donations,11,PE,*
Marital status (original),Married,2018,gs1datot,569.8071080023594,10.01322381108375,457.97928331178935,681.6349326929295,485,Total amount of donations,Average total amount of donations,12,NS,NA
Marital status (original),Living common-law,2018,gs1datot,204.00884532882824,18.035644557643327,131.89332248190064,276.1243681757559,61,Total amount of donations,Average total amount of donations,12,NS,*
Marital status (original),Widowed,2018,gs1datot,766.3688091804615,30.54960473749216,307.4968628244276,1225.2407555364955,97,Total amount of donations,Average total amount of donations,12,NS,*
Marital status (original),Separated,2018,gs1datot,634.0982863317316,57.56843281332922,-81.36784060592436,1349.5644132693876,31,Total amount of donations,Average total amount of donations,12,NS,...
Marital status (original),Divorced,2018,gs1datot,578.6069396537176,23.6789869558399,310.07568100755265,847.1381982998826,82,Total amount of donations,Average total amount of donations,12,NS,*
Marital status (original),"Single, never married",2018,gs1datot,232.3545389594783,26.43824436975248,111.95304820971478,352.75602970924183,124,Total amount of donations,Average total amount of donations,12,NS,*
Marital status (original),Married,2018,gs1datot,670.3114336363913,13.136177471117705,497.73013783440103,842.8927294383815,461,Total amount of donations,Average total amount of donations,13,NB,NA
Marital status (original),Living common-law,2018,gs1datot,189.20433232376257,22.183788650787353,106.93937315582912,271.46929149169597,76,Total amount of donations,Average total amount of donations,13,NB,*
Marital status (original),Widowed,2018,gs1datot,863.0731764738416,21.70868509849449,495.85072181806675,1230.2956311296166,101,Total amount of donations,Average total amount of donations,13,NB,*
Marital status (original),Separated,2018,gs1datot,264.57738020087515,29.065826098453957,113.8530114463517,415.3017489553986,25,Total amount of donations,Average total amount of donations,13,NB,*
Marital status (original),Divorced,2018,gs1datot,638.1592325368175,26.614646776468103,305.27145134257233,971.0470137310626,59,Total amount of donations,Average total amount of donations,13,NB,*
Marital status (original),"Single, never married",2018,gs1datot,273.42424223259263,23.89104327529431,145.3917429906509,401.4567414745344,115,Total amount of donations,Average total amount of donations,13,NB,*
Marital status (original),Married,2018,gs1datot,329.8493623523422,12.80770526273537,247.04846094973828,412.65026375494614,567,Total amount of donations,Average total amount of donations,24,QC,NA
Marital status (original),Living common-law,2018,gs1datot,162.94138737427784,9.218208178078289,133.50218679547376,192.3805879530819,340,Total amount of donations,Average total amount of donations,24,QC,NA
Marital status (original),Widowed,2018,gs1datot,321.3357896780688,13.5010464433002,236.3053115231419,406.3662678329957,135,Total amount of donations,Average total amount of donations,24,QC,NA
Marital status (original),Separated,2018,gs1datot,158.5861683344481,30.774404091075397,62.93218741053208,254.2401492583641,46,Total amount of donations,Average total amount of donations,24,QC,*
Marital status (original),Divorced,2018,gs1datot,272.08057377131684,14.503338745054217,194.73889111285925,349.4222564297744,148,Total amount of donations,Average total amount of donations,24,QC,NA
Marital status (original),"Single, never married",2018,gs1datot,184.45066882023568,22.43471765283365,103.34542512868386,265.5559125117875,273,Total amount of donations,Average total amount of donations,24,QC,*
Marital status (original),Married,2018,gs1datot,713.5920482061424,6.17097661871774,627.2838612107275,799.9002352015573,1864,Total amount of donations,Average total amount of donations,35,ON,NA
Marital status (original),Living common-law,2018,gs1datot,344.555670682514,22.68311176500272,191.37282767272825,497.73851369229976,207,Total amount of donations,Average total amount of donations,35,ON,*
Marital status (original),Widowed,2018,gs1datot,855.3889483964866,10.64901716844315,676.85481775877,1033.9230790342033,285,Total amount of donations,Average total amount of donations,35,ON,NA
Marital status (original),Separated,2018,gs1datot,511.9823798077204,23.86812816767241,272.4735841264413,751.4911754889995,117,Total amount of donations,Average total amount of donations,35,ON,*
Marital status (original),Divorced,2018,gs1datot,592.6503870736357,13.689320155937995,433.6388835728634,751.661890574408,271,Total amount of donations,Average total amount of donations,35,ON,NA
Marital status (original),"Single, never married",2018,gs1datot,411.9073964686164,13.637730648566029,301.8067699768959,522.0080229603369,545,Total amount of donations,Average total amount of donations,35,ON,NA
