,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
16,Éducation,Diplôme d'études secondaires,2018,dh1ged_2/vd1dhrs,0.208013532286678,6.296443705619461,0.18234299227495998,0.233684072298395,1455,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
17,Éducation,Diplôme post-secondaire,2018,dh1ged_3/vd1dhrs,0.322169897239713,4.4211883103770795,0.294252684075303,0.35008711040412205,2618,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
18,Éducation,Diplôme universtaire,2018,dh1ged_4/vd1dhrs,0.38636474545004296,4.330128480839529,0.35357437182192103,0.41915511907816605,2973,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
19,Situation d'activité,Employé.e,2018,dlfs_1/vd1dhrs,0.49611786021131704,3.2835785337691896,0.46418922458048606,0.528046495842147,4536,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
20,Situation d'activité,Au chômage,2018,dlfs_2/vd1dhrs,0.0316403058087012,19.509784266004104,0.0195415355379415,0.043739076079460995,187,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,*
21,Situation d'activité,Pas dans la population active,2018,dlfs_3/vd1dhrs,0.373631957805084,4.012588676228,0.34424756304603005,0.403016352564139,2852,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
22,Situation d'activité,Unable to determine,2018,dlfs_4/vd1dhrs,0.0986098761748979,9.98962760469918,0.0793027425083274,0.117917009841468,790,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
23,Catégorie de revenu personnel,Moins de 25 000 $,2018,incg2_1/vd1dhrs,0.39390537848554796,4.06997101372367,0.36248355981676295,0.4253271971543329,2213,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
24,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,incg2_2/vd1dhrs,0.259435558433232,5.750068011051541,0.230197362434483,0.288673754431981,2297,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
25,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,incg2_3/vd1dhrs,0.17534364525554597,7.71983999198105,0.14881308502409804,0.20187420548699497,1750,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
26,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,incg2_4/vd1dhrs,0.0813493252376507,8.80636294669473,0.0673083062525858,0.0953903442227156,1047,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
27,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,incg2_5/vd1dhrs,0.0443219847881487,11.9189819800349,0.0339680254630944,0.0546759441132031,484,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
28,Catégorie de revenu personnel,125 000 $ et plus,2018,incg2_6/vd1dhrs,0.0456441077998743,10.3825554969308,0.0363557898241673,0.0549324257755813,574,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
29,Statut d'immigration,Né.e au Canada,2018,dcit2_1/vd1dhrs,0.7077988280407751,2.19895622540483,0.677293583262719,0.7383040728188321,6328,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
30,Statut d'immigration,Naturalisé.e,2018,dcit2_2/vd1dhrs,0.16737694920215698,7.10265361878852,0.14407649567985698,0.19067740272445702,1149,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
31,Statut d'immigration,Unknown,2018,dcit2_3/vd1dhrs,0.0878657666703459,10.9087616777283,0.0690793803994868,0.106652152941205,724,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
32,Statut d'immigration,Non canadien.ne,2018,dcit2_4/vd1dhrs,0.0369584560867216,26.494156041409198,0.0177668199328407,0.0561500922406024,164,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,*
33,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,ree_02_1/vd1dhrs,0.288092664736479,5.1910558338280195,0.258781303233441,0.317404026239518,1672,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
34,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,ree_02_2/vd1dhrs,0.0917739168303146,9.23892797230793,0.0751555270990326,0.10839230656159698,766,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
35,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,ree_02_3/vd1dhrs,0.0902107346031638,11.277991414307499,0.0702701415724492,0.11015132763387801,734,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
36,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,ree_02_4/vd1dhrs,0.13808089149271302,8.266771673638951,0.115708231834868,0.160453551150558,1150,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
37,Fréquence de la fréquentation religieuse,Pas du tout,2018,ree_02_5/vd1dhrs,0.391841792337329,4.49514757137047,0.35731924775758706,0.42636433691707204,3309,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
38,État civil,Marié.e/union de fait,2018,marstat2_1/vd1dhrs,0.612777815751604,2.50195383683787,0.5827287884976,0.6428268430056079,5221,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
39,État civil,Veuf.ve,2018,marstat2_2/vd1dhrs,0.0576627147961858,10.9183224024494,0.0453231713717516,0.07000225822061999,635,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
40,État civil,Séparé.e/divorcé.e,2018,marstat2_3/vd1dhrs,0.0862089396754191,10.2015121046684,0.0689718102016017,0.10344606914923599,919,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
41,État civil,"Célibataire, jamais marié.e",2018,marstat2_4/vd1dhrs,0.243350529776792,6.24378343018514,0.21357028809705303,0.27313077145653,1590,Percentage of hours volunteered,Percentage of total hours volunteered,CA,,
42,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.12572867335077198,8.60862523503564,0.10451498297304401,0.1469423637285,450,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
43,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.129382716680933,11.461934579349599,0.100316916589455,0.158448516772411,819,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
44,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.141185662724312,7.56573429248036,0.120249852514241,0.162121472934383,1284,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
45,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.17625609567509498,7.45681566943462,0.150496108394762,0.202016082955429,1239,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
46,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.16976681814132902,6.05069610678296,0.14963392255327,0.189899713729388,1513,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
47,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.15882032068960902,6.531657206653169,0.138488440412519,0.1791522009667,1379,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
48,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.0988597127379496,8.87396724129383,0.0816653827881256,0.116054042687774,701,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
49,Genre,Hommes,2018,gndr_1/vd1dhrs,0.440163357838394,3.6383627688279403,0.408775044738726,0.471551670938062,3064,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
50,Genre,Femmes,2018,gndr_2/vd1dhrs,0.5598366421616071,2.86060942202352,0.528448329061939,0.5912249552612739,4321,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
51,État civil (original),Marié.e,2018,marstat_1/vd1dhrs,0.563787542135726,3.0023618318599503,0.530611345490713,0.5969637387807399,4145,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
52,État civil (original),Union de fait,2018,marstat_2/vd1dhrs,0.0627958552411641,13.6669836193941,0.045974857807660995,0.0796168526746671,494,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
53,État civil (original),Veuf.ve,2018,marstat_3/vd1dhrs,0.0571183886487803,11.989132407052901,0.0436965567646231,0.0705402205329374,571,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
54,État civil (original),Séparé.e,2018,marstat_4/vd1dhrs,0.0309302101101113,22.786412054555,0.0171166090978777,0.0447438111223449,217,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,*
55,État civil (original),divorcé.e,2018,marstat_5/vd1dhrs,0.0469254442653185,11.3825063729563,0.0364567049336809,0.0573941835969562,572,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
56,État civil (original),"Célibataire, jamais marié.e",2018,marstat_6/vd1dhrs,0.2384425595989,6.86000765677877,0.206383080132996,0.270502039064803,1386,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
57,Éducation,Sans diplôme d'études secondaires,2018,dh1ged_1/vd1dhrs,0.0815249087727848,10.1122967541489,0.0653668859065423,0.0976829316390273,461,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
58,Éducation,Diplôme d'études secondaires,2018,dh1ged_2/vd1dhrs,0.21547858497447897,6.57870796211708,0.18769471013938896,0.24326245980957,1297,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
59,Éducation,Diplôme post-secondaire,2018,dh1ged_3/vd1dhrs,0.314353777767765,4.84266227132629,0.284517066117299,0.34419048941823105,2294,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
60,Éducation,Diplôme universtaire,2018,dh1ged_4/vd1dhrs,0.388642728484971,4.50628557409875,0.354317190867706,0.422968266102236,2625,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
61,Situation d'activité,Employé.e,2018,dlfs_1/vd1dhrs,0.496643831326195,3.5102196593079595,0.462475211962385,0.5308124506900049,4015,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
62,Situation d'activité,Au chômage,2018,dlfs_2/vd1dhrs,0.0288836496330932,21.4326845184183,0.0167504112418911,0.0410168880242954,158,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,*
63,Situation d'activité,Pas dans la population active,2018,dlfs_3/vd1dhrs,0.36711462191614,4.1869017089921305,0.336988547877217,0.39724069595506295,2494,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
64,Situation d'activité,Unable to determine,2018,dlfs_4/vd1dhrs,0.10735789712457199,10.4465392079485,0.0853765388053547,0.12933925544379,718,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
65,Catégorie de revenu personnel,Moins de 25 000 $,2018,incg2_1/vd1dhrs,0.39431762430370293,4.29269853849608,0.36114157481738596,0.427493673790021,1939,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
66,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,incg2_2/vd1dhrs,0.23594680638984603,5.954999872603789,0.20840807367076103,0.26348553910893,2006,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
67,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,incg2_3/vd1dhrs,0.17695040114624697,8.31960136598742,0.14809665808815803,0.20580414420433604,1534,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
68,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,incg2_4/vd1dhrs,0.0904332833696876,9.313328809427711,0.073925782599036,0.10694078414033902,942,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
69,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,incg2_5/vd1dhrs,0.0501826718023634,12.4085580584588,0.0379780819755575,0.0623872616291693,441,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
70,Catégorie de revenu personnel,125 000 $ et plus,2018,incg2_6/vd1dhrs,0.0521692129881537,10.9193018639733,0.0410042510120981,0.0633341749642093,523,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
71,Statut d'immigration,Né.e au Canada,2018,dcit2_1/vd1dhrs,0.694517712700527,2.30023167207465,0.6632062759305141,0.72582914947054,5525,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
72,Statut d'immigration,Naturalisé.e,2018,dcit2_2/vd1dhrs,0.180158092017301,7.575300605674809,0.153409450148817,0.206906733885785,1056,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
73,Statut d'immigration,Unknown,2018,dcit2_3/vd1dhrs,0.0962693045367654,11.3904624292927,0.0747772822951392,0.11776132677839199,663,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
74,Statut d'immigration,Non canadien.ne,2018,dcit2_4/vd1dhrs,0.0290548907454066,22.545831804029497,0.0162158197460087,0.0418939617448046,141,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,*
75,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,ree_02_1/vd1dhrs,0.321033318543099,5.20925571365005,0.28825596572741996,0.35381067135877897,1568,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
76,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,ree_02_2/vd1dhrs,0.0929357590162388,10.216253205774,0.0743267781456911,0.111544739886787,701,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
77,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,ree_02_3/vd1dhrs,0.08221758897139501,12.3902598578269,0.0622514889320144,0.102183689010776,641,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
78,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,ree_02_4/vd1dhrs,0.12793294541973801,9.23697892436325,0.10477177817619501,0.151094112663282,970,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
79,Fréquence de la fréquentation religieuse,Pas du tout,2018,ree_02_5/vd1dhrs,0.37588038804952895,4.66340283218267,0.34152453870055793,0.41023623739849896,2836,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
80,État civil,Marié.e/union de fait,2018,marstat2_1/vd1dhrs,0.6265833973768901,2.60035662113204,0.5946489145845051,0.658517880169276,4639,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
81,État civil,Veuf.ve,2018,marstat2_2/vd1dhrs,0.0571183886487803,11.989132407052901,0.0436965567646231,0.0705402205329374,571,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
82,État civil,Séparé.e/divorcé.e,2018,marstat2_3/vd1dhrs,0.0778556543754299,11.148156804604199,0.0608442049257433,0.0948671038251165,789,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
83,État civil,"Célibataire, jamais marié.e",2018,marstat2_4/vd1dhrs,0.2384425595989,6.86000765677877,0.206383080132996,0.270502039064803,1386,Percentage of hours volunteered,Percentage of total hours volunteered,CA (without QC),,
84,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.0923312745212035,27.243698054047197,0.0430294513360013,0.141633097706406,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
85,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.0908891285056972,17.1916784863169,0.0602639724271065,0.12151428458428801,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,*
86,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.11180951122252,20.2620995002505,0.0674066164984075,0.156212405946632,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,*
87,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.15277572764872302,12.611870259049098,0.11501138353574401,0.19054007176170104,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
88,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.119366482614286,17.1905289311032,0.07914855137520599,0.159584413853366,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,*
89,Groupe d'âge,15 à 24 ans,2018,agegr10_1/vd1dhrs,0.0991061980156908,40.393591276499,0.0206438367964576,0.17756855923492398,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,...
90,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.111333103353519,17.9753180151444,0.0721093645196767,0.15055684218736098,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
91,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.0961064859566764,24.275089972258602,0.0503806517621375,0.141832320151215,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,*
92,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.0936373238391329,26.5443444870621,0.0449216079539757,0.14235303972429,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,*
93,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.157078872619677,18.0789810312456,0.101419306609446,0.21273843862990802,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,*
94,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.136466274704911,17.5291781467232,0.0895811600954129,0.183351389314409,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,*
95,Groupe d'âge,25 à 34 ans,2018,agegr10_2/vd1dhrs,0.18653373735676698,21.258557029949998,0.10881257889280802,0.264254895820727,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
96,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.20877488038462802,18.9438185245479,0.131258433242493,0.286291327526763,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
97,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.134550277642192,14.0981205679076,0.0973716025033825,0.171728952781001,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,
98,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.14175363093218302,17.3955475375335,0.0934232313311604,0.19008403053320602,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,*
99,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.10559598288468,11.904883027244999,0.0809571222798188,0.130234843489541,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
100,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.194009595274926,14.8728854053019,0.137455177924874,0.250564012624978,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,
101,Groupe d'âge,35 à 44 ans,2018,agegr10_3/vd1dhrs,0.15784724435668,19.725141780858397,0.0968226039361687,0.218871884777192,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
102,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.22506233841204104,19.358480880996698,0.139669354043435,0.310455322780646,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
103,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.18719151173996101,15.7551448605176,0.12938767798969,0.244995345490232,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,
104,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.17502796274729598,17.617870776637698,0.11459012073962402,0.23546580475496698,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,*
105,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.158846173400193,11.6119932674581,0.12269423206954902,0.19499811473083803,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
106,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.16514627769296697,19.8329469741046,0.10095084489906,0.229341710486874,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,*
107,Groupe d'âge,45 à 54 ans,2018,agegr10_4/vd1dhrs,0.10072613144992698,18.6324119996447,0.0639421000835699,0.137510162816285,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
108,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.16885457823304803,16.2296091997758,0.115142866416712,0.222566290049383,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,
109,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.189308888906953,14.732186422866,0.1346467900338,0.24397098778010604,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,
110,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.18400342632271102,12.109620516124401,0.140331280161272,0.22767557248415102,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,
111,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.15635656865269199,9.78305707963765,0.12637607293771,0.186337064367674,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
112,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.18573872389367999,19.2019019439253,0.115835887835733,0.255641559951627,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,*
113,Groupe d'âge,55 à 64 ans,2018,agegr10_5/vd1dhrs,0.166198149902413,18.6522948462958,0.10543971923353199,0.22695658057129398,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
114,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.130718781721095,19.0771506143515,0.0818423388681552,0.17959522457403398,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
115,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.207476737885892,10.1225388705357,0.166313743937419,0.24863973183436397,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,
116,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.202012736151463,15.2892650479016,0.14147677371941597,0.262548698583509,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,
117,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.151545897987701,9.9875692891365,0.12188037003867801,0.18121142593672301,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
118,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.107511341551348,16.0156856818672,0.07376335176093901,0.141259331341758,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,
119,Groupe d'âge,65 à 74 ans,2018,agegr10_6/vd1dhrs,0.153358369139994,18.059683212906197,0.0990751367570185,0.207641601522969,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
120,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.0629250433744664,29.516172927285105,0.026522505642657002,0.0993275811062758,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,*
121,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.0944769693626288,18.5076333996849,0.0602061148811287,0.128747823844129,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,*
122,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.0917554087846949,17.3655595540921,0.0605256559423275,0.122985161627062,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,*
123,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.117800776806334,13.358630101728401,0.0869576663063211,0.14864388730634803,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
124,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.0917613042678819,19.6353966562658,0.0564472688863684,0.12707533964939502,1075,Percentage of hours volunteered,Percentage of total hours volunteered,PR,,*
125,Groupe d'âge,75 ans et plus,2018,agegr10_7/vd1dhrs,0.13623016977852698,20.3970171666937,0.0817688639489446,0.19069147560810998,980,Percentage of hours volunteered,Percentage of total hours volunteered,QC,,*
126,Genre,Hommes,2018,gndr_1/vd1dhrs,0.47470584058504606,9.21285555005235,0.38898884745755896,0.560422833712533,758,Percentage of hours volunteered,Percentage of total hours volunteered,AB,,
127,Genre,Hommes,2018,gndr_1/vd1dhrs,0.509569793728915,6.24109576050911,0.44723757108441,0.571902016373421,2011,Percentage of hours volunteered,Percentage of total hours volunteered,AT,,
128,Genre,Hommes,2018,gndr_1/vd1dhrs,0.45379929364093197,8.1372092714564,0.38142449110528104,0.526174096176583,1194,Percentage of hours volunteered,Percentage of total hours volunteered,BC,,
129,Genre,Hommes,2018,gndr_1/vd1dhrs,0.400322343020654,6.17528386598811,0.3518699928817379,0.44877469315957,2347,Percentage of hours volunteered,Percentage of total hours volunteered,ON,,
