Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Marital status (original),Living common-law,2018,vd1dhrs,105.25007107661293,9.634313244647052,85.37579806379429,125.12434408943156,726,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Marital status (original),Widowed,2018,vd1dhrs,226.88404130668556,10.104354512754034,181.95153794882864,271.8165446645425,635,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Marital status (original),Separated,2018,vd1dhrs,174.9438529226824,18.30743542439053,112.17064992680272,237.7170559185621,242,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,*
Marital status (original),Divorced,2018,vd1dhrs,151.48232973719095,11.001271930369944,118.8195632133573,184.1450962610246,677,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Marital status (original),"Single, never married",2018,vd1dhrs,109.70923902280174,6.75137401867705,95.19201890846134,124.22645913714214,1590,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Labour force status,Employed,2018,vd1dhrs,112.73887148722392,4.1280658157858605,103.61732686349184,121.86041611095602,4536,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Labour force status,Unemployed,2018,vd1dhrs,113.8767587876991,17.578082108815146,74.64347340315625,153.11004417224194,187,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,*
Labour force status,Not in labour force,2018,vd1dhrs,165.54300586415164,4.210991572891919,151.88009295615117,179.2059187721521,2852,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Labour force status,Unable to determine,2018,vd1dhrs,137.8649352660292,9.54411138400664,112.07576251353242,163.65410801852596,790,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"Less than $25,000",2018,vd1dhrs,129.87355171326075,4.427769816544257,118.60277505226225,141.14432837425926,2213,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"$25,000 to $49,999",2018,vd1dhrs,137.41927829683027,5.764471870057282,121.8934321358845,152.94512445777605,2297,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"$50,000 to $74,999",2018,vd1dhrs,137.1950450602807,7.78270169142896,116.26756667344546,158.12252344711595,1750,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"$75,000 to $99,999",2018,vd1dhrs,119.6219511560603,7.320008868971399,102.45984514921436,136.7840571629063,1047,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"$100,000 to $124,999",2018,vd1dhrs,123.21744031690798,9.740383712037495,99.69424365455497,146.740636979261,484,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Personal income category,"$125,000 and more",2018,vd1dhrs,110.7897475515153,9.287187689194988,90.62318460448192,130.95631049854867,574,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Frequency of religious attendance,At least once a week,2018,vd1dhrs,178.2870946705681,4.999389825107334,160.81741261991195,195.75677672122427,1672,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Frequency of religious attendance,At least once a month,2018,vd1dhrs,124.85086768838988,8.88100584617073,103.11876182580733,146.58297355097244,766,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Frequency of religious attendance,At least 3 times a year,2018,vd1dhrs,128.43240338660112,10.327187193318188,102.43650983538396,154.4282969378183,734,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Frequency of religious attendance,Once or twice a year,2018,vd1dhrs,115.79830095005477,7.6512603713660114,98.43296220593164,133.16363969417787,1150,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Frequency of religious attendance,Not at all,2018,vd1dhrs,113.91747177683445,5.289945785588897,102.1063907174848,125.72855283618404,3309,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Immigration status,Native-born,2018,vd1dhrs,132.92125053831526,3.1913653647209355,124.60707792200937,141.23542315462117,6328,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Immigration status,Naturalized,2018,vd1dhrs,118.72317676268864,7.203978762568091,101.96001161259088,135.4863419127864,1149,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Immigration status,Non-Canadian,2018,vd1dhrs,141.92301295669563,21.584720139063695,81.88209333008197,201.9639325833093,164,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,*
Immigration status,Unknown,2018,vd1dhrs,134.0350329515489,10.38561388274733,106.751626759429,161.31843914366883,724,Total hours of formal volunteering,Average total hours of formal volunteering,CA,NA,NA
Age group,15 to 24 years,2018,vd1dhrs,91.95577812678113,8.284164568987027,77.02522722239743,106.88632903116482,450,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,25 to 34 years,2018,vd1dhrs,112.36555294630432,11.691122390029374,86.61790920838999,138.11319668421865,819,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,35 to 44 years,2018,vd1dhrs,105.25981560215764,7.225821537251894,90.352552136985,120.16707906733028,1284,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,45 to 54 years,2018,vd1dhrs,142.93155111154667,7.826250100967592,121.00703988715163,164.8560623359417,1239,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,55 to 64 years,2018,vd1dhrs,144.05964889667553,5.8407418488182605,127.56821362351428,160.55108416983677,1513,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,65 to 74 years,2018,vd1dhrs,185.04118093623288,6.040697100682464,163.1331400953299,206.94922177713585,1379,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,75 years and over,2018,vd1dhrs,211.83175384070768,7.781870764465626,179.5227798255061,244.1407278559093,701,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Gender,Male gender,2018,vd1dhrs,126.5743973737536,4.1826751719998,116.19796409625545,136.95083065125178,3064,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Gender,Female gender,2018,vd1dhrs,135.91228273784012,4.146110846706554,124.8677408502822,146.95682462539804,4321,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Education,Less than High School,2018,vd1dhrs,99.72576237957254,9.36073308869813,81.42937620957845,118.02214854956664,461,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Education,Graduated from High school,2018,vd1dhrs,130.17578747393156,7.172729881593086,111.87529484674344,148.4762801011197,1297,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Education,Post-secondary diploma,2018,vd1dhrs,133.35255838640677,4.596536754751821,121.33876440186616,145.36635237094737,2294,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Education,University Diploma,2018,vd1dhrs,138.08727971763682,5.341042284609611,123.63195734366172,152.5426020916119,2625,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Marital status (original),Married,2018,vd1dhrs,137.0741626177096,3.705818345493403,127.11809541431418,147.030229821105,4145,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Marital status (original),Living common-law,2018,vd1dhrs,117.24947925514304,12.357334005763764,88.85173792760222,145.64722058268387,494,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Marital status (original),Widowed,2018,vd1dhrs,225.6568287571906,10.84830450579981,177.67702816693225,273.63662934744895,571,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Marital status (original),Separated,2018,vd1dhrs,180.96527366267213,20.87296649969644,106.9319050107127,254.9986423146316,217,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,*
Marital status (original),Divorced,2018,vd1dhrs,133.06909285272488,10.352011591286889,106.0699462610883,160.06823944436147,572,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Marital status (original),"Single, never married",2018,vd1dhrs,109.81326272015625,7.2836666517758095,94.13662407525246,125.48990136506,1386,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Labour force status,Employed,2018,vd1dhrs,113.89593203224,4.508364835353166,103.83182243468084,123.96004162979918,4015,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Labour force status,Unemployed,2018,vd1dhrs,109.77905341865213,18.936597462621915,69.03450393250094,150.52360290480328,158,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,*
Labour force status,Not in labour force,2018,vd1dhrs,164.07357037962913,4.412729553955052,149.8831901924591,178.26395056679917,2494,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Labour force status,Unable to determine,2018,vd1dhrs,145.96645045193955,10.3890320769022,116.24457394485444,175.68832695902466,718,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"Less than $25,000",2018,vd1dhrs,132.0569513860575,4.9911641787038725,119.13847743439408,144.97542533772094,1939,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"$25,000 to $49,999",2018,vd1dhrs,129.33768110896602,5.850920181114379,114.50576246181168,144.16959975612036,2006,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"$50,000 to $74,999",2018,vd1dhrs,139.9599629964338,8.548557800038715,116.50985957152588,163.41006642134172,1534,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"$75,000 to $99,999",2018,vd1dhrs,129.09084853876954,7.674660770942371,109.67292731928936,148.5087697582497,942,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"$100,000 to $124,999",2018,vd1dhrs,131.9066640633215,10.177716090640626,105.59397945888054,158.21934866776246,441,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Personal income category,"$125,000 and more",2018,vd1dhrs,118.27072102538472,9.58128323357367,96.06069773016358,140.48074432060585,523,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Frequency of religious attendance,At least once a week,2018,vd1dhrs,177.37992507124775,5.214308194229232,159.25195168603457,195.50789845646096,1568,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Frequency of religious attendance,At least once a month,2018,vd1dhrs,117.03981478480334,9.7772819339637,94.611334094634,139.46829547497268,701,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Frequency of religious attendance,At least 3 times a year,2018,vd1dhrs,118.37661982974132,10.969349484628191,92.92620302677648,143.82703663270618,641,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Frequency of religious attendance,Once or twice a year,2018,vd1dhrs,117.37213122433153,8.65017046064454,97.4728336138896,137.27142883477342,970,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Frequency of religious attendance,Not at all,2018,vd1dhrs,114.36032822832132,5.347995654469231,102.37321714553669,126.34743931110592,2836,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Immigration status,Native-born,2018,vd1dhrs,135.21468874006112,3.3870135361193743,126.23856365301964,144.1908138271026,5525,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Immigration status,Naturalized,2018,vd1dhrs,118.39427678004208,7.777630617158008,100.34640016128174,136.44215339880242,1056,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Immigration status,Non-Canadian,2018,vd1dhrs,113.6645842400512,19.159369271733155,70.98163040932226,156.34753807078016,141,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,*
Immigration status,Unknown,2018,vd1dhrs,140.97052767952283,11.19177478203903,110.04797212396822,171.89308323507746,663,Total hours of formal volunteering,Average total hours of formal volunteering,CA (without QC),NA,NA
Age group,15 to 24 years,2018,vd1dhrs,82.55254848342041,25.317908127475302,41.588167598797085,123.51692936804372,42,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Age group,25 to 34 years,2018,vd1dhrs,99.85006605411526,16.716165898164135,67.13610591743223,132.5640261907983,104,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Age group,35 to 44 years,2018,vd1dhrs,136.2743077554406,19.20566109209341,84.97738222771719,187.571233283164,159,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Age group,45 to 54 years,2018,vd1dhrs,182.66398317604416,21.12980545349324,107.0161464620872,258.3118198900012,141,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Age group,55 to 64 years,2018,vd1dhrs,148.52307624443927,15.385469727559585,103.73599228204397,193.31016020683455,167,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,NA
Age group,65 to 74 years,2018,vd1dhrs,198.9186061632568,16.318465322905748,135.29726625737476,262.5399460691388,98,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,NA
Age group,75 years and over,2018,vd1dhrs,194.1348818147389,23.827197002271177,103.47302232765138,284.79674130182633,47,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Age group,15 to 24 years,2018,vd1dhrs,84.4721413893517,16.365482391103082,57.37706336497189,111.56721941373152,110,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,NA
Age group,25 to 34 years,2018,vd1dhrs,108.8206244161838,25.118036168305157,55.24774540160881,162.39350343075876,168,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,*
Age group,35 to 44 years,2018,vd1dhrs,109.31181384483978,13.36211067718726,80.68386342340392,137.93976426627563,352,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,NA
Age group,45 to 54 years,2018,vd1dhrs,151.3140527505506,17.885330553230244,98.2715111620764,204.3565943390248,330,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,*
Age group,55 to 64 years,2018,vd1dhrs,161.11157382074728,16.681294320562394,108.43656995957345,213.78657768192113,429,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,*
Age group,65 to 74 years,2018,vd1dhrs,186.6994808622596,9.379605776017272,152.37722798342816,221.02173374109103,431,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,NA
Age group,75 years and over,2018,vd1dhrs,190.95254413921245,16.7503831771517,128.26254175740297,253.64254652102193,191,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,*
Age group,15 to 24 years,2018,vd1dhrs,108.16565627314242,17.953153735138283,70.10482840633405,146.2264841399508,71,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,*
Age group,25 to 34 years,2018,vd1dhrs,113.51361254861006,26.257056964898247,55.09623153820692,171.9309935590132,125,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,*
Age group,35 to 44 years,2018,vd1dhrs,124.1047488984102,16.81741250016194,83.1979337776597,165.0115640191607,189,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,*
Age group,45 to 54 years,2018,vd1dhrs,147.94162563636965,18.641508462935494,93.88865959066838,201.9945916820709,210,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,*
Age group,55 to 64 years,2018,vd1dhrs,152.62374278124275,11.176479803345352,119.19075202895375,186.05673353353177,238,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,NA
Age group,65 to 74 years,2018,vd1dhrs,235.4151702782977,15.573510471541663,163.55817454973842,307.272166006857,233,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,NA
Age group,75 years and over,2018,vd1dhrs,188.5389683349442,14.952377484712509,133.28550947647554,243.7924271934129,128,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,NA
Age group,15 to 24 years,2018,vd1dhrs,93.82772502013884,12.108785071964284,71.55979498731718,116.09565505296052,148,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,25 to 34 years,2018,vd1dhrs,121.85683158172148,19.605837724039272,75.03122882405788,168.68243433938505,259,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,*
Age group,35 to 44 years,2018,vd1dhrs,78.19517631309888,11.116820014546638,61.15756804776392,95.23278457843384,395,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,45 to 54 years,2018,vd1dhrs,120.71386933179966,11.257828081089407,94.07842940961864,147.34930925398066,412,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,55 to 64 years,2018,vd1dhrs,132.97777760357604,8.607902471633817,110.542858944125,155.4126962630271,470,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,65 to 74 years,2018,vd1dhrs,167.1669095476124,8.63374139293239,138.8792223668538,195.45459672837097,425,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,75 years and over,2018,vd1dhrs,225.24973845527705,11.94614127642275,172.5097497007,277.9897272098541,238,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Age group,15 to 24 years,2018,vd1dhrs,77.47967762358473,16.216418443261023,52.853849822681326,102.10550542448814,79,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,NA
Age group,25 to 34 years,2018,vd1dhrs,91.45751586693578,17.373093534573737,60.31564855568847,122.59938317818307,163,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,*
Age group,35 to 44 years,2018,vd1dhrs,131.14598567025615,14.926436059743084,92.77886416393058,169.51310717658174,189,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,NA
Age group,45 to 54 years,2018,vd1dhrs,173.1455832317862,19.04433701537693,108.5168911611048,237.77427530246757,146,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,*
Age group,55 to 64 years,2018,vd1dhrs,153.54475032986244,22.208401596015538,86.71030227669996,220.3791983830249,209,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,*
Age group,65 to 74 years,2018,vd1dhrs,144.44302839291825,15.313522726433344,101.08996571004867,187.7960910757878,192,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,NA
Age group,75 years and over,2018,vd1dhrs,238.12769965441623,19.109232756173572,148.940760803048,327.3146385057845,97,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,*
Age group,15 to 24 years,2018,vd1dhrs,62.4308263959049,40.38769848222267,13.011561610692674,111.85009118111714,55,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,...
Age group,25 to 34 years,2018,vd1dhrs,161.4855825823609,20.26122228117634,97.3576134059295,225.6135517587923,100,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,*
Age group,35 to 44 years,2018,vd1dhrs,105.98660463138408,18.67893819214023,67.1848597884059,144.78834947436226,197,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,*
Age group,45 to 54 years,2018,vd1dhrs,86.00211156658615,14.917819924916571,60.856478967123394,111.14774416604892,151,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,NA
Age group,55 to 64 years,2018,vd1dhrs,153.6315189129569,17.266365109532604,101.64037948138936,205.62265834452444,194,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,*
Age group,65 to 74 years,2018,vd1dhrs,165.81310599184354,14.85425048217553,117.53861663445888,214.0875953492282,181,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,NA
Age group,75 years and over,2018,vd1dhrs,274.7179065387203,16.153392878232456,187.74202978012624,361.6937832973143,102,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,NA
Gender,Male gender,2018,vd1dhrs,150.93866403368162,13.40015180760271,111.29641265365257,190.58091541371067,321,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,NA
Gender,Female gender,2018,vd1dhrs,132.2915181311206,8.493231027188918,110.26970723656623,154.31332902567496,437,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,NA
Gender,Male gender,2018,vd1dhrs,153.32540881226984,9.998146089008571,123.27975212375138,183.3710655007883,819,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,NA
Gender,Female gender,2018,vd1dhrs,126.2453372165996,7.459750014043292,107.78720673625236,144.70346769694686,1192,Total hours of formal volunteering,Average total hours of formal volunteering,AT,NA,NA
Gender,Male gender,2018,vd1dhrs,152.00843535719156,9.459626757583582,123.82526921432654,180.19160150005655,485,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,NA
Gender,Female gender,2018,vd1dhrs,145.69592744973312,9.653456875227423,118.1296346865071,173.26222021295914,709,Total hours of formal volunteering,Average total hours of formal volunteering,BC,NA,NA
Gender,Male gender,2018,vd1dhrs,104.6479137374314,6.237810351083001,91.85378158213256,117.44204589273026,991,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Gender,Female gender,2018,vd1dhrs,137.42949925330896,6.968150386346202,118.66030754892928,156.19869095768863,1356,Total hours of formal volunteering,Average total hours of formal volunteering,ON,NA,NA
Gender,Male gender,2018,vd1dhrs,131.42015801194586,12.241536417086715,99.88855827838368,162.95175774550805,448,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,NA
Gender,Female gender,2018,vd1dhrs,125.31232500861162,8.048953902311705,105.5434789757096,145.08117104151364,627,Total hours of formal volunteering,Average total hours of formal volunteering,PR,NA,NA
Gender,Male gender,2018,vd1dhrs,104.67848919807172,10.954380078845944,82.20381823061459,127.15316016552887,429,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,NA
Gender,Female gender,2018,vd1dhrs,144.9444274081109,10.568326467257144,114.92130654235172,174.96754827387008,551,Total hours of formal volunteering,Average total hours of formal volunteering,QC,NA,NA
Education,Less than High School,2018,vd1dhrs,68.71717232077013,33.390262648120725,23.74610381824875,113.68824082329152,34,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,...
Education,Graduated from High school,2018,vd1dhrs,131.9768653584482,21.53050303233329,76.28393407189583,187.6697966450006,125,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,*
Education,Post-secondary diploma,2018,vd1dhrs,128.21457333292264,11.92307180016163,98.25237725738326,158.17676940846204,259,Total hours of formal volunteering,Average total hours of formal volunteering,AB,NA,NA
