,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
15,15,15,État civil,Veuf.ve,2013,ng_140a,0.1421262161230018,24.48494173340718,0.0739204078807617,0.2103320243652419,314,Heure du jour,Reasons for disliking solicitations,CA,*
16,16,16,État civil,Séparé.e/divorcé.e,2013,ng_140a,0.1050934823803257,22.11670496963986,0.0595376172322813,0.1506493475283701,310,Heure du jour,Reasons for disliking solicitations,CA,*
17,17,17,État civil,"Célibataire, jamais marié.e",2013,ng_140a,0.1754906816982722,17.408064807284113,0.1156147000161753,0.2353666633803691,586,Heure du jour,Reasons for disliking solicitations,CA,*
18,18,18,Situation d'activité,Employé.e,2013,ng_140a,0.1483120631237318,8.376025657809457,0.1239641038681121,0.1726600223793515,1992,Heure du jour,Reasons for disliking solicitations,CA,
19,19,19,Situation d'activité,Au chômage,2013,ng_140a,0.1529944328330834,35.51970818394866,0.0464837649107677,0.259505100755399,84,Heure du jour,Reasons for disliking solicitations,CA,...
20,20,20,Situation d'activité,Pas dans la population active,2013,ng_140a,0.1303567759918023,10.778297394205456,0.1028188096775004,0.1578947423061043,1324,Heure du jour,Reasons for disliking solicitations,CA,
21,21,21,Situation d'activité,Unable to determine,2013,ng_140a,0.1401618331771882,80.80416855883017,-0.0818170315479864,0.362140697902363,25,Heure du jour,Reasons for disliking solicitations,CA,...
22,22,22,Catégorie de revenu familial,"Less than $20,000",2013,ng_140a,0.1667877978509783,31.885162835492626,0.0625558137416878,0.2710197819602689,158,Heure du jour,Reasons for disliking solicitations,CA,*
23,23,23,Catégorie de revenu familial,"$20,000 to $39,999",2013,ng_140a,0.1174843050715082,21.79805400088204,0.0672910145683331,0.1676775955746833,461,Heure du jour,Reasons for disliking solicitations,CA,*
24,24,24,Catégorie de revenu familial,"$40,000 to $59,999",2013,ng_140a,0.1224732309829456,19.49944182903749,0.0756661620835674,0.1692802998823237,587,Heure du jour,Reasons for disliking solicitations,CA,*
25,25,25,Catégorie de revenu familial,"$60,000 to $79,999",2013,ng_140a,0.1198427529633981,16.61964163217185,0.0808052956123132,0.158880210314483,514,Heure du jour,Reasons for disliking solicitations,CA,*
26,26,26,Catégorie de revenu familial,"$80,000 to $99,999",2013,ng_140a,0.1121684686667194,18.76376066895656,0.0709170615918862,0.1534198757415526,445,Heure du jour,Reasons for disliking solicitations,CA,*
27,27,27,Catégorie de revenu familial,"$100,000 to $119,999",2013,ng_140a,0.1809628163822457,17.278127702881406,0.1196806489190057,0.2422449838454856,337,Heure du jour,Reasons for disliking solicitations,CA,*
28,28,28,Catégorie de revenu familial,"$120,000 to $139,999",2013,ng_140a,0.237903404758015,18.606606723951725,0.1511441272332125,0.3246626822828176,260,Heure du jour,Reasons for disliking solicitations,CA,*
29,29,29,Catégorie de revenu familial,"$140,000 or more",2013,ng_140a,0.1397590867578525,12.533003791718098,0.105428334785509,0.1740898387301959,663,Heure du jour,Reasons for disliking solicitations,CA,
30,30,30,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,ng_140a,0.1343428462013182,14.37525922603089,0.0964917622462366,0.1721939301563997,790,Heure du jour,Reasons for disliking solicitations,CA,
31,31,31,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,ng_140a,0.1418073490393432,24.93916946732212,0.0724920955624805,0.211122602516206,366,Heure du jour,Reasons for disliking solicitations,CA,*
32,32,32,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,ng_140a,0.1419806722047129,16.516692385226705,0.0960185154715702,0.1879428289378555,361,Heure du jour,Reasons for disliking solicitations,CA,*
33,33,33,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,ng_140a,0.1237492008337817,18.28916931168077,0.0793899222707223,0.168108479396841,454,Heure du jour,Reasons for disliking solicitations,CA,*
34,34,34,Fréquence de la fréquentation religieuse,Pas du tout,2013,ng_140a,0.1545820375261595,9.40645952872159,0.1260827954908427,0.1830812795614763,1398,Heure du jour,Reasons for disliking solicitations,CA,
35,35,35,Fréquence de la fréquentation religieuse,Not stated,2013,ng_140a,0.0913113519381734,56.20978316158581,-0.0092855888711304,0.1919082927474773,56,Heure du jour,Reasons for disliking solicitations,CA,...
36,36,36,Statut d'immigration,Né.e au Canada,2013,ng_140a,0.1446743213033125,7.465685685385099,0.1235048873156777,0.1658437552909474,2831,Heure du jour,Reasons for disliking solicitations,CA,
37,37,37,Statut d'immigration,Naturalisé.e,2013,ng_140a,0.1361434111924905,16.104213429268924,0.0931715428288467,0.1791152795561342,443,Heure du jour,Reasons for disliking solicitations,CA,
38,38,38,Statut d'immigration,Non canadien.ne,2013,ng_140a,0.1356449753638496,35.05186464891101,0.0424563451497966,0.2288336055779026,98,Heure du jour,Reasons for disliking solicitations,CA,...
39,39,39,Statut d'immigration,Unknown,2013,ng_140a,0.127639171217939,45.0201698908039,0.0150130321978226,0.2402653102380553,53,Heure du jour,Reasons for disliking solicitations,CA,...
40,40,40,Immigration status (dcit2),Né.e au Canada,2013,ng_140a,0.14765045176226,7.395670352716779,0.1262481532959409,0.169052750228579,2845,Heure du jour,Reasons for disliking solicitations,CA,
41,41,41,Immigration status (dcit2),Naturalisé.e,2013,ng_140a,0.1374146914873373,14.714278208918635,0.097785042894278,0.1770443400803966,493,Heure du jour,Reasons for disliking solicitations,CA,
42,42,42,Immigration status (dcit2),Non canadien.ne,2013,ng_140a,0.0512551802642975,58.98724594200344,-0.0080024085550095,0.1105127690836046,59,Heure du jour,Reasons for disliking solicitations,CA,...
43,43,43,Immigration status (dcit2),Unknown,2013,ng_140a,0.078162687907437,87.07095595731927,-0.0552265801317862,0.2115519559466603,28,Heure du jour,Reasons for disliking solicitations,CA,...
44,44,44,Groupe d'âge,15 à 24 ans,2013,ng_140b,0.1531507463781614,25.249385228739698,0.0773596800923056,0.2289418126640172,127,Nombre de demandes,Reasons for disliking solicitations,CA,*
45,45,45,Groupe d'âge,25 à 34 ans,2013,ng_140b,0.1927327907604722,16.843028951955816,0.129108361990275,0.2563572195306696,334,Nombre de demandes,Reasons for disliking solicitations,CA,*
46,46,46,Groupe d'âge,35 à 44 ans,2013,ng_140b,0.2164902156063746,11.69890828310606,0.166850223908883,0.2661302073038663,513,Nombre de demandes,Reasons for disliking solicitations,CA,
47,47,47,Groupe d'âge,45 à 54 ans,2013,ng_140b,0.2564792836504437,9.911021792583451,0.2066575524689957,0.3063010148318917,633,Nombre de demandes,Reasons for disliking solicitations,CA,
48,48,48,Groupe d'âge,55 à 64 ans,2013,ng_140b,0.2361050479827735,9.784094849650227,0.1908284259613004,0.2813816700042467,779,Nombre de demandes,Reasons for disliking solicitations,CA,
49,49,49,Groupe d'âge,65 à 74 ans,2013,ng_140b,0.2673670885548302,9.241822164109422,0.2189371804169048,0.3157969966927557,651,Nombre de demandes,Reasons for disliking solicitations,CA,
50,50,50,Groupe d'âge,75 ans et plus,2013,ng_140b,0.2932637373863052,10.647011109399012,0.232066169435898,0.3544613053367123,388,Nombre de demandes,Reasons for disliking solicitations,CA,
51,51,51,Genre,Male,2013,ng_140b,0.2144018329693722,7.07743439757631,0.1846610472851378,0.2441426186536065,1607,Nombre de demandes,Reasons for disliking solicitations,CA,
52,52,52,Genre,Female,2013,ng_140b,0.2504965001306885,6.258351981637324,0.2197702374908221,0.2812227627705549,1818,Nombre de demandes,Reasons for disliking solicitations,CA,
53,53,53,Éducation,Sans diplôme d'études secondaires,2013,ng_140b,0.2455886139212099,13.51088241166293,0.1805546788240657,0.3106225490183541,344,Nombre de demandes,Reasons for disliking solicitations,CA,
54,54,54,Éducation,Diplôme d'études secondaires,2013,ng_140b,0.2277536368504247,9.69410081001099,0.1844802444004741,0.2710270293003753,819,Nombre de demandes,Reasons for disliking solicitations,CA,
55,55,55,Éducation,Diplôme post-secondaire,2013,ng_140b,0.2313624493645927,8.544544082601355,0.1926161830553855,0.2701087156737999,1095,Nombre de demandes,Reasons for disliking solicitations,CA,
56,56,56,Éducation,Diplôme universtaire,2013,ng_140b,0.2277208551958406,7.71797127194867,0.1932736450219108,0.2621680653697703,1139,Nombre de demandes,Reasons for disliking solicitations,CA,
57,57,57,Éducation,Not stated,2013,ng_140b,0.3416520291978898,38.34134481477667,0.0849085411467917,0.598395517248988,28,Nombre de demandes,Reasons for disliking solicitations,CA,...
58,58,58,État civil,Marié.e/union de fait,2013,ng_140b,0.2325521365552913,5.318689715826074,0.2083098779417035,0.2567943951688791,2213,Nombre de demandes,Reasons for disliking solicitations,CA,
59,59,59,État civil,Veuf.ve,2013,ng_140b,0.2782798853387768,14.02548897588052,0.2017822663313524,0.3547775043462011,314,Nombre de demandes,Reasons for disliking solicitations,CA,
60,60,60,État civil,Séparé.e/divorcé.e,2013,ng_140b,0.2308313843043868,14.8599350529724,0.1636018878574233,0.2980608807513503,310,Nombre de demandes,Reasons for disliking solicitations,CA,
61,61,61,État civil,"Célibataire, jamais marié.e",2013,ng_140b,0.2182140007647151,13.178832983185371,0.1618492414342776,0.2745787600951527,586,Nombre de demandes,Reasons for disliking solicitations,CA,
62,62,62,Situation d'activité,Employé.e,2013,ng_140b,0.2208895090149784,6.3214882548257485,0.1935215433547034,0.2482574746752534,1992,Nombre de demandes,Reasons for disliking solicitations,CA,
63,63,63,Situation d'activité,Au chômage,2013,ng_140b,0.109225367186922,40.21926223194041,0.0231248611016909,0.195325873272153,84,Nombre de demandes,Reasons for disliking solicitations,CA,...
64,64,64,Situation d'activité,Pas dans la population active,2013,ng_140b,0.2616949209586591,7.010349869241836,0.2257379517720406,0.2976518901452776,1324,Nombre de demandes,Reasons for disliking solicitations,CA,
65,65,65,Situation d'activité,Unable to determine,2013,ng_140b,0.2428768745226432,51.010394586446296,5.213054196023803e-05,0.4857016185033261,25,Nombre de demandes,Reasons for disliking solicitations,CA,...
66,66,66,Catégorie de revenu familial,"Less than $20,000",2013,ng_140b,0.3383746787132285,19.777478893287828,0.2072100068401736,0.4695393505862835,158,Nombre de demandes,Reasons for disliking solicitations,CA,*
67,67,67,Catégorie de revenu familial,"$20,000 to $39,999",2013,ng_140b,0.2504556562969612,12.959688592318273,0.1868386099854477,0.3140727026084748,461,Nombre de demandes,Reasons for disliking solicitations,CA,
68,68,68,Catégorie de revenu familial,"$40,000 to $59,999",2013,ng_140b,0.2655457897234816,10.809836766719954,0.2092848933860398,0.3218066860609233,587,Nombre de demandes,Reasons for disliking solicitations,CA,
69,69,69,Catégorie de revenu familial,"$60,000 to $79,999",2013,ng_140b,0.2068275900923163,11.31668641461079,0.1609526146835423,0.2527025655010902,514,Nombre de demandes,Reasons for disliking solicitations,CA,
70,70,70,Catégorie de revenu familial,"$80,000 to $99,999",2013,ng_140b,0.2152781061794386,13.048131616617448,0.1602231673987808,0.2703330449600964,445,Nombre de demandes,Reasons for disliking solicitations,CA,
71,71,71,Catégorie de revenu familial,"$100,000 to $119,999",2013,ng_140b,0.1980134007275227,15.814095868444634,0.1366390316307817,0.2593877698242638,337,Nombre de demandes,Reasons for disliking solicitations,CA,
72,72,72,Catégorie de revenu familial,"$120,000 to $139,999",2013,ng_140b,0.2739772884027036,15.61983047522756,0.1901010452179862,0.357853531587421,260,Nombre de demandes,Reasons for disliking solicitations,CA,
73,73,73,Catégorie de revenu familial,"$140,000 or more",2013,ng_140b,0.2140843100413426,10.207038168623193,0.17125582925084,0.2569127908318452,663,Nombre de demandes,Reasons for disliking solicitations,CA,
74,74,74,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,ng_140b,0.2248048361740636,9.651194462272365,0.1822807678546431,0.2673289044934842,790,Nombre de demandes,Reasons for disliking solicitations,CA,
75,75,75,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,ng_140b,0.2608905394383824,14.61476164182242,0.1861599929043756,0.3356210859723891,366,Nombre de demandes,Reasons for disliking solicitations,CA,
76,76,76,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,ng_140b,0.2279957788080979,15.579449432607465,0.1583769034417183,0.2976146541744776,361,Nombre de demandes,Reasons for disliking solicitations,CA,
77,77,77,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,ng_140b,0.1873012758601941,13.24328231668316,0.1386846891977649,0.2359178625226234,454,Nombre de demandes,Reasons for disliking solicitations,CA,
78,78,78,Fréquence de la fréquentation religieuse,Pas du tout,2013,ng_140b,0.2420598226280609,7.019749031910642,0.2087561301735375,0.2753635150825844,1398,Nombre de demandes,Reasons for disliking solicitations,CA,
79,79,79,Fréquence de la fréquentation religieuse,Not stated,2013,ng_140b,0.2382765372683648,30.11649481393362,0.0976284614183291,0.3789246131184006,56,Nombre de demandes,Reasons for disliking solicitations,CA,*
80,80,80,Statut d'immigration,Né.e au Canada,2013,ng_140b,0.2319668065673318,5.455055838251952,0.207165581408101,0.2567680317265626,2831,Nombre de demandes,Reasons for disliking solicitations,CA,
81,81,81,Statut d'immigration,Naturalisé.e,2013,ng_140b,0.2188223343402029,10.576043920594696,0.173463385308586,0.2641812833718198,443,Nombre de demandes,Reasons for disliking solicitations,CA,
82,82,82,Statut d'immigration,Non canadien.ne,2013,ng_140b,0.2704782304849547,23.532250605133108,0.1457272773962192,0.3952291835736902,98,Nombre de demandes,Reasons for disliking solicitations,CA,*
83,83,83,Statut d'immigration,Unknown,2013,ng_140b,0.2515482572861735,29.484363046484297,0.1061828216851433,0.3969136928872037,53,Nombre de demandes,Reasons for disliking solicitations,CA,*
84,84,84,Immigration status (dcit2),Né.e au Canada,2013,ng_140b,0.2338495421196815,5.43083223697791,0.2089580459290266,0.2587410383103364,2845,Nombre de demandes,Reasons for disliking solicitations,CA,
85,85,85,Immigration status (dcit2),Naturalisé.e,2013,ng_140b,0.2246847435190728,10.247362717253331,0.1795580218964993,0.2698114651416463,493,Nombre de demandes,Reasons for disliking solicitations,CA,
86,86,86,Immigration status (dcit2),Non canadien.ne,2013,ng_140b,0.2107257658580215,35.9094143529648,0.0624145298774503,0.3590370018385929,59,Nombre de demandes,Reasons for disliking solicitations,CA,...
87,87,87,Immigration status (dcit2),Unknown,2013,ng_140b,0.2346496487517689,41.315228520720304,0.0446389046424119,0.4246603928611259,28,Nombre de demandes,Reasons for disliking solicitations,CA,...
88,88,88,Groupe d'âge,15 à 24 ans,2013,ng_140c,0.6107967804102699,8.285559238686037,0.5116070621031075,0.7099864987174322,127,Ton,Reasons for disliking solicitations,CA,
89,89,89,Groupe d'âge,25 à 34 ans,2013,ng_140c,0.5496271125134551,7.503506467296182,0.4687956382084747,0.6304585868184355,334,Ton,Reasons for disliking solicitations,CA,
90,90,90,Groupe d'âge,35 à 44 ans,2013,ng_140c,0.4988791677883559,5.917689804944311,0.4410168726047888,0.5567414629719231,513,Ton,Reasons for disliking solicitations,CA,
91,91,91,Groupe d'âge,45 à 54 ans,2013,ng_140c,0.4166514350551767,6.58180931913207,0.3629029448721573,0.470399925238196,633,Ton,Reasons for disliking solicitations,CA,
92,92,92,Groupe d'âge,55 à 64 ans,2013,ng_140c,0.3704422771447448,6.816948806863915,0.3209475802699279,0.4199369740195617,779,Ton,Reasons for disliking solicitations,CA,
93,93,93,Groupe d'âge,65 à 74 ans,2013,ng_140c,0.3921208521175068,6.707115566138761,0.3405738018515764,0.4436679023834372,651,Ton,Reasons for disliking solicitations,CA,
94,94,94,Groupe d'âge,75 ans et plus,2013,ng_140c,0.3446653984532216,10.905379920428896,0.2709960927039329,0.4183347042025103,388,Ton,Reasons for disliking solicitations,CA,
95,95,95,Genre,Male,2013,ng_140c,0.471324226690661,3.9618621404090697,0.4347253956672944,0.5079230577140276,1607,Ton,Reasons for disliking solicitations,CA,
96,96,96,Genre,Female,2013,ng_140c,0.4272377150753822,4.089533562781046,0.3929931660268713,0.4614822641238931,1818,Ton,Reasons for disliking solicitations,CA,
97,97,97,Éducation,Sans diplôme d'études secondaires,2013,ng_140c,0.4838544708396471,8.244239230363362,0.4056712720991246,0.5620376695801697,344,Ton,Reasons for disliking solicitations,CA,
98,98,98,Éducation,Diplôme d'études secondaires,2013,ng_140c,0.4185392747379111,5.999817067960183,0.369321461093395,0.4677570883824271,819,Ton,Reasons for disliking solicitations,CA,
99,99,99,Éducation,Diplôme post-secondaire,2013,ng_140c,0.4710095007409335,4.644154881801635,0.428136443541974,0.5138825579398931,1095,Ton,Reasons for disliking solicitations,CA,
100,100,100,Éducation,Diplôme universtaire,2013,ng_140c,0.4498826422007134,4.688067537920007,0.408545429664465,0.4912198547369619,1139,Ton,Reasons for disliking solicitations,CA,
101,101,101,Éducation,Not stated,2013,ng_140c,0.3946123604341772,31.18798092824484,0.153396402598548,0.6358283182698065,28,Ton,Reasons for disliking solicitations,CA,*
102,102,102,État civil,Marié.e/union de fait,2013,ng_140c,0.4205946463016563,3.312553546665684,0.3932875992528973,0.4479016933504153,2213,Ton,Reasons for disliking solicitations,CA,
103,103,103,État civil,Veuf.ve,2013,ng_140c,0.3068398649440205,13.110141840973156,0.227996116366154,0.385683613521887,314,Ton,Reasons for disliking solicitations,CA,
104,104,104,État civil,Séparé.e/divorcé.e,2013,ng_140c,0.4010152256494546,10.365534231248116,0.3195446765624877,0.4824857747364215,310,Ton,Reasons for disliking solicitations,CA,
105,105,105,État civil,"Célibataire, jamais marié.e",2013,ng_140c,0.5963813884366084,5.405118235860526,0.5332017158031881,0.6595610610700287,586,Ton,Reasons for disliking solicitations,CA,
106,106,106,Situation d'activité,Employé.e,2013,ng_140c,0.4729700771545737,3.543464827822949,0.4401220052297002,0.5058181490794472,1992,Ton,Reasons for disliking solicitations,CA,
107,107,107,Situation d'activité,Au chômage,2013,ng_140c,0.5195049656541495,16.832228016603857,0.3481173646614941,0.6908925666468049,84,Ton,Reasons for disliking solicitations,CA,*
108,108,108,Situation d'activité,Pas dans la population active,2013,ng_140c,0.4054312198462994,5.144791637484127,0.3645491317490373,0.4463133079435614,1324,Ton,Reasons for disliking solicitations,CA,
109,109,109,Situation d'activité,Unable to determine,2013,ng_140c,0.2948324058545783,41.03340424555834,0.0577164080319649,0.5319484036771918,25,Ton,Reasons for disliking solicitations,CA,...
110,110,110,Catégorie de revenu familial,"Less than $20,000",2013,ng_140c,0.5764971664311179,11.132455920699412,0.450710023685287,0.7022843091769488,158,Ton,Reasons for disliking solicitations,CA,
111,111,111,Catégorie de revenu familial,"$20,000 to $39,999",2013,ng_140c,0.4627922424366865,8.224174669696922,0.3881943621588619,0.537390122714511,461,Ton,Reasons for disliking solicitations,CA,
112,112,112,Catégorie de revenu familial,"$40,000 to $59,999",2013,ng_140c,0.4622327087012721,7.289422166305259,0.3961934988946999,0.5282719185078444,587,Ton,Reasons for disliking solicitations,CA,
113,113,113,Catégorie de revenu familial,"$60,000 to $79,999",2013,ng_140c,0.4088893370639072,8.681287164697043,0.3393167747283241,0.4784618993994902,514,Ton,Reasons for disliking solicitations,CA,
114,114,114,Catégorie de revenu familial,"$80,000 to $99,999",2013,ng_140c,0.496825404541896,6.559923352041578,0.4329475015013421,0.5607033075824499,445,Ton,Reasons for disliking solicitations,CA,
115,115,115,Catégorie de revenu familial,"$100,000 to $119,999",2013,ng_140c,0.4054193922332869,9.203915133379445,0.3322844008115987,0.478554383654975,337,Ton,Reasons for disliking solicitations,CA,
116,116,116,Catégorie de revenu familial,"$120,000 to $139,999",2013,ng_140c,0.4803843021337604,9.499527375646846,0.3909428386244087,0.569825765643112,260,Ton,Reasons for disliking solicitations,CA,
117,117,117,Catégorie de revenu familial,"$140,000 or more",2013,ng_140c,0.4336664887775761,5.7524190913293145,0.3847726119999929,0.4825603655551593,663,Ton,Reasons for disliking solicitations,CA,
118,118,118,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,ng_140c,0.4131543248334405,6.438604281097367,0.3610165936834109,0.4652920559834702,790,Ton,Reasons for disliking solicitations,CA,
119,119,119,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,ng_140c,0.4203425675853759,9.674759056906254,0.3406364562008932,0.5000486789698587,366,Ton,Reasons for disliking solicitations,CA,
120,120,120,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,ng_140c,0.4792230267136452,8.420730266060401,0.4001304863176244,0.558315567109666,361,Ton,Reasons for disliking solicitations,CA,
121,121,121,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,ng_140c,0.4720412103481771,6.950214791228909,0.4077389510152566,0.5363434696810977,454,Ton,Reasons for disliking solicitations,CA,
122,122,122,Fréquence de la fréquentation religieuse,Pas du tout,2013,ng_140c,0.4684387475069857,4.012135880320822,0.4316024022264481,0.5052750927875233,1398,Ton,Reasons for disliking solicitations,CA,
123,123,123,Fréquence de la fréquentation religieuse,Not stated,2013,ng_140c,0.2717596704094204,24.641971596670427,0.140506878299345,0.4030124625194958,56,Ton,Reasons for disliking solicitations,CA,*
124,124,124,Statut d'immigration,Né.e au Canada,2013,ng_140c,0.471415382443674,2.9525479674406787,0.4441351037610228,0.4986956611263251,2831,Ton,Reasons for disliking solicitations,CA,
125,125,125,Statut d'immigration,Naturalisé.e,2013,ng_140c,0.3791703538822255,7.817923800199152,0.3210706527921474,0.4372700549723036,443,Ton,Reasons for disliking solicitations,CA,
126,126,126,Statut d'immigration,Non canadien.ne,2013,ng_140c,0.3766621617831874,18.693597120285688,0.2386577519177185,0.5146665716486564,98,Ton,Reasons for disliking solicitations,CA,*
127,127,127,Statut d'immigration,Unknown,2013,ng_140c,0.4350535440061195,20.579061335230016,0.2595780945701934,0.6105289934420457,53,Ton,Reasons for disliking solicitations,CA,*
128,128,128,Immigration status (dcit2),Né.e au Canada,2013,ng_140c,0.4743332271093445,2.9837933928633835,0.4465936147989339,0.5020728394197552,2845,Ton,Reasons for disliking solicitations,CA,
129,129,129,Immigration status (dcit2),Naturalisé.e,2013,ng_140c,0.3731652760084056,7.32765051577248,0.3195715361707051,0.4267590158461061,493,Ton,Reasons for disliking solicitations,CA,
130,130,130,Immigration status (dcit2),Non canadien.ne,2013,ng_140c,0.3691004254369778,26.4866625086748,0.1774896737471958,0.5607111771267598,59,Ton,Reasons for disliking solicitations,CA,*
131,131,131,Immigration status (dcit2),Unknown,2013,ng_140c,0.3376885610847547,32.051568698472344,0.1255528761591678,0.5498242460103415,28,Ton,Reasons for disliking solicitations,CA,*
132,132,132,Groupe d'âge,15 à 24 ans,2013,ng_140d,0.1839043823836041,22.235319314600847,0.1037580708711313,0.2640506938960768,127,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,*
133,133,133,Groupe d'âge,25 à 34 ans,2013,ng_140d,0.2091796426359418,15.873506652306904,0.1441007152998651,0.2742585699720185,334,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
134,134,134,Groupe d'âge,35 à 44 ans,2013,ng_140d,0.1845015012000567,12.280704707728974,0.1400924715357293,0.2289105308643841,513,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
135,135,135,Groupe d'âge,45 à 54 ans,2013,ng_140d,0.2695334832904121,8.62304362967977,0.2239800202343403,0.3150869463464838,633,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
136,136,136,Groupe d'âge,55 à 64 ans,2013,ng_140d,0.2647188905626751,8.866617161166527,0.2187153791677454,0.3107224019576048,779,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
137,137,137,Groupe d'âge,65 à 74 ans,2013,ng_140d,0.2349882483491611,9.054786281461633,0.1932847546725742,0.276691742025748,651,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
138,138,138,Groupe d'âge,75 ans et plus,2013,ng_140d,0.2440368839989836,13.197129128194446,0.1809145530124766,0.3071592149854906,388,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
139,139,139,Genre,Male,2013,ng_140d,0.2304345707903785,6.655294759033438,0.2003763672979567,0.2604927742828004,1607,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
140,140,140,Genre,Female,2013,ng_140d,0.2331297037987459,6.321439274412404,0.2042454153578169,0.262013992239675,1818,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
141,141,141,Éducation,Sans diplôme d'études secondaires,2013,ng_140d,0.1841773989426118,15.28126923139477,0.1290149099611484,0.2393398879240751,344,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
142,142,142,Éducation,Diplôme d'études secondaires,2013,ng_140d,0.1931619050514682,10.020226302366622,0.1552262925084655,0.2310975175944709,819,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
143,143,143,Éducation,Diplôme post-secondaire,2013,ng_140d,0.2661251226408418,7.612122467455166,0.2264206225396661,0.3058296227420175,1095,Multiples demandes d'un organisme,Reasons for disliking solicitations,CA,
