,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
60,60,61,Arts et culture,Do not support cause,2013,rv_030,0.387507113262201,0.020699886091631,0.371785550070642,0.403228676453759,6934,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
61,61,62,Arts et culture,Support cause,2013,rv_030,0.402268138686912,0.0810321160165114,0.338379901241544,0.466156376132279,573,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
62,62,63,Sport et loisir,Do not support cause,2013,rv_030,0.373858842311059,0.0236158796325879,0.35655430966934,0.391163374952777,5666,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
63,63,64,Sport et loisir,Support cause,2013,rv_030,0.434964402687421,0.0363012476197268,0.404017060406611,0.465911744968232,1841,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
64,64,65,Éducation et recherche,Do not support cause,2013,rv_030,0.400853282044878,0.0218599454190907,0.383678841136593,0.418027722953164,6223,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
65,65,66,Éducation et recherche,Support cause,2013,rv_030,0.340215765278296,0.0507125474790553,0.306400098686917,0.374031431869674,1284,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
66,66,67,Universités et collèges,Do not support cause,2013,rv_030,0.38558364482237,0.0203391364046105,0.370212748110433,0.400954541534307,7236,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
67,67,68,Universités et collèges,Support cause,2013,rv_030,0.440780222690384,0.096034479282045,0.357814752867141,0.523745692513627,271,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
68,68,69,Santé,Do not support cause,2013,rv_030,0.388924570683197,0.0209259706438101,0.372973160467894,0.4048759808985,6508,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
69,69,70,Santé,Support cause,2013,rv_030,0.386081347902762,0.055157240667764,0.344343558484259,0.427819137321264,999,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
70,70,71,Hôpitaux,Do not support cause,2013,rv_030,0.392460588598138,0.0196593473678357,0.37733844915881,0.407582728037466,7105,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
71,71,72,Hôpitaux,Support cause,2013,rv_030,0.306995349235545,0.111961330658393,0.239628235844364,0.374362462626726,402,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
72,72,73,Services sociaux,Do not support cause,2013,rv_030,0.388167715096241,0.0227887664933134,0.370830141381721,0.405505288810761,5573,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
73,73,74,Services sociaux,Support cause,2013,rv_030,0.38970813211922,0.040306031983116,0.358921824498178,0.420494439740262,1934,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
74,74,75,Environnement,Do not support cause,2013,rv_030,0.389553181373513,0.0200394919693291,0.374252824740791,0.404853538006235,6997,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
75,75,76,Environnement,Support cause,2013,rv_030,0.373514513918566,0.0825689729888518,0.31306783343197,0.433961194405162,510,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
76,76,77,Aménagement et logement,Do not support cause,2013,rv_030,0.386370968117149,0.0207645835269691,0.370646505873008,0.40209543036129,6691,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
77,77,78,Aménagement et logement,Support cause,2013,rv_030,0.408777071640173,0.0641804396940524,0.357356451821853,0.460197691458493,816,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
78,78,79,"Droit, plaidoyer et politique",Do not support cause,2013,rv_030,0.388978791155805,0.0197679897429532,0.37390798373308,0.40404959857853,7180,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
79,79,80,"Droit, plaidoyer et politique",Support cause,2013,rv_030,0.379350267502614,0.101881162686521,0.303600312666914,0.455100222338314,327,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
80,80,81,"Subventions, collecte de fonds",Do not support cause,2013,rv_030,0.386685936523243,0.0200691021090096,0.371475754512404,0.401896118534081,7227,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
81,81,82,"Subventions, collecte de fonds",Support cause,2013,rv_030,0.439589893038458,0.0891493572060168,0.362780557912615,0.5163992281643,280,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
82,82,83,International,Do not support cause,2013,rv_030,0.386736366736093,0.0193296938695232,0.372084664638153,0.401388068834033,7381,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
83,83,84,International,Support cause,2013,rv_030,0.471716907231342,0.126962511492064,0.354333952229815,0.589099862232869,126,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
84,84,85,Religion,Do not support cause,2013,rv_030,0.385237093541038,0.0218016957917934,0.368775705063123,0.401698482018952,5889,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
85,85,86,Religion,Support cause,2013,rv_030,0.402355679330628,0.0442541555126001,0.367456735441924,0.437254623219333,1618,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
86,86,87,Entreprises et professionnels,Do not support cause,2013,rv_030,0.389383633941058,0.0196927984980552,0.374354525363912,0.404412742518205,7283,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
87,87,88,Entreprises et professionnels,Support cause,2013,rv_030,0.356160768084322,0.127733876387243,0.266994567336334,0.445326968832309,224,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
88,88,89,Autre,Do not support cause,2013,rv_030,0.389849502850566,0.0196687110986416,0.374820818013958,0.404878187687174,7336,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
89,89,90,Autre,Support cause,2013,rv_030,0.333193668033105,0.150292838037082,0.235045292475704,0.431342043590506,171,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
90,90,91,Arts et culture,Do not support cause,2013,rv_040,0.465628858179757,0.0185440342204037,0.448705279699215,0.482552436660299,6939,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
91,91,92,Arts et culture,Support cause,2013,rv_040,0.577641587509079,0.0550729802144694,0.515290343557785,0.639992831460373,574,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
92,92,93,Sport et loisir,Do not support cause,2013,rv_040,0.466000094186657,0.0205562311544803,0.447225196104098,0.484774992269216,5669,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
93,93,94,Sport et loisir,Support cause,2013,rv_040,0.497866223853777,0.0329878026381909,0.465676730398031,0.530055717309524,1844,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
94,94,95,Éducation et recherche,Do not support cause,2013,rv_040,0.483017953632969,0.0189456022740897,0.465082193772903,0.500953713493036,6228,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
95,95,96,Éducation et recherche,Support cause,2013,rv_040,0.43686323683963,0.0450514494865739,0.398288554459333,0.475437919219927,1285,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
96,96,97,Universités et collèges,Do not support cause,2013,rv_040,0.464664790089735,0.0181004338685784,0.448180249766609,0.481149330412861,7242,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
97,97,98,Universités et collèges,Support cause,2013,rv_040,0.63159324631996,0.0596269340140676,0.557781063769839,0.705405428870082,271,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
98,98,99,Santé,Do not support cause,2013,rv_040,0.488674571139532,0.0182694838576529,0.471176341588919,0.506172800690144,6513,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
99,99,100,Santé,Support cause,2013,rv_040,0.371214595121359,0.0563430131957559,0.330221264687763,0.412207925554956,1000,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
100,100,101,Hôpitaux,Do not support cause,2013,rv_040,0.472191913586803,0.0175545843897862,0.455945511845075,0.488438315328532,7111,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
101,101,102,Hôpitaux,Support cause,2013,rv_040,0.504488070226378,0.0724716143124916,0.432829699882574,0.576146440570182,402,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
102,102,103,Services sociaux,Do not support cause,2013,rv_040,0.478277335514425,0.0200524792214613,0.459480014114266,0.497074656914584,5579,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
103,103,104,Services sociaux,Support cause,2013,rv_040,0.46019429077972,0.0365947349013827,0.427187148679388,0.493201432880052,1934,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
104,104,105,Environnement,Do not support cause,2013,rv_040,0.47535454831273,0.018015691579558,0.458569728514049,0.49213936811141,7004,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
105,105,106,Environnement,Support cause,2013,rv_040,0.447996325749253,0.0700497371613319,0.386488687246077,0.50950396425243,509,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
106,106,107,Aménagement et logement,Do not support cause,2013,rv_040,0.472294851736124,0.0185948420527497,0.455081961618925,0.489507741853323,6694,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
107,107,108,Aménagement et logement,Support cause,2013,rv_040,0.4862373635584,0.0531562372941383,0.435579059023709,0.536895668093091,819,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
108,108,109,"Droit, plaidoyer et politique",Do not support cause,2013,rv_040,0.470502366848423,0.0177282919732026,0.454153908726897,0.486850824969949,7185,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
109,109,110,"Droit, plaidoyer et politique",Support cause,2013,rv_040,0.543409372724004,0.0709386657465667,0.467855238798226,0.618963506649782,328,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
110,110,111,"Subventions, collecte de fonds",Do not support cause,2013,rv_040,0.473556066103363,0.0178093776091146,0.457026241799715,0.490085890407012,7232,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
111,111,112,"Subventions, collecte de fonds",Support cause,2013,rv_040,0.47661576715752,0.0842340739564003,0.39792852903267,0.555303005282369,281,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
112,112,113,International,Do not support cause,2013,rv_040,0.471889125849724,0.0176953377940026,0.455522961120241,0.488255290579206,7387,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
113,113,114,International,Support cause,2013,rv_040,0.554623492230405,0.104364442831515,0.44117495228638,0.668072032174429,126,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
114,114,115,Religion,Do not support cause,2013,rv_040,0.461287475647432,0.0200279778013193,0.443180043950157,0.479394907344706,5895,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
115,115,116,Religion,Support cause,2013,rv_040,0.525082914941235,0.0360891083428487,0.487942039981735,0.562223789900736,1618,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
116,116,117,Entreprises et professionnels,Do not support cause,2013,rv_040,0.470938565372924,0.0179326598808349,0.454386314539508,0.487490816206339,7289,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
117,117,118,Entreprises et professionnels,Support cause,2013,rv_040,0.58110777291742,0.0804215291818142,0.489511647642428,0.672703898192412,224,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
118,118,119,Autre,Do not support cause,2013,rv_040,0.476087591429655,0.0177065134815514,0.459565386376773,0.492609796482536,7341,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
119,119,120,Autre,Support cause,2013,rv_040,0.369730722361798,0.131896450351251,0.274150785761798,0.465310658961798,172,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
120,120,121,Arts et culture,Do not support cause,2013,rv_050,0.223190046806683,0.0325804545999641,0.208937907651085,0.237442185962281,6940,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
121,121,122,Arts et culture,Support cause,2013,rv_050,0.303786000096537,0.106895229668911,0.240139552105427,0.367432448087647,575,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
122,122,123,Sport et loisir,Do not support cause,2013,rv_050,0.247739154579256,0.0341922999283586,0.231136747562338,0.264341561596175,5669,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
123,123,124,Sport et loisir,Support cause,2013,rv_050,0.169834504047933,0.0767362532038937,0.144291344947556,0.195377663148311,1846,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
124,124,125,Éducation et recherche,Do not support cause,2013,rv_050,0.214519766609103,0.0384072308861782,0.198371407341069,0.230668125877137,6230,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
125,125,126,Éducation et recherche,Support cause,2013,rv_050,0.285892628481741,0.0594529263727227,0.252578819994445,0.319206436969037,1285,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
126,126,127,Universités et collèges,Do not support cause,2013,rv_050,0.214493594565728,0.0322988476228156,0.200915168060267,0.228072021071188,7244,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
127,127,128,Universités et collèges,Support cause,2013,rv_050,0.483248377565808,0.0883909340394679,0.399528956044538,0.566967799087077,271,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
128,128,129,Santé,Do not support cause,2013,rv_050,0.238400735530294,0.0320076216584171,0.223444954881277,0.253356516179312,6515,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
129,129,130,Santé,Support cause,2013,rv_050,0.164668799983813,0.108032605243451,0.129801825733874,0.199535774233751,1000,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
130,130,131,Hôpitaux,Do not support cause,2013,rv_050,0.224528284218172,0.0316702991352562,0.210591219585701,0.238465348850643,7113,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
131,131,132,Hôpitaux,Support cause,2013,rv_050,0.322180089452414,0.126901763667636,0.242046527675062,0.402313651229766,402,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
132,132,133,Services sociaux,Do not support cause,2013,rv_050,0.218032202402796,0.0362277935803997,0.202550788662478,0.233513616143114,5580,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
133,133,134,Services sociaux,Support cause,2013,rv_050,0.260939521729527,0.0596898915563972,0.230412197247151,0.291466846211903,1935,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
134,134,135,Environnement,Do not support cause,2013,rv_050,0.230681369226119,0.0313075709502697,0.216526365597866,0.244836372854372,7005,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
135,135,136,Environnement,Support cause,2013,rv_050,0.20316588127849,0.138222829842453,0.14812585311652,0.258205909440459,510,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
136,136,137,Aménagement et logement,Do not support cause,2013,rv_050,0.228926642832196,0.0332446348290873,0.214010174949364,0.243843110715028,6697,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
137,137,138,Aménagement et logement,Support cause,2013,rv_050,0.229476342643074,0.106404519171303,0.181619275039835,0.277333410246313,818,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
138,138,139,"Droit, plaidoyer et politique",Do not support cause,2013,rv_050,0.227187757196046,0.031828136878255,0.21301533007763,0.241360184314461,7187,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
139,139,140,"Droit, plaidoyer et politique",Support cause,2013,rv_050,0.268529627760525,0.143174483862521,0.193175694353618,0.343883561167431,328,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
