,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
11,12,Hôpitaux,Support cause,2018,rv_020,0.5675459544408821,0.0675421250354686,0.492414145787154,0.642677763094611,415,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
12,13,Services sociaux,Do not support cause,2018,rv_020,0.5843816345075121,0.0183701492059462,0.563341072614408,0.6054221964006159,5027,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
13,14,Services sociaux,Support cause,2018,rv_020,0.5936240154150121,0.0283077302809054,0.5606884895315429,0.6265595412984809,2103,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
14,15,Environnement,Do not support cause,2018,rv_020,0.585566309881304,0.0173058548620656,0.5657045727330849,0.605428047029522,6598,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
15,16,Environnement,Support cause,2018,rv_020,0.6089095597643471,0.0510975757213103,0.5479276277607721,0.669891491767923,532,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
16,17,Aménagement et logement,Do not support cause,2018,rv_020,0.5877901947158211,0.0172454867758109,0.567922572856094,0.607657816575548,6284,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
17,18,Aménagement et logement,Support cause,2018,rv_020,0.5813747747022441,0.0430712486408979,0.532296223098215,0.630453326306272,846,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
18,19,"Droit, plaidoyer et politique",Do not support cause,2018,rv_020,0.583966171215214,0.0167812046692116,0.564759198709772,0.603173143720656,6816,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
19,20,"Droit, plaidoyer et politique",Support cause,2018,rv_020,0.652760372024645,0.0663782728510109,0.5678368846243941,0.7376838594248959,314,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
20,21,"Subventions, collecte de fonds",Do not support cause,2018,rv_020,0.591276312852335,0.0165102293253099,0.5721429337002879,0.610409692004381,6809,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
21,22,"Subventions, collecte de fonds",Support cause,2018,rv_020,0.479652229885971,0.0849262912955225,0.39981293038694105,0.559491529385001,321,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
22,23,International,Do not support cause,2018,rv_020,0.589812951687406,0.0161887144693982,0.5710986011824749,0.6085273021923371,7017,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
23,24,International,Support cause,2018,rv_020,0.444314628571586,0.16424385080190898,0.30128440352796504,0.587344853615207,113,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
24,25,Religion,Do not support cause,2018,rv_020,0.569943464120844,0.019154448216478,0.54854663026306,0.591340297978629,5556,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
25,26,Religion,Support cause,2018,rv_020,0.653131970038323,0.0281594458664403,0.617084637094983,0.689179302981664,1574,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
26,27,Entreprises et professionnels,Do not support cause,2018,rv_020,0.585596898776988,0.0166330280289168,0.566506360299789,0.604687437254186,6881,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
27,28,Entreprises et professionnels,Support cause,2018,rv_020,0.627697344674667,0.0850495895505871,0.523063880382373,0.7323308089669621,249,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
28,29,Autre,Do not support cause,2018,rv_020,0.586944420743699,0.0163653627453046,0.5681178723129671,0.6057709691744311,7074,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
29,30,Autre,Support cause,2018,rv_020,0.602270106387653,0.158292214955058,0.41541758839262394,0.789122624382683,56,Touché.e personnellement par la cause,Motivations for Volunteering by Cause Support,CA,
30,31,Arts et culture,Do not support cause,2018,rv_025,0.25457817303381,0.0340774630357137,0.237574744050281,0.271581602017339,6407,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
31,32,Arts et culture,Support cause,2018,rv_025,0.19088012668012302,0.145560148514186,0.136423429760684,0.24533682359956197,587,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
32,33,Sport et loisir,Do not support cause,2018,rv_025,0.24192620299130702,0.039887791066618,0.22301274293358397,0.260839663049031,5231,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
33,34,Sport et loisir,Support cause,2018,rv_025,0.276009874549056,0.0637158397223222,0.241541554104221,0.310478194993891,1763,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
34,35,Éducation et recherche,Do not support cause,2018,rv_025,0.254559892945274,0.0346191809722358,0.23728740653289299,0.27183237935765603,5983,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
35,36,Éducation et recherche,Support cause,2018,rv_025,0.228275317215565,0.0893607484101703,0.188294299637339,0.268256334793791,1011,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
36,37,Universités et collèges,Do not support cause,2018,rv_025,0.257196178237646,0.0332456228101827,0.240437217818513,0.273955138656779,6737,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
37,38,Universités et collèges,Support cause,2018,rv_025,0.124713757599908,0.24300857967650802,0.0653140834259875,0.184113431773828,257,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,*
38,39,Santé,Do not support cause,2018,rv_025,0.24681705161727105,0.0353243001472935,0.229728831982002,0.26390527125254004,6226,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
39,40,Santé,Support cause,2018,rv_025,0.27811612296432,0.0902189129472941,0.228938011437829,0.32729423449081,768,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
40,41,Hôpitaux,Do not support cause,2018,rv_025,0.253215460266948,0.0338801670243187,0.236400964352445,0.270029956181451,6592,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
41,42,Hôpitaux,Support cause,2018,rv_025,0.189100588219958,0.150249545753077,0.13341354763708999,0.24478762880282504,402,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
42,43,Services sociaux,Do not support cause,2018,rv_025,0.25585483482995,0.0386545542107985,0.23647088003847602,0.275238789621424,4927,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
43,44,Services sociaux,Support cause,2018,rv_025,0.23565620160265402,0.0630713883830329,0.206524935826679,0.26478746737863,2067,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
44,45,Environnement,Do not support cause,2018,rv_025,0.253416250455485,0.0339358095553678,0.236560784381483,0.270271716529487,6472,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
45,46,Environnement,Support cause,2018,rv_025,0.200103072059816,0.145393324873366,0.14308056399129998,0.257125580128332,522,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
46,47,Aménagement et logement,Do not support cause,2018,rv_025,0.254069104331839,0.0360109712613738,0.236136854426781,0.27200135423689803,6160,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
47,48,Aménagement et logement,Support cause,2018,rv_025,0.21885189693156698,0.10267442397082999,0.17481054101003798,0.262893252853095,834,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
48,49,"Droit, plaidoyer et politique",Do not support cause,2018,rv_025,0.252982040286184,0.0335855157666466,0.23632914297939103,0.26963493759297696,6689,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
49,50,"Droit, plaidoyer et politique",Support cause,2018,rv_025,0.18716758332012198,0.16710464622827803,0.1258666270799,0.248468539560344,305,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,*
50,51,"Subventions, collecte de fonds",Do not support cause,2018,rv_025,0.25101670228922895,0.0342025165863791,0.23418962176639396,0.267843782812065,6678,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
51,52,"Subventions, collecte de fonds",Support cause,2018,rv_025,0.22545607371865,0.147301892360874,0.160365461442004,0.29054668599529604,316,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
52,53,International,Do not support cause,2018,rv_025,0.25046767868430103,0.0335889209331977,0.23397862113110002,0.26695673623750305,6886,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
53,54,International,Support cause,2018,rv_025,0.227892947956876,0.30758852326783803,0.0905048521043567,0.365281043809396,108,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,*
54,55,Religion,Do not support cause,2018,rv_025,0.21900510419414498,0.0408428696543652,0.20147362437360603,0.236536584014684,5446,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
55,56,Religion,Support cause,2018,rv_025,0.36884535621351294,0.0547535770596582,0.329262702403745,0.408428010023281,1548,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
56,57,Entreprises et professionnels,Do not support cause,2018,rv_025,0.252029595582976,0.0331493011857404,0.23565487073338398,0.268404320432568,6748,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
57,58,Entreprises et professionnels,Support cause,2018,rv_025,0.195266604276055,0.235904996346085,0.10498210287166002,0.28555110568045,246,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,*
58,59,Autre,Do not support cause,2018,rv_025,0.250102750942031,0.0333996112515631,0.23373051586857602,0.266474986015485,6940,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,
59,60,Autre,Support cause,2018,rv_025,0.241596481161601,0.320083588710685,0.0900303716038543,0.39316259071934706,54,Bénévoles parmi les amis,Motivations for Volunteering by Cause Support,CA,*
60,61,Arts et culture,Do not support cause,2018,rv_030,0.38813350895800897,0.024581014070863997,0.369434050690919,0.40683296722509993,6419,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
61,62,Arts et culture,Support cause,2018,rv_030,0.43532317701682893,0.0764329302365417,0.370109244362382,0.5005371096712751,592,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
62,63,Sport et loisir,Do not support cause,2018,rv_030,0.38017518858786403,0.0277042115216932,0.35953195839275504,0.400818418782973,5235,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
63,64,Sport et loisir,Support cause,2018,rv_030,0.427450878194188,0.0397944931963597,0.3941115163384529,0.460790240049923,1776,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
64,65,Éducation et recherche,Do not support cause,2018,rv_030,0.394967416180151,0.0252514921350328,0.37541968283853394,0.41451514952176705,5999,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
65,66,Éducation et recherche,Support cause,2018,rv_030,0.375003224003198,0.0647948308798146,0.32737948897838803,0.42262695902800895,1012,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
66,67,Universités et collèges,Do not support cause,2018,rv_030,0.392824638313581,0.0230295086099958,0.37509370968463,0.41055556694253104,6754,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
67,68,Universités et collèges,Support cause,2018,rv_030,0.3686985586564361,0.14297474824366901,0.26537987333706303,0.472017243975809,257,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
68,69,Santé,Do not support cause,2018,rv_030,0.39078613558995,0.0243793914892214,0.37211330746516297,0.40945896371473606,6241,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
69,70,Santé,Support cause,2018,rv_030,0.397940053516401,0.0700153195363988,0.34333173296911107,0.45254837406369103,770,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
70,71,Hôpitaux,Do not support cause,2018,rv_030,0.396317172871478,0.0233645237363082,0.378168372860447,0.414465972882509,6604,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
71,72,Hôpitaux,Support cause,2018,rv_030,0.29993541694195197,0.110468765487625,0.23499495959825895,0.36487587428564505,407,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
72,73,Services sociaux,Do not support cause,2018,rv_030,0.40152952142414294,0.0264688246254298,0.380698995807337,0.42236004704095,4939,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
73,74,Services sociaux,Support cause,2018,rv_030,0.36680841569681605,0.0452814396220238,0.334254172168351,0.3993626592252821,2072,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
74,75,Environnement,Do not support cause,2018,rv_030,0.393696447440752,0.0242221197027197,0.375005912436197,0.412386982445307,6489,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
75,76,Environnement,Support cause,2018,rv_030,0.359091098871995,0.0844431939127678,0.29965950434454,0.418522693399449,522,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
76,77,Aménagement et logement,Do not support cause,2018,rv_030,0.392163344771346,0.0247242515116671,0.37315964144249497,0.41116704810019605,6178,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
77,78,Aménagement et logement,Support cause,2018,rv_030,0.38653891096143894,0.0706425494072463,0.333019949936761,0.440057871986117,833,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
78,79,"Droit, plaidoyer et politique",Do not support cause,2018,rv_030,0.38946544422018,0.0233905751148158,0.371610523688355,0.407320364752004,6705,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
79,80,"Droit, plaidoyer et politique",Support cause,2018,rv_030,0.435069670800868,0.11218215028220699,0.33940960827095895,0.5307297333307771,306,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
80,81,"Subventions, collecte de fonds",Do not support cause,2018,rv_030,0.38943591901984403,0.0238958989900364,0.371196648264262,0.407675189775426,6694,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
81,82,"Subventions, collecte de fonds",Support cause,2018,rv_030,0.444143433267312,0.0884672282539495,0.367132256954582,0.5211546095800421,317,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
82,83,International,Do not support cause,2018,rv_030,0.388059003137089,0.0232405075184818,0.370382699116449,0.405735307157729,6902,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
83,84,International,Support cause,2018,rv_030,0.572048897122805,0.133972284242357,0.421839810306851,0.722257983938758,109,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
84,85,Religion,Do not support cause,2018,rv_030,0.377865645296259,0.0267175668124092,0.358078533672098,0.397652756920419,5462,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
85,86,Religion,Support cause,2018,rv_030,0.444000137974524,0.0463263485986926,0.403685824640541,0.484314451308508,1549,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
86,87,Entreprises et professionnels,Do not support cause,2018,rv_030,0.390426220528401,0.0234254291402084,0.372500582465863,0.408351858590938,6765,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
87,88,Entreprises et professionnels,Support cause,2018,rv_030,0.4217321745544171,0.137925026259425,0.307726123831117,0.535738225277718,246,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
88,89,Autre,Do not support cause,2018,rv_030,0.39243914613335207,0.0230786172332749,0.37468784475538297,0.410190447511321,6957,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,
89,90,Autre,Support cause,2018,rv_030,0.262426491485604,0.296446179274205,0.109950445067388,0.41490253790382,54,Bénévoles dans la famille,Motivations for Volunteering by Cause Support,CA,*
90,91,Arts et culture,Do not support cause,2018,rv_040,0.470640949309195,0.0206461209177744,0.45159615576952,0.48968574284886895,6408,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
91,92,Arts et culture,Support cause,2018,rv_040,0.589683845208348,0.0542490651196306,0.5269849945909559,0.6523826958257389,601,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
92,93,Sport et loisir,Do not support cause,2018,rv_040,0.477107552152686,0.0233217118097085,0.45529910182170397,0.498916002483669,5237,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
93,94,Sport et loisir,Support cause,2018,rv_040,0.486372817093001,0.0359465233496761,0.452105959586608,0.520639674599394,1772,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
94,95,Éducation et recherche,Do not support cause,2018,rv_040,0.480921251206197,0.0208616643128956,0.461257289843682,0.5005852125687109,5994,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
95,96,Éducation et recherche,Support cause,2018,rv_040,0.471654884723944,0.0509414839243264,0.424563222593318,0.518746546854571,1015,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
96,97,Universités et collèges,Do not support cause,2018,rv_040,0.469079562206205,0.020399444399562,0.450324740438324,0.48783438397408596,6749,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
97,98,Universités et collèges,Support cause,2018,rv_040,0.655904578905027,0.0660634728519756,0.5709767241926851,0.7408324336173691,260,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
98,99,Santé,Do not support cause,2018,rv_040,0.48935556870586105,0.0203173128025476,0.469868842069927,0.5088422953417939,6247,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
99,100,Santé,Support cause,2018,rv_040,0.390642301227627,0.070820357566168,0.33641905980203496,0.44486554265321904,762,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
100,101,Hôpitaux,Do not support cause,2018,rv_040,0.47819605534847104,0.0201800368133171,0.45928237545636996,0.497109735240572,6606,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
101,102,Hôpitaux,Support cause,2018,rv_040,0.500875139928225,0.0802462389714024,0.42209762900998493,0.5796526508464649,403,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
102,103,Services sociaux,Do not support cause,2018,rv_040,0.48570812922554,0.023567548619272998,0.46327251959012206,0.508143738860959,4942,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
103,104,Services sociaux,Support cause,2018,rv_040,0.463519805443287,0.0358728301749516,0.430929980463721,0.49610963042285294,2067,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
104,105,Environnement,Do not support cause,2018,rv_040,0.479315964456208,0.020407337764961002,0.4601444536894099,0.498487475223005,6482,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
105,106,Environnement,Support cause,2018,rv_040,0.47937554274703204,0.0705959694446528,0.413046478491714,0.5457046070023499,527,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
106,107,Aménagement et logement,Do not support cause,2018,rv_040,0.47149938206036107,0.0209624993138515,0.452127479303235,0.490871284817488,6174,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
107,108,Aménagement et logement,Support cause,2018,rv_040,0.5394273886703801,0.0492391876927362,0.48736885105861,0.59148592628215,835,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
108,109,"Droit, plaidoyer et politique",Do not support cause,2018,rv_040,0.47412614958927707,0.0200071563831002,0.455534095829411,0.492718203349142,6703,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
109,110,"Droit, plaidoyer et politique",Support cause,2018,rv_040,0.590384645670934,0.0764898962919922,0.501875689846934,0.6788936014949329,306,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
110,111,"Subventions, collecte de fonds",Do not support cause,2018,rv_040,0.478311592739634,0.0200986894109614,0.459469604129451,0.497153581349816,6695,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
111,112,"Subventions, collecte de fonds",Support cause,2018,rv_040,0.5051770246527101,0.0779223006473196,0.428023912634891,0.58233013667053,314,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
112,113,International,Do not support cause,2018,rv_040,0.476431540365901,0.0197979482045292,0.457944440836965,0.49491863989483603,6900,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
113,114,International,Support cause,2018,rv_040,0.630112545720273,0.10233868461793101,0.503724485556286,0.7565006058842599,109,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
114,115,Religion,Do not support cause,2018,rv_040,0.47558522650629403,0.0224306336164756,0.45467696188804707,0.496493491124541,5462,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
115,116,Religion,Support cause,2018,rv_040,0.49374751309981396,0.0442061076591011,0.450968053984671,0.536526972214957,1547,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
116,117,Entreprises et professionnels,Do not support cause,2018,rv_040,0.4741307084930229,0.0201635173796981,0.45539317295530496,0.49286824403074103,6760,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
117,118,Entreprises et professionnels,Support cause,2018,rv_040,0.6204411525221529,0.0788789492552403,0.524521012585732,0.7163612924585729,249,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
118,119,Autre,Do not support cause,2018,rv_040,0.48076749647218,0.0196028092589898,0.462296024574766,0.49923896836959397,6955,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,
119,120,Autre,Support cause,2018,rv_040,0.275083579520973,0.29731090670911303,0.114787242099503,0.435379916942442,54,Réseauter ou rencontrer des gens,Motivations for Volunteering by Cause Support,CA,*
120,121,Arts et culture,Do not support cause,2018,rv_050,0.23464540876541298,0.0397213636639664,0.216377690642433,0.25291312688839396,6350,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
121,122,Arts et culture,Support cause,2018,rv_050,0.239133442641406,0.134160818581271,0.17625321480831999,0.30201367047449107,586,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
122,123,Sport et loisir,Do not support cause,2018,rv_050,0.251731891333746,0.0427616633262424,0.230633909225286,0.272829873442206,5179,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
123,124,Sport et loisir,Support cause,2018,rv_050,0.18148073126921802,0.0900007751549435,0.14946784280413097,0.21349361973430603,1757,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
124,125,Éducation et recherche,Do not support cause,2018,rv_050,0.21679963502025998,0.0437290983975691,0.19821828942129802,0.235380980619221,5924,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
125,126,Éducation et recherche,Support cause,2018,rv_050,0.32138998981795097,0.0760758290715809,0.273468850932118,0.36931112870378496,1012,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
126,127,Universités et collèges,Do not support cause,2018,rv_050,0.218614645069051,0.0405340700510399,0.20124673519300698,0.235982554945094,6680,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
127,128,Universités et collèges,Support cause,2018,rv_050,0.516603617803432,0.0957637454200602,0.419640480773285,0.613566754833578,256,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
128,129,Santé,Do not support cause,2018,rv_050,0.236852824225688,0.0399416401125968,0.21831099602323897,0.25539465242813697,6178,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
129,130,Santé,Support cause,2018,rv_050,0.218427749246822,0.125423166441689,0.164732772022194,0.272122726471449,758,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
130,131,Hôpitaux,Do not support cause,2018,rv_050,0.22846544335699498,0.0403061573295304,0.210416989363223,0.24651389735076698,6538,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
131,132,Hôpitaux,Support cause,2018,rv_050,0.358229105990541,0.116245050728135,0.276611578986908,0.439846632994174,398,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
132,133,Services sociaux,Do not support cause,2018,rv_050,0.22952024034437998,0.0468791556295904,0.20843158632866698,0.250608894360094,4889,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
133,134,Services sociaux,Support cause,2018,rv_050,0.248443979457554,0.0661440093740779,0.21623573272642102,0.28065222618868796,2047,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
134,135,Environnement,Do not support cause,2018,rv_050,0.23650842171847697,0.040687000755161004,0.21764804435590399,0.255368799081049,6416,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
135,136,Environnement,Support cause,2018,rv_050,0.211708549654367,0.12287015732193099,0.16072466741962,0.26269243188911495,520,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
136,137,Aménagement et logement,Do not support cause,2018,rv_050,0.23401177777753196,0.0406395430994158,0.215372262100929,0.252651293454135,6111,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
137,138,Aménagement et logement,Support cause,2018,rv_050,0.242418643412522,0.10624582156678801,0.19193787387791297,0.29289941294713107,825,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
138,139,"Droit, plaidoyer et politique",Do not support cause,2018,rv_050,0.23544694372581895,0.0387305029230385,0.217574074207327,0.253319813244312,6631,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
139,140,"Droit, plaidoyer et politique",Support cause,2018,rv_050,0.22481328044506896,0.168809945103758,0.150431240897781,0.299195319992356,305,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,*
140,141,"Subventions, collecte de fonds",Do not support cause,2018,rv_050,0.23480321149487696,0.0394089639595967,0.21666697621175698,0.252939446777996,6625,Améliorer ses possibilités d'emploi,Motivations for Volunteering by Cause Support,CA,
