,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
16,16,17,Aménagement et logement,Do not support cause,2018,ng_020,0.673289463537696,0.0116530546646085,0.657911823420164,0.6886671036552291,9141,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
17,17,18,Aménagement et logement,Support cause,2018,ng_020,0.685730534007442,0.0752819404619818,0.584551067779184,0.7869100002357009,330,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
18,18,19,"Droit, plaidoyer et politique",Do not support cause,2018,ng_020,0.672158120297239,0.0119492388744777,0.656416124801346,0.687900115793131,8975,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
19,19,20,"Droit, plaidoyer et politique",Support cause,2018,ng_020,0.7120790910568381,0.0520117798588627,0.639488883128205,0.784669298985471,496,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
20,20,21,"Subventions, collecte de fonds",Do not support cause,2018,ng_020,0.666527570676708,0.0128766867561838,0.6497058529711489,0.6833492883822679,7950,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
21,21,22,"Subventions, collecte de fonds",Support cause,2018,ng_020,0.7139023042250571,0.0267211906069612,0.676513404957424,0.7512912034926899,1521,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
22,22,23,International,Do not support cause,2018,ng_020,0.673442143798264,0.0119959002949986,0.657608486920321,0.6892758006762071,8553,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
23,23,24,International,Support cause,2018,ng_020,0.6755051262797691,0.036841512171295,0.626728227133255,0.7242820254262841,918,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
24,24,25,Religion,Do not support cause,2018,ng_020,0.660095166350557,0.0145025905034963,0.6413322549435899,0.6788580777575229,6406,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
25,25,26,Religion,Support cause,2018,ng_020,0.703364610109922,0.0192247614609146,0.6768619440867301,0.729867276133114,3065,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
26,26,27,Entreprises et professionnels,Do not support cause,2018,ng_020,0.6734103225539,0.0117095340608389,0.657955377173991,0.6888652679338101,9423,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
27,27,28,Entreprises et professionnels,Support cause,2018,ng_020,0.7264283894691971,0.151437410859369,0.510815819900688,0.942040959037706,48,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
28,28,29,Autre,Do not support cause,2018,ng_020,0.674542089206103,0.0117322094915046,0.659031190788988,0.6900529876232171,9128,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
29,29,30,Autre,Support cause,2018,ng_020,0.646364209683936,0.0705056544308415,0.557044081047718,0.7356843383201541,343,Montant déjà donné suffisant,Barriers to Giving by Cause Support,CA,
30,30,31,Arts et culture,Do not support cause,2018,ng_030,0.6816252560596889,0.0110279082066728,0.666892401304182,0.696358110815196,9022,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
31,31,32,Arts et culture,Support cause,2018,ng_030,0.652167875746985,0.0547536320059901,0.5821803844526271,0.722155367041343,460,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
32,32,33,Sport et loisir,Do not support cause,2018,ng_030,0.682154367810567,0.0117806519795835,0.6664036597599251,0.6979050758612091,7563,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
33,33,34,Sport et loisir,Support cause,2018,ng_030,0.6713552495069159,0.0268893576550824,0.635973369290702,0.70673712972313,1919,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
34,34,35,Éducation et recherche,Do not support cause,2018,ng_030,0.6848468167793199,0.0118910924609843,0.668885699506915,0.7008079340517249,7773,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
35,35,36,Éducation et recherche,Support cause,2018,ng_030,0.6573534382062131,0.0263547388747862,0.623398280855422,0.6913085955570041,1709,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
36,36,37,Universités et collèges,Do not support cause,2018,ng_030,0.683059053690866,0.0110484348487412,0.6682677279229511,0.69785037945878,9273,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
37,37,38,Universités et collèges,Support cause,2018,ng_030,0.548458908499328,0.0885028258262306,0.453321936722182,0.643595880276473,209,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
38,38,39,Santé,Do not support cause,2018,ng_030,0.688861749793568,0.0163464619553938,0.666791668668308,0.710931830918828,4373,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
39,39,40,Santé,Support cause,2018,ng_030,0.671287074134465,0.015048700664973,0.6514875214143039,0.6910866268546251,5109,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
40,40,41,Hôpitaux,Do not support cause,2018,ng_030,0.682589425268258,0.0124919238604476,0.665877096315208,0.699301754221309,7109,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
41,41,42,Hôpitaux,Support cause,2018,ng_030,0.673915444025598,0.0232702769562797,0.6431788987331329,0.7046519893180642,2373,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
42,42,43,Services sociaux,Do not support cause,2018,ng_030,0.672106764271978,0.0163763154054843,0.650534161259465,0.6936793672844909,4685,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
43,43,44,Services sociaux,Support cause,2018,ng_030,0.6901005073162522,0.0145757375587917,0.670385770773511,0.7098152438589929,4797,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
44,44,45,Environnement,Do not support cause,2018,ng_030,0.675107306966055,0.0117623996015337,0.659543464400408,0.6906711495317029,8294,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
45,45,46,Environnement,Support cause,2018,ng_030,0.7257256677327258,0.0253277074512189,0.689699633623458,0.7617517018419929,1188,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
46,46,47,Aménagement et logement,Do not support cause,2018,ng_030,0.679699112071502,0.0112516356638695,0.6647098430385351,0.6946883811044701,9152,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
47,47,48,Aménagement et logement,Support cause,2018,ng_030,0.7052512060272159,0.0601162577910445,0.6221544888913559,0.7883479231630759,330,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
48,48,49,"Droit, plaidoyer et politique",Do not support cause,2018,ng_030,0.6791957293609648,0.0111497391051193,0.6643532059408029,0.6940382527811271,8983,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
49,49,50,"Droit, plaidoyer et politique",Support cause,2018,ng_030,0.7126413547343969,0.0489814989814658,0.644226377988247,0.781056331480548,499,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
50,50,51,"Subventions, collecte de fonds",Do not support cause,2018,ng_030,0.6812361593268621,0.0117923836465892,0.6654909882897571,0.6969813303639669,7971,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
51,51,52,"Subventions, collecte de fonds",Support cause,2018,ng_030,0.6759238119314841,0.0271662169149179,0.639934379187846,0.7119132446751221,1511,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
52,52,53,International,Do not support cause,2018,ng_030,0.680738297980195,0.0115816710386446,0.6652857713492141,0.696190824611177,8564,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
53,53,54,International,Support cause,2018,ng_030,0.67776164796485,0.0342960547745723,0.632203165946725,0.7233201299829741,918,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
54,54,55,Religion,Do not support cause,2018,ng_030,0.6701872969199639,0.0141090782026848,0.651654416506176,0.688720177333751,6420,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
55,55,56,Religion,Support cause,2018,ng_030,0.702763039373216,0.0181839536052108,0.677716639028455,0.7278094397179771,3062,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
56,56,57,Entreprises et professionnels,Do not support cause,2018,ng_030,0.6802305941167521,0.0110257851216867,0.665530714562152,0.6949304736713521,9437,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
57,57,58,Entreprises et professionnels,Support cause,2018,ng_030,0.7313280765090309,0.127964952573673,0.5479060962453979,0.9147500567726652,45,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
58,58,59,Autre,Do not support cause,2018,ng_030,0.678468715703772,0.0113536752733599,0.6633708907117281,0.693566540695816,9144,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
59,59,60,Autre,Support cause,2018,ng_030,0.741436766717934,0.0490496399471788,0.670158351855416,0.812715181580452,338,Pas les moyens de donner plus,Barriers to Giving by Cause Support,CA,
60,60,61,Arts et culture,Do not support cause,2018,ng_040,0.25039304918510896,0.02881325165081,0.236252618665556,0.264533479704662,8854,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
61,61,62,Arts et culture,Support cause,2018,ng_040,0.259255235592398,0.133204996940017,0.19156965734065,0.326940813844146,450,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
62,62,63,Sport et loisir,Do not support cause,2018,ng_040,0.250591658278557,0.0317724352531911,0.234986606844524,0.26619670971259096,7409,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
63,63,64,Sport et loisir,Support cause,2018,ng_040,0.251565898184135,0.0671394363597592,0.21846212096660605,0.284669675401665,1895,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
64,64,65,Éducation et recherche,Do not support cause,2018,ng_040,0.256372338099626,0.0310528372835836,0.24076889136381105,0.27197578483544,7623,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
65,65,66,Éducation et recherche,Support cause,2018,ng_040,0.22132630144390095,0.0672559311979446,0.19215124480793905,0.250501358079863,1681,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
66,66,67,Universités et collèges,Do not support cause,2018,ng_040,0.251183050936141,0.0288053220337669,0.237001910526299,0.265364191345983,9100,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
67,67,68,Universités et collèges,Support cause,2018,ng_040,0.228878781102496,0.182716607484091,0.146913176627431,0.310844385577562,204,Aucune sollicitation,Barriers to Giving by Cause Support,CA,*
68,68,69,Santé,Do not support cause,2018,ng_040,0.248936503751776,0.0430112720445388,0.22795102103005105,0.26992198647350096,4282,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
69,69,70,Santé,Support cause,2018,ng_040,0.252704357256184,0.0374575387622082,0.234151958982808,0.271256755529561,5022,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
70,70,71,Hôpitaux,Do not support cause,2018,ng_040,0.257134962449621,0.0321560806599083,0.24092909315944,0.273340831739802,6969,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
71,71,72,Hôpitaux,Support cause,2018,ng_040,0.231519261189406,0.0598707164969172,0.204351761269282,0.25868676110953,2335,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
72,72,73,Services sociaux,Do not support cause,2018,ng_040,0.257155606243699,0.0388642976757654,0.23756738900950894,0.276743823477888,4594,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
73,73,74,Services sociaux,Support cause,2018,ng_040,0.243341357100526,0.0405919300292677,0.22398142998259,0.262701284218463,4710,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
74,74,75,Environnement,Do not support cause,2018,ng_040,0.25290564053498604,0.0297079746703523,0.238179814978973,0.267631466090998,8135,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
75,75,76,Environnement,Support cause,2018,ng_040,0.232465103429941,0.0929771058886033,0.19010257409312195,0.27482763276676103,1169,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
76,76,77,Aménagement et logement,Do not support cause,2018,ng_040,0.251655739045037,0.0289560135807095,0.23737358537278,0.265937892717295,8981,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
77,77,78,Aménagement et logement,Support cause,2018,ng_040,0.220013435763375,0.163739833960422,0.149405804874727,0.29062106665202303,323,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
78,78,79,"Droit, plaidoyer et politique",Do not support cause,2018,ng_040,0.252226568681299,0.0288000691784341,0.237989110754482,0.266464026608116,8817,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
79,79,80,"Droit, plaidoyer et politique",Support cause,2018,ng_040,0.21252910707438505,0.13101674102734698,0.157954162794838,0.267104051353932,487,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
80,80,81,"Subventions, collecte de fonds",Do not support cause,2018,ng_040,0.247511566720393,0.0322027960479479,0.231889547358834,0.26313358608195203,7813,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
81,81,82,"Subventions, collecte de fonds",Support cause,2018,ng_040,0.269053169819496,0.0645355281403873,0.23502135788571,0.303084981753281,1491,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
82,82,83,International,Do not support cause,2018,ng_040,0.252483754984598,0.0300733529598581,0.237601683613824,0.267365826355372,8406,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
83,83,84,International,Support cause,2018,ng_040,0.234944559229821,0.0975116708217397,0.190042104757005,0.279847013702636,898,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
84,84,85,Religion,Do not support cause,2018,ng_040,0.25716944568071803,0.0324778376965724,0.24079922375893695,0.273539667602499,6300,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
85,85,86,Religion,Support cause,2018,ng_040,0.236650226292828,0.053916847217672,0.211642195003402,0.261658257582254,3004,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
86,86,87,Entreprises et professionnels,Do not support cause,2018,ng_040,0.250706899635863,0.0284373768537617,0.23673344109998604,0.26468035817174,9259,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
87,87,88,Entreprises et professionnels,Support cause,2018,ng_040,0.260254369591439,0.32246361657394,0.0957691642158791,0.424739574967,45,Aucune sollicitation,Barriers to Giving by Cause Support,CA,*
88,88,89,Autre,Do not support cause,2018,ng_040,0.248161665128017,0.0287888075635566,0.234159136725327,0.262164193530708,8969,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
89,89,90,Autre,Support cause,2018,ng_040,0.32941279483215896,0.14791934599033302,0.23391056040243,0.424915029261889,335,Aucune sollicitation,Barriers to Giving by Cause Support,CA,
90,90,91,Arts et culture,Do not support cause,2018,ng_050,0.11245256374633597,0.0507219351814134,0.10127329833905803,0.123631829153614,8819,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
91,91,92,Arts et culture,Support cause,2018,ng_050,0.0831358497237407,0.259440728833492,0.0408617286636525,0.125409970783829,449,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,*
92,92,93,Sport et loisir,Do not support cause,2018,ng_050,0.116261202044921,0.0540294003384702,0.10394964313979302,0.12857276095004902,7376,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
93,93,94,Sport et loisir,Support cause,2018,ng_050,0.0849635974535462,0.126586410357553,0.063883720655438,0.106043474251654,1892,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
94,94,95,Éducation et recherche,Do not support cause,2018,ng_050,0.114529269317194,0.053538515728255985,0.102511305064264,0.126547233570124,7596,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
95,95,96,Éducation et recherche,Support cause,2018,ng_050,0.0942680578576046,0.12565549495185302,0.0710516975137486,0.117484418201461,1672,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
96,96,97,Universités et collèges,Do not support cause,2018,ng_050,0.11219885047534,0.0503788819863292,0.101120246862708,0.123277454087972,9067,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
97,97,98,Universités et collèges,Support cause,2018,ng_050,0.0645656384292572,0.404151843426012,0.0134217075136617,0.11570956934485302,201,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,...
98,98,99,Santé,Do not support cause,2018,ng_050,0.125561925313916,0.0696665099666499,0.108417216559977,0.14270663406785594,4264,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
99,99,100,Santé,Support cause,2018,ng_050,0.0958459029724459,0.0727707844862377,0.0821755823361819,0.10951622360871,5004,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
100,100,101,Hôpitaux,Do not support cause,2018,ng_050,0.106466857270977,0.0581989320968271,0.0943224159341595,0.118611298607794,6946,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
101,101,102,Hôpitaux,Support cause,2018,ng_050,0.12576261842671302,0.0979014465620565,0.101630871017265,0.149894365836161,2322,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
102,102,103,Services sociaux,Do not support cause,2018,ng_050,0.111446448368922,0.0699997006557661,0.0961563420044306,0.126736554733413,4580,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
103,103,104,Services sociaux,Support cause,2018,ng_050,0.11108395371777,0.0694963086173638,0.0959531792835956,0.126214728151944,4688,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
104,104,105,Environnement,Do not support cause,2018,ng_050,0.115961125180576,0.0521251587720056,0.104114138435358,0.127808111925793,8103,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
105,105,106,Environnement,Support cause,2018,ng_050,0.0715517204184151,0.15472479892099802,0.0498533010530756,0.0932501397837547,1165,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
106,106,107,Aménagement et logement,Do not support cause,2018,ng_050,0.112788162803141,0.0503862228005246,0.10164974725739,0.123926578348892,8945,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
107,107,108,Aménagement et logement,Support cause,2018,ng_050,0.0604755315289811,0.2766836962548869,0.0276802507120573,0.0932708123459048,323,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,*
108,108,109,"Droit, plaidoyer et politique",Do not support cause,2018,ng_050,0.111488300977544,0.0516441358051227,0.10020338310989,0.122773218845199,8784,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
109,109,110,"Droit, plaidoyer et politique",Support cause,2018,ng_050,0.105876025738361,0.196399813851901,0.06512047242204799,0.146631579054674,484,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,*
110,110,111,"Subventions, collecte de fonds",Do not support cause,2018,ng_050,0.113903847974067,0.0549735522179865,0.101631143188554,0.126176552759579,7780,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
111,111,112,"Subventions, collecte de fonds",Support cause,2018,ng_050,0.096411708594675,0.128608028428042,0.0721094884327887,0.12071392875656098,1488,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
112,112,113,International,Do not support cause,2018,ng_050,0.11586673750838,0.052433721619077986,0.103959320765505,0.127774154251256,8372,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
113,113,114,International,Support cause,2018,ng_050,0.0695019170899846,0.188936305034092,0.0437647766254462,0.095239057554523,896,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,*
114,114,115,Religion,Do not support cause,2018,ng_050,0.11097317216864802,0.0615766378257332,0.0975800428063022,0.124366301530994,6285,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
115,115,116,Religion,Support cause,2018,ng_050,0.111949859162775,0.0835311295452077,0.0936216515050252,0.13027806682052498,2983,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
116,116,117,Entreprises et professionnels,Do not support cause,2018,ng_050,0.11080276735877302,0.050744472926571,0.099782618924592,0.121822915792954,9223,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
117,117,118,Entreprises et professionnels,Support cause,2018,ng_050,0.224053179904846,0.547687287400466,-0.0164561141368733,0.4645624739465661,45,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,...
118,118,119,Autre,Do not support cause,2018,ng_050,0.11013823863076,0.0512817426261251,0.0990682036677434,0.121208273593776,8934,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,
119,119,120,Autre,Support cause,2018,ng_050,0.145876975259096,0.259765264123807,0.0716065488454759,0.220147401672715,334,Ne savent pas où donner,Barriers to Giving by Cause Support,CA,*
120,120,121,Arts et culture,Do not support cause,2018,ng_060,0.115363678231464,0.0551983115517212,0.102882862278165,0.127844494184763,8823,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
121,121,122,Arts et culture,Support cause,2018,ng_060,0.134806872076282,0.225183131747839,0.0753097474448743,0.19430399670769,452,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,*
122,122,123,Sport et loisir,Do not support cause,2018,ng_060,0.121442199356979,0.0571950371030354,0.10782850296417197,0.135055895749786,7381,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
123,123,124,Sport et loisir,Support cause,2018,ng_060,0.0882648578510355,0.111043342415656,0.0690548101727574,0.10747490552931402,1894,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
124,124,125,Éducation et recherche,Do not support cause,2018,ng_060,0.120334625935693,0.0581677594825946,0.106615670694791,0.134053581176596,7601,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
125,125,126,Éducation et recherche,Support cause,2018,ng_060,0.0941905531463863,0.123163011644706,0.0714534182540331,0.11692768803874,1674,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
126,126,127,Universités et collèges,Do not support cause,2018,ng_060,0.116666577163078,0.053686014247734,0.104390610234326,0.128942544091831,9072,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
127,127,128,Universités et collèges,Support cause,2018,ng_060,0.0898971872343901,0.357835735834919,0.0268482305537787,0.152946143915002,203,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,...
128,128,129,Santé,Do not support cause,2018,ng_060,0.14054838459024,0.0657242249282729,0.122443347342118,0.158653421838363,4269,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
129,129,130,Santé,Support cause,2018,ng_060,0.089719173529408,0.0765266547962387,0.0762622406945244,0.103176106364292,5006,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
130,130,131,Hôpitaux,Do not support cause,2018,ng_060,0.117404583907196,0.0592340261797489,0.103774315825481,0.13103485198891002,6949,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
131,131,132,Hôpitaux,Support cause,2018,ng_060,0.112344031300451,0.111228692751498,0.0878525570549412,0.13683550554596002,2326,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
132,132,133,Services sociaux,Do not support cause,2018,ng_060,0.113399327333845,0.0658674460828288,0.0987597211501646,0.128038933517525,4577,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
133,133,134,Services sociaux,Support cause,2018,ng_060,0.119313607190376,0.0789682163870743,0.100846860336375,0.13778035404437602,4698,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
134,134,135,Environnement,Do not support cause,2018,ng_060,0.120591099131157,0.0560409444042835,0.107345585924204,0.13383661233811,8111,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
135,135,136,Environnement,Support cause,2018,ng_060,0.0783782400436969,0.17284477577222596,0.0518260800763147,0.10493040001107902,1164,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,*
136,136,137,Aménagement et logement,Do not support cause,2018,ng_060,0.115646019648051,0.0529543572878348,0.103643277344327,0.127648761951775,8951,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
137,137,138,Aménagement et logement,Support cause,2018,ng_060,0.13280721655302902,0.375191010646854,0.0351459864865612,0.23046844661949695,324,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,...
138,138,139,"Droit, plaidoyer et politique",Do not support cause,2018,ng_060,0.11594299214574902,0.0547626455237266,0.103498504659847,0.128387479631652,8789,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
139,139,140,"Droit, plaidoyer et politique",Support cause,2018,ng_060,0.121342196734511,0.17962962173614105,0.0786215420668872,0.164062851402134,486,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,*
140,140,141,"Subventions, collecte de fonds",Do not support cause,2018,ng_060,0.118851840142042,0.0561709823803591,0.10576707232989503,0.13193660795418902,7787,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
141,141,142,"Subventions, collecte de fonds",Support cause,2018,ng_060,0.100723367783159,0.139905583998389,0.0731040225841386,0.128342712982178,1488,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
142,142,143,International,Do not support cause,2018,ng_060,0.115412031494955,0.0531172821655781,0.103396720336422,0.127427342653487,8375,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,
143,143,144,International,Support cause,2018,ng_060,0.122767558486131,0.185464787098602,0.07814102269366599,0.167394094278596,900,Difficulté à trouver une cause,Barriers to Giving by Cause Support,CA,*
