,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
50,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.2969006195120497,5.85666447101756,0.2628198384954073,0.3309814005286922,1336,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
51,Genre,Male,2013,fv1fvol,0.4556630811224403,2.2288058044769703,0.4357579902960819,0.4755681719487988,5264,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
52,Genre,Female,2013,fv1fvol,0.4844680184968145,1.9346617521313976,0.4660976338510194,0.5028384031426097,6815,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
53,Éducation,Sans diplôme d'études secondaires,2013,fv1fvol,0.4448013425094722,4.218825261156009,0.4080218512101632,0.4815808338087812,1566,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
54,Éducation,Diplôme d'études secondaires,2013,fv1fvol,0.3951948637739607,3.22779496529379,0.3701934065546947,0.4201963209932267,3154,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
55,Éducation,Diplôme post-secondaire,2013,fv1fvol,0.4553439682301675,2.535055197005813,0.4327196709400707,0.4779682655202643,3587,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
56,Éducation,Diplôme universtaire,2013,fv1fvol,0.586576577146277,2.31557530843814,0.5599551264551271,0.6131980278374268,3041,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
57,Éducation,Non indiqué,2013,fv1fvol,0.4910093350678066,6.19827396902422,0.431359587716119,0.5506590824194942,731,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
58,État civil,Marié.e/union de fait,2013,fv1fvol,0.4766309476938221,1.6402139363739985,0.4613084054851794,0.4919534899024648,6945,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
59,État civil,Veuf.ve,2013,fv1fvol,0.3096016191579519,5.841002047240754,0.2741579501055752,0.3450452882103286,1214,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
60,État civil,Séparé.e/divorcé.e,2013,fv1fvol,0.4015229424006286,5.065693951888692,0.3616574250714024,0.4413884597298547,1380,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
61,État civil,"Célibataire, jamais marié.e",2013,fv1fvol,0.4984323679527393,3.156523392927882,0.4675959913757961,0.5292687445296824,2535,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
62,Situation d'activité,Employé.e,2013,fv1fvol,0.4988361313459497,1.7862438939013736,0.48137200958317,0.5163002531087293,6470,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
63,Situation d'activité,Au chômage,2013,fv1fvol,0.4738789144480806,7.911125126521686,0.4004015230516273,0.5473563058445341,397,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
64,Situation d'activité,Pas dans la population active,2013,fv1fvol,0.4113614433846367,2.6788827733965723,0.38976285421835,0.4329600325509234,4533,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
65,Situation d'activité,Unable to determine,2013,fv1fvol,0.5036764922828965,6.1951364925319305,0.4425188615810264,0.5648341229847665,679,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
66,Catégorie de revenu familial,Moins de 20 000 $,2013,fv1fvol,0.3749356207809942,6.308392932344789,0.3285777447172035,0.4212934968447848,983,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
67,Catégorie de revenu familial,20 000 $ à 39 999 $,2013,fv1fvol,0.3777283412643122,4.53180623353976,0.3441778414040344,0.4112788411245899,2009,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
68,Catégorie de revenu familial,40 000 $ à 59 999 $,2013,fv1fvol,0.3899637385442301,4.0795235265667165,0.3587833330824033,0.4211441440060569,2030,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
69,Catégorie de revenu familial,60 000 $ à 79 999 $,2013,fv1fvol,0.4492596364430831,4.136204235784816,0.4128390053130532,0.4856802675731131,1666,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
70,Catégorie de revenu familial,80 000 $ à 99 999 $,2013,fv1fvol,0.4773276537528951,3.691760817582337,0.4427895696361981,0.5118657378695921,1452,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
71,Catégorie de revenu familial,100 000 $ à 119 999 $,2013,fv1fvol,0.5325997723617638,4.24560333756399,0.4882809222719503,0.5769186224515773,1089,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
72,Catégorie de revenu familial,$120 000 à 139 999 $,2013,fv1fvol,0.4723308476176953,5.329373663885487,0.4229940936420708,0.5216676015933198,859,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
73,Catégorie de revenu familial,140 000 $ et plus,2013,fv1fvol,0.5605845491763433,2.818782247881173,0.5296138690774822,0.5915552292752043,1991,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
74,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fv1fvol,0.6324573472391901,2.554045015049617,0.6007975681207749,0.6641171263576053,2392,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
75,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fv1fvol,0.5440143844872057,4.195099995885529,0.4992841894845096,0.5887445794899018,1215,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
76,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fv1fvol,0.4748926672220168,4.570042993598233,0.4323559626899438,0.5174293717540898,1231,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
77,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fv1fvol,0.4815636452706881,4.025224139483835,0.4435716718459719,0.5195556186954043,1527,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
78,Fréquence de la fréquentation religieuse,Pas du tout,2013,fv1fvol,0.3826110698678241,2.525166325606214,0.3636747486806494,0.4015473910549988,4939,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
79,Fréquence de la fréquentation religieuse,Non indiqué,2013,fv1fvol,0.4875423220070045,6.007363307478058,0.4301380372646668,0.5449466067493423,775,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
80,Statut d'immigration,Né.e au Canada,2013,fv1fvol,0.4885535381814317,1.624608896405606,0.4729971389189716,0.5041099374438919,9500,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
81,Statut d'immigration,Naturalisé.e,2013,fv1fvol,0.4063306597281506,4.03521930039923,0.3741944371682443,0.4384668822880568,1381,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
82,Statut d'immigration,Non canadien.ne,2013,fv1fvol,0.3850980620335318,8.11164812719175,0.3238730995931394,0.4463230244739242,416,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
83,Statut d'immigration,Unknown,2013,fv1fvol,0.4996800287712134,5.693373601670842,0.4439216976947309,0.555438359847696,782,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
84,Immigration status (dcit2),Né.e au Canada,2013,fv1fvol,0.4878884183033988,1.6191772488290763,0.4724051374106189,0.5033716991961786,9543,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
85,Immigration status (dcit2),Naturalisé.e,2013,fv1fvol,0.4020528116861279,3.829306281732426,0.371877532369549,0.4322280910027068,1624,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
86,Immigration status (dcit2),Non canadien.ne,2013,fv1fvol,0.4528963709423808,9.95282946361726,0.3645490276196366,0.5412437142651251,223,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
87,Immigration status (dcit2),Unknown,2013,fv1fvol,0.4934971364884033,6.0536614841037215,0.4349439061270861,0.5520503668497205,689,Formal volunteer flag,Taux de bénévolat,CA (without QC),,
88,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.5631489847740713,10.461515666997132,0.4476798248154485,0.678618144732694,77,Formal volunteer flag,Taux de bénévolat,AB,,
89,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.4305173702559619,9.864477794391824,0.3472810506067714,0.5137536899051525,157,Formal volunteer flag,Taux de bénévolat,AB,,
90,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.5665096692688777,6.908890129399987,0.4897975988775357,0.6432217396602197,208,Formal volunteer flag,Taux de bénévolat,AB,,
91,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.5805667750787439,6.873674675762417,0.5023519203882857,0.6587816297692021,205,Formal volunteer flag,Taux de bénévolat,AB,,
92,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.4626301637360974,9.211481867930672,0.3791061149879637,0.5461542124842311,179,Formal volunteer flag,Taux de bénévolat,AB,,
93,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.4296367473123914,11.34162700358163,0.3341320194594609,0.5251414751653218,123,Formal volunteer flag,Taux de bénévolat,AB,,
94,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.3112683435253404,18.167665218333973,0.2004320066650826,0.4221046803855981,89,Formal volunteer flag,Taux de bénévolat,AB,,*
95,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.6452079528070166,5.259833035392425,0.57869292740318,0.7117229782108532,231,Formal volunteer flag,Taux de bénévolat,AT,,
96,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.4266659304445186,7.205629193582569,0.3664088666099184,0.4869229942791188,421,Formal volunteer flag,Taux de bénévolat,AT,,
97,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.5253151061450877,4.817720062051681,0.4757119235667862,0.5749182887233891,527,Formal volunteer flag,Taux de bénévolat,AT,,
98,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.498465338090038,4.465227823970073,0.4548412182884904,0.5420894578915857,713,Formal volunteer flag,Taux de bénévolat,AT,,
99,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.3804967448799506,5.1559330486189525,0.3420458628972713,0.41894762686263,944,Formal volunteer flag,Taux de bénévolat,AT,,
100,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.4160270713021361,5.245779910555074,0.3732530828221322,0.45880105978214,715,Formal volunteer flag,Taux de bénévolat,AT,,
101,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.2837468328767725,9.271723848571224,0.2321836637436496,0.3353100020098954,450,Formal volunteer flag,Taux de bénévolat,AT,,
102,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.5348608005547392,10.176329379837409,0.4281815351426484,0.6415400659668299,107,Formal volunteer flag,Taux de bénévolat,BC,,
103,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.5059533120796673,8.524552923081446,0.4214195600412848,0.5904870641180499,204,Formal volunteer flag,Taux de bénévolat,BC,,
104,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.5308068746473704,6.958101610011052,0.4584174047311697,0.6031963445635712,285,Formal volunteer flag,Taux de bénévolat,BC,,
105,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.5216555245933309,6.715943779227672,0.4529899665265295,0.5903210826601322,310,Formal volunteer flag,Taux de bénévolat,BC,,
106,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.4826500326325845,6.771819631225625,0.4185901980352448,0.5467098672299242,382,Formal volunteer flag,Taux de bénévolat,BC,,
107,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.4520171469953206,6.973637916191519,0.3902350855409755,0.5137992084496658,313,Formal volunteer flag,Taux de bénévolat,BC,,
108,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.3102834305430638,12.993506182017745,0.2312641569778362,0.3893027041082915,217,Formal volunteer flag,Taux de bénévolat,BC,,
109,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.5583868290647631,6.073500591569982,0.4919173408413165,0.6248563172882097,251,Formal volunteer flag,Taux de bénévolat,ON,,
110,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.4139014274290259,7.021301434216874,0.3569423910376946,0.4708604638203572,359,Formal volunteer flag,Taux de bénévolat,ON,,
111,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.4555377024519327,5.514907891707792,0.4062985372334113,0.5047768676704542,510,Formal volunteer flag,Taux de bénévolat,ON,,
112,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.4595504206040404,5.470877777425373,0.410274100084325,0.5088267411237559,559,Formal volunteer flag,Taux de bénévolat,ON,,
113,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.436162917757485,5.218299223585715,0.3915535766238802,0.4807722588910897,584,Formal volunteer flag,Taux de bénévolat,ON,,
114,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.4010301711187145,6.328479270581945,0.3512880271129459,0.4507723151244831,461,Formal volunteer flag,Taux de bénévolat,ON,,
115,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.2711502348250472,9.954881008165591,0.2182455478477666,0.3240549218023277,312,Formal volunteer flag,Taux de bénévolat,ON,,
116,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.6188753840592226,6.560063417838122,0.5393035556006297,0.6984472125178155,150,Formal volunteer flag,Taux de bénévolat,PR,,
117,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.5316374826629717,6.741075827973793,0.4613961251490825,0.601878840176861,283,Formal volunteer flag,Taux de bénévolat,PR,,
118,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.5992478341326647,5.75714553914016,0.5316299195462655,0.6668657487190639,314,Formal volunteer flag,Taux de bénévolat,PR,,
119,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.5173340827795821,5.680007081916007,0.4597413005033889,0.5749268650557754,368,Formal volunteer flag,Taux de bénévolat,PR,,
120,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.5197276283133713,5.149515599998406,0.4672722198284259,0.5721830367983166,466,Formal volunteer flag,Taux de bénévolat,PR,,
121,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.4832247005525406,6.284093343972081,0.4237078633705382,0.542741537734543,337,Formal volunteer flag,Taux de bénévolat,PR,,
122,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.4140008899387662,8.65555561441306,0.3437673890648237,0.4842343908127087,268,Formal volunteer flag,Taux de bénévolat,PR,,
123,Groupe d'âge,15 à 24 ans,2013,fv1fvol,0.4014428828687967,9.097094061644212,0.3298657102899407,0.4730200554476526,211,Formal volunteer flag,Taux de bénévolat,QC,,
124,Groupe d'âge,25 à 34 ans,2013,fv1fvol,0.3440332949390925,7.861393321431115,0.2910244804815875,0.3970421093965976,344,Formal volunteer flag,Taux de bénévolat,QC,,
125,Groupe d'âge,35 à 44 ans,2013,fv1fvol,0.3870114280679896,6.371394620030364,0.3386825865367324,0.4353402695992469,472,Formal volunteer flag,Taux de bénévolat,QC,,
126,Groupe d'âge,45 à 54 ans,2013,fv1fvol,0.3135197171080296,7.351305931315927,0.2683468718080847,0.3586925624079745,463,Formal volunteer flag,Taux de bénévolat,QC,,
127,Groupe d'âge,55 à 64 ans,2013,fv1fvol,0.2707925274993107,7.194407342824589,0.2326086708843572,0.3089763841142641,545,Formal volunteer flag,Taux de bénévolat,QC,,
128,Groupe d'âge,65 à 74 ans,2013,fv1fvol,0.262828846342569,8.546043964497557,0.2188051765334548,0.3068525161516832,394,Formal volunteer flag,Taux de bénévolat,QC,,
129,Groupe d'âge,75 ans et plus,2013,fv1fvol,0.1969887238608823,12.998141386344733,0.1468040952606709,0.2471733524610936,206,Formal volunteer flag,Taux de bénévolat,QC,,
130,Genre,Male,2013,fv1fvol,0.4959684954811233,5.385548464866763,0.4436166350350926,0.5483203559271541,469,Formal volunteer flag,Taux de bénévolat,AB,,
131,Genre,Female,2013,fv1fvol,0.505460265454713,5.043690904937341,0.4554932308914198,0.5554273000180062,569,Formal volunteer flag,Taux de bénévolat,AB,,
132,Genre,Male,2013,fv1fvol,0.4381305390588576,3.603948118282189,0.4071827129995322,0.469078365118183,1687,Formal volunteer flag,Taux de bénévolat,AT,,
133,Genre,Female,2013,fv1fvol,0.4925348913646448,2.871250707400692,0.4648172540491888,0.5202525286801007,2314,Formal volunteer flag,Taux de bénévolat,AT,,
134,Genre,Male,2013,fv1fvol,0.4710038261993354,4.649056670807771,0.4280860346270254,0.5139216177716454,805,Formal volunteer flag,Taux de bénévolat,BC,,
135,Genre,Female,2013,fv1fvol,0.5109821292102664,4.242372486922001,0.468494490030052,0.5534697683904808,1013,Formal volunteer flag,Taux de bénévolat,BC,,
136,Genre,Male,2013,fv1fvol,0.4353992073016757,3.63646225136779,0.4043668470191476,0.4664315675842039,1320,Formal volunteer flag,Taux de bénévolat,ON,,
137,Genre,Female,2013,fv1fvol,0.4508863150624818,3.2957671889001143,0.421760930325198,0.4800116997997655,1716,Formal volunteer flag,Taux de bénévolat,ON,,
138,Genre,Male,2013,fv1fvol,0.4899452690239226,4.2016195468915365,0.4495981634880146,0.5302923745598306,983,Formal volunteer flag,Taux de bénévolat,PR,,
139,Genre,Female,2013,fv1fvol,0.5880488441217205,2.875170531475866,0.5549109351790935,0.6211867530643476,1203,Formal volunteer flag,Taux de bénévolat,PR,,
140,Genre,Male,2013,fv1fvol,0.3175835511646397,5.044785334906112,0.2861821676891863,0.3489849346400931,1171,Formal volunteer flag,Taux de bénévolat,QC,,
141,Genre,Female,2013,fv1fvol,0.3242701741588133,4.257402343079106,0.2972119188243548,0.3513284294932718,1464,Formal volunteer flag,Taux de bénévolat,QC,,
142,Éducation,Sans diplôme d'études secondaires,2013,fv1fvol,0.5007928168195971,13.63130163980552,0.3669966996755543,0.6345889339636398,93,Formal volunteer flag,Taux de bénévolat,AB,,
143,Éducation,Diplôme d'études secondaires,2013,fv1fvol,0.4741049407699382,7.3088904039523745,0.4061886401504598,0.5420212413894165,281,Formal volunteer flag,Taux de bénévolat,AB,,
144,Éducation,Diplôme post-secondaire,2013,fv1fvol,0.4294011412983168,7.275332996810627,0.3681711551081029,0.4906311274885307,334,Formal volunteer flag,Taux de bénévolat,AB,,
145,Éducation,Diplôme universtaire,2013,fv1fvol,0.6260990923920955,5.748342231045048,0.5555593642690886,0.6966388205151024,257,Formal volunteer flag,Taux de bénévolat,AB,,
146,Éducation,Non indiqué,2013,fv1fvol,0.5459734023709046,13.25639872181052,0.4041182432193297,0.6878285615224795,73,Formal volunteer flag,Taux de bénévolat,AB,,
147,Éducation,Sans diplôme d'études secondaires,2013,fv1fvol,0.3668610474498212,6.358585940975399,0.3211406246160811,0.4125814702835613,697,Formal volunteer flag,Taux de bénévolat,AT,,
