,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
21,21,22,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.7410454802200301,0.0211442879721983,0.71033504163475,0.7717559188053109,1809,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
22,22,23,International,Ne pas soutenir la cause,2018,rg_010,0.705871207149292,0.0118658883329719,0.6894549625210551,0.7222874517775291,8838,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
23,23,24,International,Soutenir la cause,2018,rg_010,0.65610947206598,0.0314006180621319,0.615729817904225,0.696489126227735,1373,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
24,24,25,Religion,Ne pas soutenir la cause,2018,rg_010,0.6958465739069599,0.013515750385341002,0.6774133309734829,0.7142798168404371,6210,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
25,25,26,Religion,Soutenir la cause,2018,rg_010,0.7054588068200959,0.0175781628928346,0.6811539405878051,0.7297636730523871,4001,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
26,26,27,Entreprises et professionnels,Ne pas soutenir la cause,2018,rg_010,0.698977573525468,0.0113290152590359,0.6834571526335439,0.7144979944173909,10144,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
27,27,28,Entreprises et professionnels,Soutenir la cause,2018,rg_010,0.7833424580826279,0.0833720815646077,0.6553393832481489,0.911345532917108,67,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
28,28,29,Autre,Ne pas soutenir la cause,2018,rg_010,0.6973290934693339,0.0114025932008164,0.6817447142805689,0.7129134726581,9812,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
29,29,30,Autre,Soutenir la cause,2018,rg_010,0.7578313655836908,0.0521522289068969,0.680368503100659,0.835294228066723,399,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,CA,
30,30,31,Arts et culture,Ne pas soutenir la cause,2018,rg_020,0.28310425056237,0.024424977524469,0.26955146228675897,0.296657038837982,9460,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
31,31,32,Arts et culture,Soutenir la cause,2018,rg_020,0.37294144746561697,0.0810146323999312,0.313723655651107,0.432159239280126,609,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
32,32,33,Sport et loisir,Ne pas soutenir la cause,2018,rg_020,0.285918745376838,0.0260264599338409,0.271333765953249,0.300503724800427,7910,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
33,33,34,Sport et loisir,Soutenir la cause,2018,rg_020,0.29415812735620195,0.0504207144887895,0.265088602135556,0.323227652576847,2159,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
34,34,35,Éducation et recherche,Ne pas soutenir la cause,2018,rg_020,0.2749161754385589,0.0266564652060577,0.260552984178704,0.28927936669841303,8079,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
35,35,36,Éducation et recherche,Soutenir la cause,2018,rg_020,0.344315720216334,0.0483310854227189,0.31169966068222,0.376931779750448,1990,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
36,36,37,Universités et collèges,Ne pas soutenir la cause,2018,rg_020,0.281902993135511,0.0243948043033483,0.268424382846554,0.295381603424468,9731,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
37,37,38,Universités et collèges,Soutenir la cause,2018,rg_020,0.481797899533531,0.0823065542939677,0.40407528277681104,0.5595205162902509,338,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
38,38,39,Santé,Ne pas soutenir la cause,2018,rg_020,0.253823747663702,0.0400723273720052,0.23388834969815805,0.27375914562924697,4261,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
39,39,40,Santé,Soutenir la cause,2018,rg_020,0.31884057043742703,0.0270291439473183,0.30194962497600497,0.33573151589885,5808,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
40,40,41,Hôpitaux,Ne pas soutenir la cause,2018,rg_020,0.293340219647149,0.0272515799618695,0.27767229802875204,0.309008141265546,7406,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
41,41,42,Hôpitaux,Soutenir la cause,2018,rg_020,0.270025762256073,0.0483388883391871,0.24444285182271,0.295608672689437,2663,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
42,42,43,Services sociaux,Ne pas soutenir la cause,2018,rg_020,0.27868357854827003,0.0352236755134115,0.259444062599654,0.297923094496887,4691,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
43,43,44,Services sociaux,Soutenir la cause,2018,rg_020,0.296511941337534,0.0322080996678628,0.277794116416031,0.31522976625903804,5378,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
44,44,45,Environnement,Ne pas soutenir la cause,2018,rg_020,0.28172257785074106,0.0256433706531717,0.267563177726843,0.29588197797464,8669,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
45,45,46,Environnement,Soutenir la cause,2018,rg_020,0.33042271192782,0.0590566725551921,0.29217662955135804,0.3686687943042821,1400,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
46,46,47,Aménagement et logement,Ne pas soutenir la cause,2018,rg_020,0.28654860096217794,0.0241077533001673,0.273009085516735,0.300088116407622,9635,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
47,47,48,Aménagement et logement,Soutenir la cause,2018,rg_020,0.310773491946236,0.100679841129694,0.249448912259409,0.37209807163306297,434,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
48,48,49,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_020,0.281438807611578,0.0243848836437934,0.26798786373051603,0.294889751492641,9397,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
49,49,50,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_020,0.40213766609671503,0.0749510117427272,0.34306312675492195,0.461212205438508,672,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
50,50,51,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_020,0.276427038313858,0.0274855834659852,0.261535705420314,0.291318371207401,8288,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
51,51,52,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_020,0.3437679837695561,0.0484893195399876,0.311097195913248,0.376438771625865,1781,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
52,52,53,International,Ne pas soutenir la cause,2018,rg_020,0.271353785850977,0.0263044200176658,0.25736394716771,0.2853436245342429,8709,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
53,53,54,International,Soutenir la cause,2018,rg_020,0.39465820020054704,0.0496290564463231,0.356269337992137,0.4330470624089579,1360,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
54,54,55,Religion,Ne pas soutenir la cause,2018,rg_020,0.245311489494062,0.032587362817443,0.229643430561208,0.260979548426915,6120,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
55,55,56,Religion,Soutenir la cause,2018,rg_020,0.3575203614191779,0.0348162047088743,0.33312370562379995,0.3819170172145561,3949,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
56,56,57,Entreprises et professionnels,Ne pas soutenir la cause,2018,rg_020,0.287234210355624,0.0234372770403133,0.274039756794682,0.30042866391656703,10004,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
57,57,58,Entreprises et professionnels,Soutenir la cause,2018,rg_020,0.30667051734476697,0.223493039318247,0.17233708285677202,0.441003951832761,65,Crédit d'impôt,Motivations for Giving by Cause Support,CA,*
58,58,59,Autre,Ne pas soutenir la cause,2018,rg_020,0.287184706925704,0.0237704842669832,0.273804974452862,0.300564439398545,9675,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
59,59,60,Autre,Soutenir la cause,2018,rg_020,0.291576814881141,0.122913247801164,0.221334345157626,0.361819284604656,394,Crédit d'impôt,Motivations for Giving by Cause Support,CA,
60,60,61,Arts et culture,Ne pas soutenir la cause,2018,rg_030,0.310485480061744,0.0238308863931402,0.295983423909266,0.324987536214221,9440,Raisons religieuses,Motivations for Giving by Cause Support,CA,
61,61,62,Arts et culture,Soutenir la cause,2018,rg_030,0.272320521655931,0.102173448191523,0.217786627394084,0.326854415917779,613,Raisons religieuses,Motivations for Giving by Cause Support,CA,
62,62,63,Sport et loisir,Ne pas soutenir la cause,2018,rg_030,0.31299949832442703,0.0255352225579561,0.297334462951942,0.328664533696913,7903,Raisons religieuses,Motivations for Giving by Cause Support,CA,
63,63,64,Sport et loisir,Soutenir la cause,2018,rg_030,0.287927611367397,0.0542905286660775,0.257289959563938,0.31856526317085604,2150,Raisons religieuses,Motivations for Giving by Cause Support,CA,
64,64,65,Éducation et recherche,Ne pas soutenir la cause,2018,rg_030,0.313900877639357,0.0265029973446537,0.297595321575224,0.330206433703491,8079,Raisons religieuses,Motivations for Giving by Cause Support,CA,
65,65,66,Éducation et recherche,Soutenir la cause,2018,rg_030,0.284458713645842,0.0527854817317267,0.25502928557256305,0.31388814171912,1974,Raisons religieuses,Motivations for Giving by Cause Support,CA,
66,66,67,Universités et collèges,Ne pas soutenir la cause,2018,rg_030,0.308345767058518,0.0234200914545905,0.29419191445793297,0.3224996196591031,9716,Raisons religieuses,Motivations for Giving by Cause Support,CA,
67,67,68,Universités et collèges,Soutenir la cause,2018,rg_030,0.320214726532219,0.113091049103665,0.249237728825709,0.39119172423872905,337,Raisons religieuses,Motivations for Giving by Cause Support,CA,
68,68,69,Santé,Ne pas soutenir la cause,2018,rg_030,0.361076170583226,0.0334234816973688,0.33742249658648804,0.384729844579964,4267,Raisons religieuses,Motivations for Giving by Cause Support,CA,
69,69,70,Santé,Soutenir la cause,2018,rg_030,0.25918845835514803,0.0326331940964724,0.242610794331837,0.275766122378459,5786,Raisons religieuses,Motivations for Giving by Cause Support,CA,
70,70,71,Hôpitaux,Ne pas soutenir la cause,2018,rg_030,0.317680433112044,0.0259604255644875,0.301516376431122,0.333844489792966,7398,Raisons religieuses,Motivations for Giving by Cause Support,CA,
71,71,72,Hôpitaux,Soutenir la cause,2018,rg_030,0.282653943973818,0.0485868463092244,0.255737241663906,0.30957064628373,2655,Raisons religieuses,Motivations for Giving by Cause Support,CA,
72,72,73,Services sociaux,Ne pas soutenir la cause,2018,rg_030,0.32113426359978803,0.0329307295575253,0.300407280720892,0.34186124647868393,4705,Raisons religieuses,Motivations for Giving by Cause Support,CA,
73,73,74,Services sociaux,Soutenir la cause,2018,rg_030,0.295381870863118,0.0331904514010632,0.27616666299947,0.314597078726765,5348,Raisons religieuses,Motivations for Giving by Cause Support,CA,
74,74,75,Environnement,Ne pas soutenir la cause,2018,rg_030,0.322997928329442,0.0241230915729436,0.30772646008960497,0.338269396569278,8670,Raisons religieuses,Motivations for Giving by Cause Support,CA,
75,75,76,Environnement,Soutenir la cause,2018,rg_030,0.198014049253053,0.0851371081037052,0.16497230312012198,0.231055795385984,1383,Raisons religieuses,Motivations for Giving by Cause Support,CA,
76,76,77,Aménagement et logement,Ne pas soutenir la cause,2018,rg_030,0.3078136990105481,0.0237014007176846,0.29351455474529,0.322112843275806,9621,Raisons religieuses,Motivations for Giving by Cause Support,CA,
77,77,78,Aménagement et logement,Soutenir la cause,2018,rg_030,0.333737630658977,0.119053660598331,0.255862995895605,0.41161226542234897,432,Raisons religieuses,Motivations for Giving by Cause Support,CA,
78,78,79,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_030,0.30507328893462105,0.0240458791309339,0.290695472488902,0.31945110538034005,9383,Raisons religieuses,Motivations for Giving by Cause Support,CA,
79,79,80,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_030,0.378884499526882,0.0838473431543556,0.316619464733047,0.441149534320718,670,Raisons religieuses,Motivations for Giving by Cause Support,CA,
80,80,81,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_030,0.313012169725498,0.0261074971346239,0.29699541396709805,0.3290289254838969,8279,Raisons religieuses,Motivations for Giving by Cause Support,CA,
81,81,82,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_030,0.286329973703143,0.0590330992123961,0.253200808810112,0.319459138596175,1774,Raisons religieuses,Motivations for Giving by Cause Support,CA,
82,82,83,International,Ne pas soutenir la cause,2018,rg_030,0.2924744992655061,0.0259090381867826,0.277622415559589,0.307326582971422,8698,Raisons religieuses,Motivations for Giving by Cause Support,CA,
83,83,84,International,Soutenir la cause,2018,rg_030,0.417763594998113,0.0509904133743972,0.37601256292983504,0.459514627066391,1355,Raisons religieuses,Motivations for Giving by Cause Support,CA,
84,84,85,Religion,Ne pas soutenir la cause,2018,rg_030,0.0696482322633593,0.071179375406712,0.0599316761760909,0.0793647883506277,6059,Raisons religieuses,Motivations for Giving by Cause Support,CA,
85,85,86,Religion,Soutenir la cause,2018,rg_030,0.699779632608283,0.0168748071331274,0.67663511108364,0.7229241541329271,3994,Raisons religieuses,Motivations for Giving by Cause Support,CA,
86,86,87,Entreprises et professionnels,Ne pas soutenir la cause,2018,rg_030,0.309017015776811,0.0232421922205164,0.294940098003245,0.323093933550376,9988,Raisons religieuses,Motivations for Giving by Cause Support,CA,
87,87,88,Entreprises et professionnels,Soutenir la cause,2018,rg_030,0.245349877996824,0.262202665440781,0.119262666647873,0.371437089345774,65,Raisons religieuses,Motivations for Giving by Cause Support,CA,*
88,88,89,Autre,Ne pas soutenir la cause,2018,rg_030,0.305395075617672,0.0234610950950203,0.291352123960136,0.31943802727520804,9660,Raisons religieuses,Motivations for Giving by Cause Support,CA,
89,89,90,Autre,Soutenir la cause,2018,rg_030,0.39700758557121,0.121464138415321,0.30249384103688104,0.49152133010554,393,Raisons religieuses,Motivations for Giving by Cause Support,CA,
90,90,91,Arts et culture,Ne pas soutenir la cause,2018,rg_035,0.29996712188199104,0.024165747259031003,0.285759480834825,0.31417476292915697,9376,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
91,91,92,Arts et culture,Soutenir la cause,2018,rg_035,0.3664371872100639,0.0783092649324699,0.310195184211348,0.422679190208781,606,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
92,92,93,Sport et loisir,Ne pas soutenir la cause,2018,rg_035,0.305619589796922,0.0260682251976343,0.290004634559058,0.321234545034787,7849,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
93,93,94,Sport et loisir,Soutenir la cause,2018,rg_035,0.290901098080557,0.0527773469108641,0.260809794211996,0.320992401949118,2133,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
94,94,95,Éducation et recherche,Ne pas soutenir la cause,2018,rg_035,0.306330112269161,0.0268263795078123,0.290223661655459,0.32243656288286304,8028,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
95,95,96,Éducation et recherche,Soutenir la cause,2018,rg_035,0.287981889372808,0.0518489674874038,0.258716562446598,0.317247216299018,1954,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
96,96,97,Universités et collèges,Ne pas soutenir la cause,2018,rg_035,0.30358477446929805,0.0234676062145296,0.289621191495781,0.317548357442815,9652,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
97,97,98,Universités et collèges,Soutenir la cause,2018,rg_035,0.284819104782135,0.121604926023096,0.216934956104906,0.35270325345936404,330,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
98,98,99,Santé,Ne pas soutenir la cause,2018,rg_035,0.340999762666062,0.0330052709355206,0.31894078048323105,0.3630587448488929,4239,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
99,99,100,Santé,Soutenir la cause,2018,rg_035,0.267248035073495,0.03151613915584,0.250739990943751,0.28375607920323803,5743,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
100,100,101,Hôpitaux,Ne pas soutenir la cause,2018,rg_035,0.312202825878001,0.0267909662763357,0.29580926497529497,0.328596386780706,7366,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
101,101,102,Hôpitaux,Soutenir la cause,2018,rg_035,0.276591678151857,0.0499884962956438,0.24949242804183494,0.303690928261878,2616,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
102,102,103,Services sociaux,Ne pas soutenir la cause,2018,rg_035,0.285159602249278,0.0362486360942992,0.264900147092932,0.305419057405624,4671,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
103,103,104,Services sociaux,Soutenir la cause,2018,rg_035,0.322253324671122,0.0308740164477838,0.30275314428344896,0.34175350505879604,5311,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
104,104,105,Environnement,Ne pas soutenir la cause,2018,rg_035,0.30625024427885605,0.0252709101580655,0.29108164708876,0.32141884146895194,8595,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
105,105,106,Environnement,Soutenir la cause,2018,rg_035,0.27878870894623,0.0715387760133738,0.23969878935732505,0.317878628535136,1387,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
106,106,107,Aménagement et logement,Ne pas soutenir la cause,2018,rg_035,0.3011875795896,0.0234918872874681,0.28731992365839,0.31505523552081,9551,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
107,107,108,Aménagement et logement,Soutenir la cause,2018,rg_035,0.358879211555385,0.11651745811019197,0.276921958308734,0.440836464802037,431,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
108,108,109,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_035,0.297179245983909,0.0243876124039872,0.28297442216517,0.311384069802649,9315,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
109,109,110,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_035,0.417372165688832,0.0725510001080447,0.35802295091016906,0.476721380467495,667,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
110,110,111,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_035,0.306080118697106,0.0251949782960322,0.290965499819934,0.321194737574278,8223,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
111,111,112,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_035,0.287522886544263,0.0557101732125398,0.25612828180667,0.318917491281855,1759,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
112,112,113,International,Ne pas soutenir la cause,2018,rg_035,0.280197073476168,0.0256348569691497,0.26611902084104,0.294275126111296,8633,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
113,113,114,International,Soutenir la cause,2018,rg_035,0.456532638703104,0.0489582072004727,0.412725445427318,0.50033983197889,1349,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
114,114,115,Religion,Ne pas soutenir la cause,2018,rg_035,0.146141232444846,0.0493822050869682,0.131996610788347,0.160285854101345,6072,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
115,115,116,Religion,Soutenir la cause,2018,rg_035,0.567181627044168,0.0220154677473055,0.542708009879462,0.591655244208874,3910,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
116,116,117,Entreprises et professionnels,Ne pas soutenir la cause,2018,rg_035,0.303158050547953,0.0233055529206108,0.289310383665662,0.317005717430243,9917,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
117,117,118,Entreprises et professionnels,Soutenir la cause,2018,rg_035,0.289287665768001,0.245691707868115,0.14998208747899802,0.428593244057005,65,Croyances spirituelles,Motivations for Giving by Cause Support,CA,*
118,118,119,Autre,Ne pas soutenir la cause,2018,rg_035,0.299656792271914,0.0235021358155562,0.285853599638623,0.31345998490520505,9589,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
119,119,120,Autre,Soutenir la cause,2018,rg_035,0.396203063496374,0.120201096927607,0.3028616547350301,0.4895444722577179,393,Croyances spirituelles,Motivations for Giving by Cause Support,CA,
120,120,121,Arts et culture,Ne pas soutenir la cause,2018,rg_040,0.843488731383035,0.00747713548171762,0.83112747466537,0.8558499881006999,9563,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
121,121,122,Arts et culture,Soutenir la cause,2018,rg_040,0.896043131491169,0.0257704169611216,0.8507848091159391,0.9413014538663992,618,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
122,122,123,Sport et loisir,Ne pas soutenir la cause,2018,rg_040,0.8374129448513609,0.00844746443944496,0.8235481281226892,0.851277761580033,7998,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
123,123,124,Sport et loisir,Soutenir la cause,2018,rg_040,0.887056968741075,0.0134803933864517,0.863619960695658,0.910493976786492,2183,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
124,124,125,Éducation et recherche,Ne pas soutenir la cause,2018,rg_040,0.836529276071363,0.00835422780733313,0.8228319577334119,0.850226594409315,8176,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
125,125,126,Éducation et recherche,Soutenir la cause,2018,rg_040,0.8897014908641279,0.0120061193985695,0.8687654254126491,0.9106375563156068,2005,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
126,126,127,Universités et collèges,Ne pas soutenir la cause,2018,rg_040,0.844163404662973,0.0074759686945227,0.8317941911491591,0.856532618176787,9843,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
127,127,128,Universités et collèges,Soutenir la cause,2018,rg_040,0.9129317110879708,0.0252784194909935,0.8677006995450509,0.9581627226308912,338,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
128,128,129,Santé,Ne pas soutenir la cause,2018,rg_040,0.810051345288225,0.0124297878164638,0.7903169258884241,0.8297857646880259,4303,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
129,129,130,Santé,Soutenir la cause,2018,rg_040,0.8797020907560259,0.00807374795681975,0.865781460358188,0.893622721153864,5878,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
130,130,131,Hôpitaux,Ne pas soutenir la cause,2018,rg_040,0.8346703734228249,0.00903188594954084,0.8198948955989841,0.849445851246667,7491,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
131,131,132,Hôpitaux,Soutenir la cause,2018,rg_040,0.8788404980017019,0.0122179935901687,0.857795056283862,0.899885939719542,2690,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
132,132,133,Services sociaux,Ne pas soutenir la cause,2018,rg_040,0.8109326819507271,0.0112270716807837,0.793088387126697,0.828776976774757,4749,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
133,133,134,Services sociaux,Soutenir la cause,2018,rg_040,0.8831199774111609,0.008990597585667441,0.867558301745793,0.898681653076528,5432,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
134,134,135,Environnement,Ne pas soutenir la cause,2018,rg_040,0.8322206804980951,0.00831411135903738,0.8186593458859879,0.845782015110202,8761,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
135,135,136,Environnement,Soutenir la cause,2018,rg_040,0.950633315076272,0.008035502323478291,0.9356615104160908,0.965605119736452,1420,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
136,136,137,Aménagement et logement,Ne pas soutenir la cause,2018,rg_040,0.8435086481633329,0.007436538223217359,0.83121421684533,0.8558030794813358,9742,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
137,137,138,Aménagement et logement,Soutenir la cause,2018,rg_040,0.919926610555751,0.0245915157342998,0.8755875414644709,0.96426567964703,439,Croyance personnelle en la cause,Motivations for Giving by Cause Support,CA,
