,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
120,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,dv_hp,0.7223792602913258,2.2787001535110765,0.6901165728028195,0.7546419477798322,2164,Help people directly,Forms of volunteering,CA,,
121,Fréquence de la fréquentation religieuse,Pas du tout,2018,dv_hp,0.6675248685163535,1.2721535618746016,0.6508809692307187,0.6841687678019883,7820,Help people directly,Forms of volunteering,CA,,
122,Statut d'immigration,Né.e au Canada,2018,dv_hp,0.724778161547019,0.9551651945851722,0.7112096665512593,0.7383466565427788,12093,Help people directly,Forms of volunteering,CA,,
123,Statut d'immigration,Naturalisé.e,2018,dv_hp,0.6522109541838501,2.1256227252270565,0.6250389067390109,0.6793830016286894,2492,Help people directly,Forms of volunteering,CA,,
124,Statut d'immigration,Non canadien.ne,2018,dv_hp,0.641877025166639,6.576823994486152,0.5591369060394252,0.7246171442938528,319,Help people directly,Forms of volunteering,CA,,
125,Statut d'immigration,Unknown,2018,dv_hp,0.7252476832464806,2.685995963763003,0.6870673427734894,0.7634280237194718,1245,Help people directly,Forms of volunteering,CA,,
126,Groupe d'âge,15 à 24 ans,2018,dv_ic,0.29989846194603564,7.065460708697685,0.25836837741532725,0.34142854647674403,845,Improve community,Forms of volunteering,CA,,
127,Groupe d'âge,25 à 34 ans,2018,dv_ic,0.31574081563046524,4.8493279396396725,0.28573120419939035,0.3457504270615401,1846,Improve community,Forms of volunteering,CA,,
128,Groupe d'âge,35 à 44 ans,2018,dv_ic,0.29856809645180205,4.2459101933181564,0.27372176386454705,0.32341442903905704,2523,Improve community,Forms of volunteering,CA,,
129,Groupe d'âge,45 à 54 ans,2018,dv_ic,0.26484536893285593,4.8927106823128605,0.23944792501694145,0.2902428128487704,2609,Improve community,Forms of volunteering,CA,,
130,Groupe d'âge,55 à 64 ans,2018,dv_ic,0.26727293328020824,4.049010674479473,0.2460623802231803,0.2884834863372362,3481,Improve community,Forms of volunteering,CA,,
131,Groupe d'âge,65 à 74 ans,2018,dv_ic,0.2670469765043548,4.179274849685774,0.2451725492927242,0.28892140371598546,3019,Improve community,Forms of volunteering,CA,,
132,Groupe d'âge,75 ans et plus,2018,dv_ic,0.2123035412243295,6.2528724449545505,0.1862848828594655,0.2383221995891935,1826,Improve community,Forms of volunteering,CA,,
133,Genre,Hommes,2018,dv_ic,0.2855619476826733,3.0224970050630517,0.26864529995579234,0.30247859540955424,7242,Improve community,Forms of volunteering,CA,,
134,Genre,Femmes,2018,dv_ic,0.2749504045076809,2.4882097354644928,0.2615416191457742,0.2883591898695876,8907,Improve community,Forms of volunteering,CA,,
135,Éducation,Sans diplôme d'études secondaires,2018,dv_ic,0.20200566571968068,8.146313957028047,0.16975246753925732,0.23425886390010406,1568,Improve community,Forms of volunteering,CA,,
136,Éducation,Diplôme d'études secondaires,2018,dv_ic,0.2254723234071191,5.0432791061935465,0.20318518373585087,0.24775946307838734,3502,Improve community,Forms of volunteering,CA,,
137,Éducation,Diplôme post-secondaire,2018,dv_ic,0.27350347135038594,3.472322081929333,0.25488984738251563,0.29211709531825625,5142,Improve community,Forms of volunteering,CA,,
138,Éducation,Diplôme universtaire,2018,dv_ic,0.3648490592425243,2.9204358627606744,0.34396528476254795,0.3857328337225007,4544,Improve community,Forms of volunteering,CA,,
139,État civil (original),Marié.e,2018,dv_ic,0.279211319163524,2.5191268735236507,0.26542554523007217,0.2929970930969758,8083,Improve community,Forms of volunteering,CA,,
140,État civil (original),Union de fait,2018,dv_ic,0.2898862802741924,6.149552668191076,0.2549465717240237,0.3248259888243611,1487,Improve community,Forms of volunteering,CA,,
141,État civil (original),Veuf.ve,2018,dv_ic,0.20620209387416066,8.170235041385933,0.1731821970032984,0.2392219907450229,1421,Improve community,Forms of volunteering,CA,,
142,État civil (original),Séparé.e,2018,dv_ic,0.3154245694615673,9.569342252256721,0.25626490561925896,0.3745842333038757,517,Improve community,Forms of volunteering,CA,,
143,État civil (original),divorcé.e,2018,dv_ic,0.27549846775606873,6.568539514254838,0.2400305170971421,0.3109664184149953,1380,Improve community,Forms of volunteering,CA,,
144,État civil (original),"Célibataire, jamais marié.e",2018,dv_ic,0.28775308916507275,4.15803944045851,0.26430234168628103,0.3112038366438645,3261,Improve community,Forms of volunteering,CA,,
145,État civil,Marié.e/union de fait,2018,dv_ic,0.2812032838477966,2.360851803354938,0.26819148906325724,0.2942150786323359,9570,Improve community,Forms of volunteering,CA,,
146,État civil,Veuf.ve,2018,dv_ic,0.20620209387416066,8.170235041385933,0.1731821970032984,0.2392219907450229,1421,Improve community,Forms of volunteering,CA,,
147,État civil,Séparé.e/divorcé.e,2018,dv_ic,0.28865239564437656,5.344330965660308,0.2584169340857434,0.3188878572030097,1897,Improve community,Forms of volunteering,CA,,
148,État civil,"Célibataire, jamais marié.e",2018,dv_ic,0.28775308916507275,4.15803944045851,0.26430234168628103,0.3112038366438645,3261,Improve community,Forms of volunteering,CA,,
149,Situation d'activité,Employé.e,2018,dv_ic,0.2833359167293367,2.6689826262528262,0.268514303757735,0.29815752970093834,8587,Improve community,Forms of volunteering,CA,,
150,Situation d'activité,Au chômage,2018,dv_ic,0.38100964358846656,10.905800440237524,0.2995689233881865,0.4624503637887466,348,Improve community,Forms of volunteering,CA,,
151,Situation d'activité,Pas dans la population active,2018,dv_ic,0.2565876820548997,3.545896599538917,0.2387552753056516,0.2744200888041479,5824,Improve community,Forms of volunteering,CA,,
152,Situation d'activité,Unable to determine,2018,dv_ic,0.30371333034488057,6.364993528186588,0.265824612283204,0.3416020484065572,1390,Improve community,Forms of volunteering,CA,,
153,Catégorie de revenu personnel,Moins de 25 000 $,2018,dv_ic,0.2826327723348593,3.5552103958537566,0.26293868240492146,0.3023268622647971,4527,Improve community,Forms of volunteering,CA,,
154,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,dv_ic,0.2598372958193622,4.005437416416976,0.2394387349282257,0.2802358567104987,4837,Improve community,Forms of volunteering,CA,,
